BRAND,Retail,tanggal,Production
DAIHATSU,-,2025-08-01,-
DAIHATSU,-,2025-09-01,-
DAIHATSU,-,2025-10-01,-
DAIHATSU,-,2025-11-01,-
DAIHATSU,-,2025-12-01,-
DENZA,-,2025-01-01,
DENZA,519,2025-02-01,
DENZA,1801,2025-03-01,
DENZA,847,2025-04-01,
DENZA,798,2025-05-01,
DENZA,1128,2025-06-01,
DENZA,423,2025-07-01,
DENZA,-,2025-08-01,
DENZA,-,2025-09-01,
DENZA,-,2025-10-01,
DENZA,-,2025-11-01,
DENZA,-,2025-12-01,
DFSK,39,2025-01-01,70
DFSK,38,2025-02-01,-
DFSK,66,2025-03-01,140
DFSK,82,2025-04-01,120
DFSK,92,2025-05-01,120
DFSK,96,2025-06-01,90
DFSK,60,2025-07-01,90
DFSK,-,2025-08-01,-
DFSK,-,2025-09-01,-
DFSK,-,2025-10-01,-
DFSK,-,2025-11-01,-
DFSK,-,2025-12-01,-
FAW,59,2025-01-01,
FAW,57,2025-02-01,
FAW,59,2025-03-01,
FAW,60,2025-04-01,
FAW,57,2025-05-01,
FAW,63,2025-06-01,
FAW,72,2025-07-01,
FAW,-,2025-08-01,
FAW,-,2025-09-01,
FAW,-,2025-10-01,
FAW,-,2025-11-01,
FAW,-,2025-12-01,
FORD,66,2025-01-01,
FORD,55,2025-02-01,
FORD,64,2025-03-01,
FORD,92,2025-04-01,
FORD,80,2025-05-01,
FORD,58,2025-06-01,
FORD,61,2025-07-01,
FORD,-,2025-08-01,
FORD,-,2025-09-01,
FORD,-,2025-10-01,
FORD,-,2025-11-01,
FORD,-,2025-12-01,
GEELY,-,2025-01-01,
GEELY,-,2025-02-01,
GEELY,103,2025-03-01,
GEELY,286,2025-04-01,
GEELY,265,2025-05-01,
GEELY,132,2025-06-01,
GEELY,213,2025-07-01,
GEELY,-,2025-08-01,
GEELY,-,2025-09-01,
GEELY,-,2025-10-01,
GEELY,-,2025-11-01,
GEELY,-,2025-12-01,
GWM,68,2025-01-01,42
GWM,78,2025-02-01,25
GWM,77,2025-03-01,-
GWM,70,2025-04-01,5
GWM,46,2025-05-01,9
GWM,81,2025-06-01,5
GWM,41,2025-07-01,25
GWM,-,2025-08-01,-
GWM,-,2025-09-01,-
GWM,-,2025-10-01,-
GWM,-,2025-11-01,-
GWM,-,2025-12-01,-
HINO,2110,2025-01-01,2288
HINO,1967,2025-02-01,2207
HINO,2083,2025-03-01,1369
HINO,1382,2025-04-01,1311
HINO,1357,2025-05-01,1517
HINO,1402,2025-06-01,1151
HINO,1476,2025-07-01,985
HINO,-,2025-08-01,-
HINO,-,2025-09-01,-
HINO,-,2025-10-01,-
HINO,-,2025-11-01,-
HINO,-,2025-12-01,-
HONDA,8757,2025-01-01,6075
HONDA,7754,2025-02-01,5917
HONDA,8165,2025-03-01,6351
HONDA,4539,2025-04-01,2308
HONDA,4740,2025-05-01,3940
HONDA,5238,2025-06-01,5274
HONDA,5003,2025-07-01,5140
HONDA,-,2025-08-01,-
HONDA,-,2025-09-01,-
HONDA,-,2025-10-01,-
HONDA,-,2025-11-01,-
HONDA,-,2025-12-01,-
HYUNDAI - HMID,2001,2025-01-01,
HYUNDAI - HMID,2153,2025-02-01,
HYUNDAI - HMID,2354,2025-03-01,
HYUNDAI - HMID,1703,2025-04-01,
HYUNDAI - HMID,1651,2025-05-01,
HYUNDAI - HMID,1721,2025-06-01,
HYUNDAI - HMID,1402,2025-07-01,
HYUNDAI - HMID,-,2025-08-01,
HYUNDAI - HMID,-,2025-09-01,
HYUNDAI - HMID,-,2025-10-01,
HYUNDAI - HMID,-,2025-11-01,
HYUNDAI - HMID,-,2025-12-01,
HYUNDAI - HMMI,,2025-01-01,4979
HYUNDAI - HMMI,,2025-02-01,6720
HYUNDAI - HMMI,,2025-03-01,6447
HYUNDAI - HMMI,,2025-04-01,5750
HYUNDAI - HMMI,,2025-05-01,5704
HYUNDAI - HMMI,,2025-06-01,6285
HYUNDAI - HMMI,,2025-07-01,7556
HYUNDAI - HMMI,,2025-08-01,-
HYUNDAI - HMMI,,2025-09-01,-
HYUNDAI - HMMI,,2025-10-01,-
HYUNDAI - HMMI,,2025-11-01,-
HYUNDAI - HMMI,,2025-12-01,-
ISUZU,1639,2025-01-01,2298
ISUZU,2149,2025-02-01,2832
ISUZU,2007,2025-03-01,2775
ISUZU,1273,2025-04-01,2469
ISUZU,2030,2025-05-01,2820
ISUZU,2196,2025-06-01,2724
ISUZU,1799,2025-07-01,3282
ISUZU,-,2025-08-01,-
ISUZU,-,2025-09-01,-
ISUZU,-,2025-10-01,-
ISUZU,-,2025-11-01,-
ISUZU,-,2025-12-01,-
JAECOO,-,2025-01-01,-
JAECOO,-,2025-02-01,-
JAECOO,-,2025-03-01,-
JAECOO,-,2025-04-01,-
JAECOO,-,2025-05-01,3
JAECOO,-,2025-06-01,161
JAECOO,-,2025-07-01,252
JAECOO,-,2025-08-01,-
JAECOO,-,2025-09-01,-
JAECOO,-,2025-10-01,-
JAECOO,-,2025-11-01,-
JAECOO,-,2025-12-01,-
JEEP,-,2025-01-01,
JEEP,-,2025-02-01,
JEEP,-,2025-03-01,
JEEP,-,2025-04-01,
JEEP,-,2025-05-01,
JEEP,-,2025-06-01,
JEEP,-,2025-07-01,
JEEP,-,2025-08-01,
JEEP,-,2025-09-01,
JEEP,-,2025-10-01,
JEEP,-,2025-11-01,
JEEP,-,2025-12-01,
JETOUR,-,2025-01-01,6
JETOUR,60,2025-02-01,39
JETOUR,50,2025-03-01,128
JETOUR,55,2025-04-01,156
JETOUR,11,2025-05-01,84
JETOUR,23,2025-06-01,20
JETOUR,73,2025-07-01,10
JETOUR,-,2025-08-01,-
JETOUR,-,2025-09-01,-
JETOUR,-,2025-10-01,-
JETOUR,-,2025-11-01,-
JETOUR,-,2025-12-01,-
K I A,38,2025-01-01,
K I A,40,2025-02-01,
K I A,40,2025-03-01,
K I A,23,2025-04-01,
K I A,23,2025-05-01,
K I A,13,2025-06-01,
K I A,18,2025-07-01,
K I A,-,2025-08-01,
K I A,-,2025-09-01,
K I A,-,2025-10-01,
K I A,-,2025-11-01,
K I A,-,2025-12-01,
LEXUS,55,2025-01-01,
LEXUS,127,2025-02-01,
LEXUS,175,2025-03-01,
LEXUS,163,2025-04-01,
LEXUS,165,2025-05-01,
LEXUS,124,2025-06-01,
LEXUS,112,2025-07-01,
LEXUS,-,2025-08-01,
LEXUS,-,2025-09-01,
LEXUS,-,2025-10-01,
LEXUS,-,2025-11-01,
LEXUS,-,2025-12-01,
MAXUS,-,2025-01-01,
MAXUS,-,2025-02-01,
MAXUS,-,2025-03-01,
MAXUS,-,2025-04-01,
MAXUS,-,2025-05-01,
MAXUS,-,2025-06-01,
MAXUS,-,2025-07-01,
MAXUS,-,2025-08-01,
MAXUS,-,2025-09-01,
MAXUS,-,2025-10-01,
MAXUS,-,2025-11-01,
MAXUS,-,2025-12-01,
MAZDA,247,2025-01-01,
MAZDA,297,2025-02-01,
MAZDA,313,2025-03-01,
MAZDA,205,2025-04-01,
MAZDA,253,2025-05-01,
MAZDA,220,2025-06-01,
MAZDA,223,2025-07-01,
MAZDA,-,2025-08-01,
MAZDA,-,2025-09-01,
MAZDA,-,2025-10-01,
MAZDA,-,2025-11-01,
MAZDA,-,2025-12-01,
MERCEDES-BENZ CV,95,2025-01-01,-
MERCEDES-BENZ CV,180,2025-02-01,1
MERCEDES-BENZ CV,81,2025-03-01,101
MERCEDES-BENZ CV,136,2025-04-01,15
MERCEDES-BENZ CV,143,2025-05-01,28
MERCEDES-BENZ CV,73,2025-06-01,50
MERCEDES-BENZ CV,93,2025-07-01,66
MERCEDES-BENZ CV,-,2025-08-01,-
MERCEDES-BENZ CV,-,2025-09-01,-
MERCEDES-BENZ CV,-,2025-10-01,-
MERCEDES-BENZ CV,-,2025-11-01,-
MERCEDES-BENZ CV,-,2025-12-01,-
MERCEDES-BENZ PC,66,2025-01-01,221
MERCEDES-BENZ PC,132,2025-02-01,202
MERCEDES-BENZ PC,137,2025-03-01,171
MERCEDES-BENZ PC,74,2025-04-01,108
MERCEDES-BENZ PC,108,2025-05-01,90
MERCEDES-BENZ PC,129,2025-06-01,76
MERCEDES-BENZ PC,122,2025-07-01,-
MERCEDES-BENZ PC,-,2025-08-01,-
MERCEDES-BENZ PC,-,2025-09-01,-
MERCEDES-BENZ PC,-,2025-10-01,-
MERCEDES-BENZ PC,-,2025-11-01,-
MERCEDES-BENZ PC,-,2025-12-01,-
MINI,24,2025-01-01,46
MINI,62,2025-02-01,44
MINI,69,2025-03-01,111
MINI,20,2025-04-01,31
MINI,22,2025-05-01,70
MINI,54,2025-06-01,33
MINI,48,2025-07-01,-
MINI,-,2025-08-01,-
MINI,-,2025-09-01,-
MINI,-,2025-10-01,-
MINI,-,2025-11-01,-
MINI,-,2025-12-01,-
MITSUBISHI FUSO,1814,2025-01-01,2124
MITSUBISHI FUSO,2147,2025-02-01,2520
MITSUBISHI FUSO,1929,2025-03-01,1656
MITSUBISHI FUSO,1605,2025-04-01,1740
MITSUBISHI FUSO,2024,2025-05-01,1720
MITSUBISHI FUSO,2121,2025-06-01,1713
MITSUBISHI FUSO,1996,2025-07-01,2160
MITSUBISHI FUSO,-,2025-08-01,-
MITSUBISHI FUSO,-,2025-09-01,-
MITSUBISHI FUSO,-,2025-10-01,-
MITSUBISHI FUSO,-,2025-11-01,-
MITSUBISHI FUSO,-,2025-12-01,-
MITSUBISHI MOTORS,4665,2025-01-01,11250
MITSUBISHI MOTORS,6176,2025-02-01,16646
MITSUBISHI MOTORS,6372,2025-03-01,12702
MITSUBISHI MOTORS,4355,2025-04-01,9453
MITSUBISHI MOTORS,5372,2025-05-01,13467
MITSUBISHI MOTORS,5505,2025-06-01,14407
MITSUBISHI MOTORS,4815,2025-07-01,14892
MITSUBISHI MOTORS,-,2025-08-01,-
MITSUBISHI MOTORS,-,2025-09-01,-
MITSUBISHI MOTORS,-,2025-10-01,-
MITSUBISHI MOTORS,-,2025-11-01,-
MITSUBISHI MOTORS,-,2025-12-01,-
MORRIS GARAGE,165,2025-01-01,68
MORRIS GARAGE,243,2025-02-01,-
MORRIS GARAGE,197,2025-03-01,-
MORRIS GARAGE,114,2025-04-01,-
MORRIS GARAGE,136,2025-05-01,-
MORRIS GARAGE,144,2025-06-01,-
MORRIS GARAGE,129,2025-07-01,-
MORRIS GARAGE,-,2025-08-01,-
MORRIS GARAGE,-,2025-09-01,-
MORRIS GARAGE,-,2025-10-01,-
MORRIS GARAGE,-,2025-11-01,-
MORRIS GARAGE,-,2025-12-01,-
NETA,53,2025-01-01,
NETA,55,2025-02-01,
NETA,47,2025-03-01,
NETA,50,2025-04-01,
NETA,51,2025-05-01,
NETA,58,2025-06-01,
NETA,31,2025-07-01,
NETA,-,2025-08-01,
NETA,-,2025-09-01,
NETA,-,2025-10-01,
NETA,-,2025-11-01,
NETA,-,2025-12-01,
NISSAN,89,2025-01-01,
NISSAN,113,2025-02-01,
NISSAN,163,2025-03-01,
NISSAN,84,2025-04-01,
NISSAN,76,2025-05-01,
NISSAN,63,2025-06-01,
NISSAN,70,2025-07-01,
NISSAN,-,2025-08-01,
NISSAN,-,2025-09-01,
NISSAN,-,2025-10-01,
NISSAN,-,2025-11-01,
NISSAN,-,2025-12-01,
PEUGEOT,-,2025-01-01,
PEUGEOT,-,2025-02-01,
PEUGEOT,-,2025-03-01,
PEUGEOT,-,2025-04-01,
PEUGEOT,-,2025-05-01,
PEUGEOT,-,2025-06-01,
PEUGEOT,-,2025-07-01,
PEUGEOT,-,2025-08-01,
PEUGEOT,-,2025-09-01,
PEUGEOT,-,2025-10-01,
PEUGEOT,-,2025-11-01,
PEUGEOT,-,2025-12-01,
POLYTRON,-,2025-01-01,
POLYTRON,-,2025-02-01,
POLYTRON,-,2025-03-01,
POLYTRON,-,2025-04-01,
POLYTRON,-,2025-05-01,
POLYTRON,-,2025-06-01,
POLYTRON,-,2025-07-01,
POLYTRON,-,2025-08-01,
POLYTRON,-,2025-09-01,
POLYTRON,-,2025-10-01,
POLYTRON,-,2025-11-01,
POLYTRON,-,2025-12-01,
SCANIA,61,2025-01-01,
SCANIA,57,2025-02-01,
SCANIA,40,2025-03-01,
SCANIA,52,2025-04-01,
SCANIA,32,2025-05-01,
SCANIA,40,2025-06-01,
SCANIA,41,2025-07-01,
SCANIA,-,2025-08-01,
SCANIA,-,2025-09-01,
SCANIA,-,2025-10-01,
SCANIA,-,2025-11-01,
SCANIA,-,2025-12-01,
SERES,9,2025-01-01,-
SERES,11,2025-02-01,-
SERES,18,2025-03-01,-
SERES,6,2025-04-01,-
SERES,12,2025-05-01,6
SERES,20,2025-06-01,10
SERES,15,2025-07-01,60
SERES,-,2025-08-01,-
SERES,-,2025-09-01,-
SERES,-,2025-10-01,-
SERES,-,2025-11-01,-
SERES,-,2025-12-01,-
SUBARU,30,2025-01-01,
SUBARU,20,2025-02-01,
SUBARU,23,2025-03-01,
SUBARU,20,2025-04-01,
SUBARU,16,2025-05-01,
SUBARU,13,2025-06-01,
SUBARU,32,2025-07-01,
SUBARU,-,2025-08-01,
SUBARU,-,2025-09-01,
SUBARU,-,2025-10-01,
SUBARU,-,2025-11-01,
SUBARU,-,2025-12-01,
SUZUKI,4525,2025-01-01,5749
SUZUKI,5068,2025-02-01,5129
SUZUKI,5006,2025-03-01,5759
SUZUKI,4077,2025-04-01,6382
SUZUKI,4523,2025-05-01,6494
SUZUKI,4570,2025-06-01,6665
SUZUKI,5504,2025-07-01,9039
SUZUKI,-,2025-08-01,-
SUZUKI,-,2025-09-01,-
SUZUKI,-,2025-10-01,-
SUZUKI,-,2025-11-01,-
SUZUKI,-,2025-12-01,-
TOYOTA,21553,2025-01-01,45837
TOYOTA,22222,2025-02-01,41993
TOYOTA,24514,2025-03-01,40445
TOYOTA,18619,2025-04-01,36939
TOYOTA,20161,2025-05-01,39628
TOYOTA,19824,2025-06-01,40341
TOYOTA,20185,2025-07-01,48315
TOYOTA,-,2025-08-01,-
TOYOTA,-,2025-09-01,-
TOYOTA,-,2025-10-01,-
TOYOTA,-,2025-11-01,-
TOYOTA,-,2025-12-01,-
UD TRUCK,,2025-01-01,145
UD TRUCK,,2025-02-01,168
UD TRUCK,,2025-03-01,159
UD TRUCK,,2025-04-01,140
UD TRUCK,,2025-05-01,140
UD TRUCK,,2025-06-01,108
UD TRUCK,,2025-07-01,120
UD TRUCK,,2025-08-01,-
UD TRUCK,,2025-09-01,-
UD TRUCK,,2025-10-01,-
UD TRUCK,,2025-11-01,-
UD TRUCK,,2025-12-01,-
UD TRUCKS,106,2025-01-01,
UD TRUCKS,131,2025-02-01,
UD TRUCKS,175,2025-03-01,
UD TRUCKS,122,2025-04-01,
UD TRUCKS,124,2025-05-01,
UD TRUCKS,107,2025-06-01,
UD TRUCKS,115,2025-07-01,
UD TRUCKS,-,2025-08-01,
UD TRUCKS,-,2025-09-01,
UD TRUCKS,-,2025-10-01,
UD TRUCKS,-,2025-11-01,
UD TRUCKS,-,2025-12-01,
VINFAS,-,2025-01-01,
VINFAS,-,2025-02-01,
VINFAS,-,2025-03-01,
VINFAS,-,2025-04-01,
VINFAS,-,2025-05-01,
VINFAS,-,2025-06-01,
VINFAS,-,2025-07-01,
VINFAS,-,2025-08-01,
VINFAS,-,2025-09-01,
VINFAS,-,2025-10-01,
VINFAS,-,2025-11-01,
VINFAS,-,2025-12-01,
VOLKSWAGEN,8,2025-01-01,
VOLKSWAGEN,7,2025-02-01,
VOLKSWAGEN,19,2025-03-01,
VOLKSWAGEN,6,2025-04-01,
VOLKSWAGEN,50,2025-05-01,
VOLKSWAGEN,39,2025-06-01,
VOLKSWAGEN,16,2025-07-01,
VOLKSWAGEN,-,2025-08-01,
VOLKSWAGEN,-,2025-09-01,
VOLKSWAGEN,-,2025-10-01,
VOLKSWAGEN,-,2025-11-01,
VOLKSWAGEN,-,2025-12-01,
VOLVO CAR,6,2025-01-01,
VOLVO CAR,10,2025-02-01,
VOLVO CAR,7,2025-03-01,
VOLVO CAR,10,2025-04-01,
VOLVO CAR,11,2025-05-01,
VOLVO CAR,8,2025-06-01,
VOLVO CAR,10,2025-07-01,
VOLVO CAR,-,2025-08-01,
VOLVO CAR,-,2025-09-01,
VOLVO CAR,-,2025-10-01,
VOLVO CAR,-,2025-11-01,
VOLVO CAR,-,2025-12-01,
WULING,1667,2025-01-01,889
WULING,2033,2025-02-01,2398
WULING,1725,2025-03-01,1764
WULING,1293,2025-04-01,1675
WULING,1465,2025-05-01,1629
WULING,1101,2025-06-01,1591
WULING,1687,2025-07-01,1388
WULING,-,2025-08-01,-
WULING,-,2025-09-01,-
WULING,-,2025-10-01,-
WULING,-,2025-11-01,-
WULING,-,2025-12-01,-
X-PENG,,2025-01-01,-
X-PENG,,2025-02-01,-
X-PENG,,2025-03-01,-
X-PENG,,2025-04-01,-
X-PENG,,2025-05-01,-
X-PENG,,2025-06-01,-
X-PENG,,2025-07-01,30
X-PENG,,2025-08-01,-
X-PENG,,2025-09-01,-
X-PENG,,2025-10-01,-
X-PENG,,2025-11-01,-
X-PENG,,2025-12-01,-
XPENG,-,2025-01-01,
XPENG,-,2025-02-01,
XPENG,-,2025-03-01,
XPENG,-,2025-04-01,
XPENG,-,2025-05-01,
XPENG,-,2025-06-01,
XPENG,56,2025-07-01,
XPENG,-,2025-08-01,
XPENG,-,2025-09-01,
XPENG,-,2025-10-01,
XPENG,-,2025-11-01,
XPENG,-,2025-12-01,
