BRAND,Retail,tanggal,Production
DATSUN,2672,2015-10-01,2815
DATSUN,2889,2015-11-01,2962
DATSUN,2884,2015-12-01,3122
DODGE,15,2015-01-01,
DODGE,10,2015-02-01,
DODGE,8,2015-03-01,
DODGE,5,2015-04-01,
DODGE,3,2015-05-01,
DODGE,5,2015-06-01,
DODGE,4,2015-07-01,
DODGE,2,2015-08-01,
DODGE,14,2015-09-01,
DODGE,6,2015-10-01,
DODGE,-,2015-11-01,
DODGE,-,2015-12-01,
FAW,24,2015-01-01,
FAW,29,2015-02-01,
FAW,4,2015-03-01,
FAW,31,2015-04-01,
FAW,15,2015-05-01,
FAW,20,2015-06-01,
FAW,8,2015-07-01,
FAW,12,2015-08-01,
FAW,11,2015-09-01,
FAW,11,2015-10-01,
FAW,5,2015-11-01,
FAW,5,2015-12-01,
FIAT,8,2015-01-01,
FIAT,10,2015-02-01,
FIAT,8,2015-03-01,
FIAT,14,2015-04-01,
FIAT,11,2015-05-01,
FIAT,4,2015-06-01,
FIAT,2,2015-07-01,
FIAT,2,2015-08-01,
FIAT,13,2015-09-01,
FIAT,4,2015-10-01,
FIAT,-,2015-11-01,
FIAT,-,2015-12-01,
FORD,646,2015-01-01,
FORD,521,2015-02-01,
FORD,665,2015-03-01,
FORD,759,2015-04-01,
FORD,425,2015-05-01,
FORD,479,2015-06-01,
FORD,322,2015-07-01,
FORD,431,2015-08-01,
FORD,507,2015-09-01,
FORD,477,2015-10-01,
FORD,376,2015-11-01,
FORD,495,2015-12-01,
GEELY,3,2015-01-01,-
GEELY,5,2015-02-01,-
GEELY,4,2015-03-01,-
GEELY,3,2015-04-01,-
GEELY,60,2015-05-01,-
GEELY,20,2015-06-01,-
GEELY,15,2015-07-01,-
GEELY,5,2015-08-01,-
GEELY,5,2015-09-01,-
GEELY,-,2015-10-01,-
GEELY,-,2015-11-01,-
GEELY,-,2015-12-01,-
HINO,1948,2015-01-01,1439
HINO,1906,2015-02-01,1736
HINO,2180,2015-03-01,2393
HINO,1529,2015-04-01,2146
HINO,1573,2015-05-01,1825
HINO,2020,2015-06-01,1763
HINO,1515,2015-07-01,1211
HINO,1757,2015-08-01,1333
HINO,1814,2015-09-01,1343
HINO,1886,2015-10-01,1532
HINO,1988,2015-11-01,1386
HINO,1898,2015-12-01,1628
HONDA,11354,2015-01-01,12794
HONDA,16138,2015-02-01,10986
HONDA,17865,2015-03-01,11845
HONDA,12123,2015-04-01,9557
HONDA,12229,2015-05-01,10548
HONDA,13000,2015-06-01,14925
HONDA,10253,2015-07-01,8899
HONDA,13100,2015-08-01,13766
HONDA,15175,2015-09-01,13995
HONDA,13589,2015-10-01,14350
HONDA,14232,2015-11-01,14317
HONDA,17200,2015-12-01,12114
HYUNDAI,167,2015-01-01,
HYUNDAI,163,2015-02-01,
HYUNDAI,169,2015-03-01,
HYUNDAI,126,2015-04-01,
HYUNDAI,134,2015-05-01,
HYUNDAI,162,2015-06-01,
HYUNDAI,112,2015-07-01,
HYUNDAI,94,2015-08-01,
HYUNDAI,200,2015-09-01,
HYUNDAI,122,2015-10-01,
HYUNDAI,97,2015-11-01,
HYUNDAI,128,2015-12-01,
HYUNDAI (PC),,2015-01-01,297
HYUNDAI (PC),,2015-02-01,303
HYUNDAI (PC),,2015-03-01,301
HYUNDAI (PC),,2015-04-01,338
HYUNDAI (PC),,2015-05-01,264
HYUNDAI (PC),,2015-06-01,265
HYUNDAI (PC),,2015-07-01,169
HYUNDAI (PC),,2015-08-01,157
HYUNDAI (PC),,2015-09-01,169
HYUNDAI (PC),,2015-10-01,243
HYUNDAI (PC),,2015-11-01,193
HYUNDAI (PC),,2015-12-01,141
INFINITI,-,2015-01-01,
INFINITI,-,2015-02-01,
INFINITI,2,2015-03-01,
INFINITI,-,2015-04-01,
INFINITI,-,2015-05-01,
INFINITI,1,2015-06-01,
INFINITI,-,2015-07-01,
INFINITI,2,2015-08-01,
INFINITI,1,2015-09-01,
INFINITI,1,2015-10-01,
INFINITI,2,2015-11-01,
INFINITI,-,2015-12-01,
ISUZU,1372,2015-01-01,1928
ISUZU,2029,2015-02-01,2254
ISUZU,1618,2015-03-01,2268
ISUZU,1666,2015-04-01,1989
ISUZU,1372,2015-05-01,1492
ISUZU,1764,2015-06-01,1463
ISUZU,1088,2015-07-01,924
ISUZU,1382,2015-08-01,957
ISUZU,2220,2015-09-01,858
ISUZU,1678,2015-10-01,938
ISUZU,1748,2015-11-01,955
ISUZU,1944,2015-12-01,908
JAGUAR,3,2015-01-01,
JAGUAR,-,2015-02-01,
JAGUAR,2,2015-03-01,
JAGUAR,1,2015-04-01,
JAGUAR,2,2015-05-01,
JAGUAR,4,2015-06-01,
JAGUAR,3,2015-07-01,
JAGUAR,2,2015-08-01,
JAGUAR,5,2015-09-01,
JAGUAR,3,2015-10-01,
JAGUAR,1,2015-11-01,
JAGUAR,1,2015-12-01,
JEEP,69,2015-01-01,
JEEP,64,2015-02-01,
JEEP,49,2015-03-01,
JEEP,35,2015-04-01,
JEEP,58,2015-05-01,
JEEP,24,2015-06-01,
JEEP,14,2015-07-01,
JEEP,25,2015-08-01,
JEEP,37,2015-09-01,
JEEP,22,2015-10-01,
JEEP,-,2015-11-01,
JEEP,-,2015-12-01,
K I A,323,2015-01-01,
K I A,292,2015-02-01,
K I A,252,2015-03-01,
K I A,218,2015-04-01,
K I A,202,2015-05-01,
K I A,261,2015-06-01,
K I A,183,2015-07-01,
K I A,208,2015-08-01,
K I A,201,2015-09-01,
K I A,153,2015-10-01,
K I A,188,2015-11-01,
K I A,190,2015-12-01,
LAND ROVER,16,2015-01-01,
LAND ROVER,25,2015-02-01,
LAND ROVER,18,2015-03-01,
LAND ROVER,11,2015-04-01,
LAND ROVER,15,2015-05-01,
LAND ROVER,10,2015-06-01,
LAND ROVER,9,2015-07-01,
LAND ROVER,7,2015-08-01,
LAND ROVER,12,2015-09-01,
LAND ROVER,6,2015-10-01,
LAND ROVER,6,2015-11-01,
LAND ROVER,7,2015-12-01,
LEXUS,8,2015-01-01,
LEXUS,57,2015-02-01,
LEXUS,53,2015-03-01,
LEXUS,22,2015-04-01,
LEXUS,47,2015-05-01,
LEXUS,25,2015-06-01,
LEXUS,40,2015-07-01,
LEXUS,25,2015-08-01,
LEXUS,24,2015-09-01,
LEXUS,100,2015-10-01,
LEXUS,100,2015-11-01,
LEXUS,147,2015-12-01,
MAN TRUCK,17,2015-01-01,
MAN TRUCK,14,2015-02-01,
MAN TRUCK,5,2015-03-01,
MAN TRUCK,2,2015-04-01,
MAN TRUCK,6,2015-05-01,
MAN TRUCK,1,2015-06-01,
MAN TRUCK,4,2015-07-01,
MAN TRUCK,6,2015-08-01,
MAN TRUCK,4,2015-09-01,
MAN TRUCK,8,2015-10-01,
MAN TRUCK,7,2015-11-01,
MAN TRUCK,10,2015-12-01,
MAZDA,711,2015-01-01,
MAZDA,702,2015-02-01,
MAZDA,996,2015-03-01,
MAZDA,801,2015-04-01,
MAZDA,845,2015-05-01,
MAZDA,751,2015-06-01,
MAZDA,674,2015-07-01,
MAZDA,810,2015-08-01,
MAZDA,888,2015-09-01,
MAZDA,703,2015-10-01,
MAZDA,790,2015-11-01,
MAZDA,663,2015-12-01,
MERCEDES BENZ,223,2015-01-01,84
MERCEDES BENZ,261,2015-02-01,108
MERCEDES BENZ,281,2015-03-01,224
MERCEDES BENZ,291,2015-04-01,278
MERCEDES BENZ,397,2015-05-01,283
MERCEDES BENZ,393,2015-06-01,265
MERCEDES BENZ,286,2015-07-01,271
MERCEDES BENZ,336,2015-08-01,302
MERCEDES BENZ,413,2015-09-01,322
MERCEDES BENZ,338,2015-10-01,231
MERCEDES BENZ,290,2015-11-01,207
MERCEDES BENZ,354,2015-12-01,202
MINI,9,2015-01-01,
MINI,13,2015-02-01,
MINI,59,2015-03-01,
MINI,47,2015-04-01,
MINI,43,2015-05-01,
MINI,44,2015-06-01,
MINI,30,2015-07-01,
MINI,40,2015-08-01,
MINI,40,2015-09-01,
MINI,45,2015-10-01,
MINI,50,2015-11-01,
MINI,57,2015-12-01,
MITSUBISHI,10257,2015-01-01,10838
MITSUBISHI,8968,2015-02-01,8817
MITSUBISHI,11045,2015-03-01,10208
MITSUBISHI,8921,2015-04-01,7479
MITSUBISHI,9422,2015-05-01,7532
MITSUBISHI,11223,2015-06-01,3734
MITSUBISHI,7762,2015-07-01,4841
MITSUBISHI,9352,2015-08-01,6940
MITSUBISHI,10202,2015-09-01,8408
MITSUBISHI,9877,2015-10-01,7875
MITSUBISHI,9153,2015-11-01,7108
MITSUBISHI,9798,2015-12-01,3160
NISSAN,1985,2015-01-01,1818
NISSAN,3007,2015-02-01,2781
NISSAN,2648,2015-03-01,3314
NISSAN,2661,2015-04-01,1206
NISSAN,2281,2015-05-01,1796
NISSAN,2480,2015-06-01,1463
NISSAN,1789,2015-07-01,695
NISSAN,1962,2015-08-01,1270
NISSAN,2010,2015-09-01,1441
NISSAN,1880,2015-10-01,1163
NISSAN,1866,2015-11-01,1029
NISSAN,2210,2015-12-01,824
PEUGEOT,9,2015-01-01,
PEUGEOT,5,2015-02-01,
PEUGEOT,4,2015-03-01,
PEUGEOT,9,2015-04-01,
PEUGEOT,1,2015-05-01,
PEUGEOT,3,2015-06-01,
PEUGEOT,1,2015-07-01,
PEUGEOT,1,2015-08-01,
PEUGEOT,5,2015-09-01,
PEUGEOT,2,2015-10-01,
PEUGEOT,2,2015-11-01,
PEUGEOT,4,2015-12-01,
PROTON,72,2015-01-01,
PROTON,25,2015-02-01,
PROTON,32,2015-03-01,
PROTON,26,2015-04-01,
PROTON,10,2015-05-01,
PROTON,11,2015-06-01,
PROTON,9,2015-07-01,
PROTON,8,2015-08-01,
PROTON,8,2015-09-01,
PROTON,7,2015-10-01,
PROTON,16,2015-11-01,
PROTON,31,2015-12-01,
RENAULT,,2015-01-01,-
RENAULT,,2015-02-01,-
RENAULT,,2015-03-01,-
RENAULT,,2015-04-01,20
RENAULT,,2015-05-01,67
RENAULT,,2015-06-01,17
RENAULT,,2015-07-01,3
RENAULT,,2015-08-01,7
RENAULT,,2015-09-01,8
RENAULT,,2015-10-01,8
RENAULT,,2015-11-01,7
RENAULT,,2015-12-01,-
RENAULT (PC),5,2015-01-01,
RENAULT (PC),2,2015-02-01,
RENAULT (PC),10,2015-03-01,
RENAULT (PC),14,2015-04-01,
RENAULT (PC),12,2015-05-01,
RENAULT (PC),17,2015-06-01,
RENAULT (PC),9,2015-07-01,
RENAULT (PC),11,2015-08-01,
RENAULT (PC),15,2015-09-01,
RENAULT (PC),11,2015-10-01,
RENAULT (PC),6,2015-11-01,
RENAULT (PC),7,2015-12-01,
SMART,1,2015-01-01,
SMART,3,2015-02-01,
SMART,1,2015-03-01,
SMART,3,2015-04-01,
SMART,3,2015-05-01,
SMART,1,2015-06-01,
SMART,1,2015-07-01,
SMART,1,2015-08-01,
SMART,4,2015-09-01,
SMART,2,2015-10-01,
SMART,-,2015-11-01,
SMART,-,2015-12-01,
SUBARU,-,2015-01-01,
SUBARU,-,2015-02-01,
SUBARU,-,2015-03-01,
SUBARU,-,2015-04-01,
SUBARU,-,2015-05-01,
SUBARU,-,2015-06-01,
SUBARU,-,2015-07-01,
SUBARU,-,2015-08-01,
SUBARU,-,2015-09-01,
SUBARU,-,2015-10-01,
SUBARU,-,2015-11-01,
SUBARU,-,2015-12-01,
SUZUKI,11687,2015-01-01,9506
SUZUKI,8909,2015-02-01,9631
SUZUKI,10133,2015-03-01,12276
SUZUKI,10890,2015-04-01,13029
SUZUKI,10391,2015-05-01,11032
SUZUKI,10770,2015-06-01,11081
SUZUKI,9466,2015-07-01,9082
SUZUKI,9909,2015-08-01,11243
SUZUKI,10046,2015-09-01,10739
SUZUKI,9514,2015-10-01,12082
SUZUKI,9336,2015-11-01,10922
SUZUKI,11297,2015-12-01,10344
TATA,80,2015-01-01,
TATA,113,2015-02-01,
TATA,112,2015-03-01,
TATA,118,2015-04-01,
TATA,88,2015-05-01,
TATA,106,2015-06-01,
TATA,91,2015-07-01,
TATA,121,2015-08-01,
TATA,98,2015-09-01,
TATA,87,2015-10-01,
TATA,103,2015-11-01,
TATA,101,2015-12-01,
TOYOTA,22555,2015-01-01,42493
TOYOTA,23637,2015-02-01,39068
TOYOTA,28435,2015-03-01,45514
TOYOTA,29713,2015-04-01,44367
TOYOTA,31577,2015-05-01,36660
TOYOTA,31746,2015-06-01,40177
TOYOTA,19902,2015-07-01,22857
TOYOTA,21888,2015-08-01,50250
TOYOTA,26514,2015-09-01,51642
TOYOTA,28880,2015-10-01,40638
TOYOTA,30513,2015-11-01,35402
TOYOTA,30579,2015-12-01,22221
UD TRUCKS,32,2015-01-01,-
UD TRUCKS,19,2015-02-01,-
UD TRUCKS,10,2015-03-01,-
UD TRUCKS,-,2015-04-01,-
UD TRUCKS,-,2015-05-01,-
UD TRUCKS,35,2015-06-01,-
UD TRUCKS,48,2015-07-01,-
UD TRUCKS,48,2015-08-01,-
UD TRUCKS,40,2015-09-01,-
UD TRUCKS,55,2015-10-01,-
UD TRUCKS,90,2015-11-01,-
UD TRUCKS,125,2015-12-01,-
VOLKSWAGEN,60,2015-01-01,50
VOLKSWAGEN,53,2015-02-01,42
VOLKSWAGEN,50,2015-03-01,30
VOLKSWAGEN,51,2015-04-01,35
VOLKSWAGEN,41,2015-05-01,34
VOLKSWAGEN,40,2015-06-01,39
VOLKSWAGEN,22,2015-07-01,22
VOLKSWAGEN,36,2015-08-01,31
VOLKSWAGEN,45,2015-09-01,27
VOLKSWAGEN,51,2015-10-01,31
VOLKSWAGEN,67,2015-11-01,18
VOLKSWAGEN,89,2015-12-01,20
