waktu,brand,tipe,sale
2013-011,TOYOTA,Vios E,16
2013-012,TOYOTA,Vios E,27
2013-01,TOYOTA,Vios E AT,-
2013-02,TOYOTA,Vios E AT,-
2013-03,TOYOTA,Vios E AT,-
2013-04,TOYOTA,Vios E AT,-
2013-05,TOYOTA,Vios E AT,11
2013-06,TOYOTA,Vios E AT,17
2013-07,TOYOTA,Vios E AT,94
2013-08,TOYOTA,Vios E AT,77
2013-09,TOYOTA,Vios E AT,83
2013-010,TOYOTA,Vios E AT,15
2013-011,TOYOTA,Vios E AT,23
2013-012,TOYOTA,Vios E AT,2
2013-01,TOYOTA,Vios G,61
2013-02,TOYOTA,Vios G,76
2013-03,TOYOTA,Vios G,30
2013-04,TOYOTA,Vios G,-
2013-05,TOYOTA,Vios G,60
2013-06,TOYOTA,Vios G,63
2013-07,TOYOTA,Vios G,32
2013-08,TOYOTA,Vios G,247
2013-09,TOYOTA,Vios G,442
2013-010,TOYOTA,Vios G,24
2013-011,TOYOTA,Vios G,15
2013-012,TOYOTA,Vios G,86
2013-01,TOYOTA,Vios G,64
2013-02,TOYOTA,Vios G,107
2013-03,TOYOTA,Vios G,53
2013-04,TOYOTA,Vios G,6
2013-05,TOYOTA,Vios G,78
2013-06,TOYOTA,Vios G,104
2013-07,TOYOTA,Vios G,96
2013-08,TOYOTA,Vios G,172
2013-09,TOYOTA,Vios G,323
2013-010,TOYOTA,Vios G,171
2013-011,TOYOTA,Vios G,100
2013-012,TOYOTA,Vios G,134
2013-01,AUDI,A4 T Fsi,15
2013-02,AUDI,A4 T Fsi,13
2013-03,AUDI,A4 T Fsi,19
2013-04,AUDI,A4 T Fsi,19
2013-05,AUDI,A4 T Fsi,6
2013-06,AUDI,A4 T Fsi,4
2013-07,AUDI,A4 T Fsi,8
2013-08,AUDI,A4 T Fsi,8
2013-09,AUDI,A4 T Fsi,12
2013-010,AUDI,A4 T Fsi,13
2013-011,AUDI,A4 T Fsi,9
2013-012,AUDI,A4 T Fsi,7
2013-01,AUDI,A6 2.0 Fsi,2
2013-02,AUDI,A6 2.0 Fsi,-
2013-03,AUDI,A6 2.0 Fsi,3
2013-04,AUDI,A6 2.0 Fsi,3
2013-05,AUDI,A6 2.0 Fsi,5
2013-06,AUDI,A6 2.0 Fsi,6
2013-07,AUDI,A6 2.0 Fsi,6
2013-08,AUDI,A6 2.0 Fsi,5
2013-09,AUDI,A6 2.0 Fsi,2
2013-010,AUDI,A6 2.0 Fsi,12
2013-011,AUDI,A6 2.0 Fsi,7
2013-012,AUDI,A6 2.0 Fsi,6
2013-01,AUDI,A4 2.0 TFSI,-
2013-02,AUDI,A4 2.0 TFSI,-
2013-03,AUDI,A4 2.0 TFSI,-
2013-04,AUDI,A4 2.0 TFSI,2
2013-05,AUDI,A4 2.0 TFSI,1
2013-06,AUDI,A4 2.0 TFSI,1
2013-07,AUDI,A4 2.0 TFSI,-
2013-08,AUDI,A4 2.0 TFSI,1
2013-09,AUDI,A4 2.0 TFSI,-
2013-010,AUDI,A4 2.0 TFSI,2
2013-011,AUDI,A4 2.0 TFSI,-
2013-012,AUDI,A4 2.0 TFSI,1
2013-01,AUDI,A5 2.0 Fsi Quatro,1
2013-02,AUDI,A5 2.0 Fsi Quatro,-
2013-03,AUDI,A5 2.0 Fsi Quatro,1
2013-04,AUDI,A5 2.0 Fsi Quatro,-
2013-05,AUDI,A5 2.0 Fsi Quatro,-
2013-06,AUDI,A5 2.0 Fsi Quatro,3
2013-07,AUDI,A5 2.0 Fsi Quatro,1
2013-08,AUDI,A5 2.0 Fsi Quatro,1
2013-09,AUDI,A5 2.0 Fsi Quatro,1
2013-010,AUDI,A5 2.0 Fsi Quatro,-
2013-011,AUDI,A5 2.0 Fsi Quatro,1
2013-012,AUDI,A5 2.0 Fsi Quatro,2
2013-01,AUDI,TTS 2.0,-
2013-02,AUDI,TTS 2.0,-
2013-03,AUDI,TTS 2.0,-
2013-04,AUDI,TTS 2.0,-
2013-05,AUDI,TTS 2.0,-
2013-06,AUDI,TTS 2.0,-
2013-07,AUDI,TTS 2.0,-
2013-08,AUDI,TTS 2.0,-
2013-09,AUDI,TTS 2.0,-
2013-010,AUDI,TTS 2.0,-
2013-011,AUDI,TTS 2.0,-
2013-012,AUDI,TTS 2.0,1
2013-01,AUDI,A6 2.8 Fsi,5
2013-02,AUDI,A6 2.8 Fsi,4
2013-03,AUDI,A6 2.8 Fsi,1
2013-04,AUDI,A6 2.8 Fsi,1
2013-05,AUDI,A6 2.8 Fsi,1
2013-06,AUDI,A6 2.8 Fsi,5
2013-07,AUDI,A6 2.8 Fsi,1
2013-08,AUDI,A6 2.8 Fsi,1
2013-09,AUDI,A6 2.8 Fsi,1
2013-010,AUDI,A6 2.8 Fsi,-
2013-011,AUDI,A6 2.8 Fsi,3
2013-012,AUDI,A6 2.8 Fsi,2
2013-01,AUDI,A6 3.0 Quattro,-
2013-02,AUDI,A6 3.0 Quattro,-
2013-03,AUDI,A6 3.0 Quattro,1
2013-04,AUDI,A6 3.0 Quattro,2
2013-05,AUDI,A6 3.0 Quattro,1
2013-06,AUDI,A6 3.0 Quattro,4
2013-07,AUDI,A6 3.0 Quattro,-
2013-08,AUDI,A6 3.0 Quattro,-
2013-09,AUDI,A6 3.0 Quattro,2
2013-010,AUDI,A6 3.0 Quattro,-
2013-011,AUDI,A6 3.0 Quattro,-
2013-012,AUDI,A6 3.0 Quattro,6
2013-01,AUDI,A7 3.0 A/T,-
2013-02,AUDI,A7 3.0 A/T,-
2013-03,AUDI,A7 3.0 A/T,-
2013-04,AUDI,A7 3.0 A/T,-
2013-05,AUDI,A7 3.0 A/T,-
2013-06,AUDI,A7 3.0 A/T,-
2013-07,AUDI,A7 3.0 A/T,-
2013-08,AUDI,A7 3.0 A/T,-
2013-09,AUDI,A7 3.0 A/T,1
2013-010,AUDI,A7 3.0 A/T,1
2013-011,AUDI,A7 3.0 A/T,-
2013-012,AUDI,A7 3.0 A/T,2
2013-01,AUDI,A8L 3.0,1
2013-02,AUDI,A8L 3.0,1
2013-03,AUDI,A8L 3.0,-
2013-04,AUDI,A8L 3.0,2
2013-05,AUDI,A8L 3.0,-
2013-06,AUDI,A8L 3.0,2
2013-07,AUDI,A8L 3.0,1
2013-08,AUDI,A8L 3.0,-
2013-09,AUDI,A8L 3.0,2
2013-010,AUDI,A8L 3.0,2
2013-011,AUDI,A8L 3.0,-
2013-012,AUDI,A8L 3.0,1
2013-01,BMW,M135i Coupe,-
2013-02,BMW,M135i Coupe,1
2013-03,BMW,M135i Coupe,3
2013-04,BMW,M135i Coupe,-
2013-05,BMW,M135i Coupe,3
2013-06,BMW,M135i Coupe,1
2013-07,BMW,M135i Coupe,1
2013-08,BMW,M135i Coupe,-
2013-09,BMW,M135i Coupe,1
2013-010,BMW,M135i Coupe,1
2013-011,BMW,M135i Coupe,2
2013-012,BMW,M135i Coupe,-
2013-01,BMW,320i Business,1
2013-02,BMW,320i Business,94
2013-03,BMW,320i Business,68
2013-04,BMW,320i Business,62
2013-05,BMW,320i Business,70
2013-06,BMW,320i Business,68
2013-07,BMW,320i Business,36
2013-08,BMW,320i Business,21
2013-09,BMW,320i Business,80
2013-010,BMW,320i Business,61
2013-011,BMW,320i Business,60
2013-012,BMW,320i Business,49
2013-01,BMW,320d,-
2013-02,BMW,320d,-
2013-03,BMW,320d,-
2013-04,BMW,320d,-
2013-05,BMW,320d,-
2013-06,BMW,320d,4
2013-07,BMW,320d,4
2013-08,BMW,320d,1
2013-09,BMW,320d,7
2013-010,BMW,320d,16
2013-011,BMW,320d,6
2013-012,BMW,320d,2
2013-01,BMW,328i,8
2013-02,BMW,328i,13
2013-03,BMW,328i,35
2013-04,BMW,328i,15
2013-05,BMW,328i,19
2013-06,BMW,328i,16
2013-07,BMW,328i,6
2013-08,BMW,328i,5
2013-09,BMW,328i,19
2013-010,BMW,328i,23
2013-011,BMW,328i,24
2013-012,BMW,328i,11
2013-01,BMW,335i,-
2013-02,BMW,335i,3
2013-03,BMW,335i,-
2013-04,BMW,335i,2
2013-05,BMW,335i,-
2013-06,BMW,335i,-
2013-07,BMW,335i,-
2013-08,BMW,335i,-
2013-09,BMW,335i,-
2013-010,BMW,335i,1
2013-011,BMW,335i,4
2013-012,BMW,335i,1
2013-01,BMW,520 D,15
2013-02,BMW,520 D,2
2013-03,BMW,520 D,9
2013-04,BMW,520 D,4
2013-05,BMW,520 D,10
2013-06,BMW,520 D,8
2013-07,BMW,520 D,3
2013-08,BMW,520 D,3
2013-09,BMW,520 D,14
2013-010,BMW,520 D,7
2013-011,BMW,520 D,8
2013-012,BMW,520 D,21
2013-01,BMW,435i,-
2013-02,BMW,435i,-
2013-03,BMW,435i,-
2013-04,BMW,435i,-
2013-05,BMW,435i,-
2013-06,BMW,435i,-
2013-07,BMW,435i,-
2013-08,BMW,435i,-
2013-09,BMW,435i,-
2013-010,BMW,435i,-
2013-011,BMW,435i,-
2013-012,BMW,435i,1
2013-01,BMW,528i - F10,12
2013-02,BMW,528i - F10,31
2013-03,BMW,528i - F10,17
2013-04,BMW,528i - F10,17
2013-05,BMW,528i - F10,16
2013-06,BMW,528i - F10,32
2013-07,BMW,528i - F10,4
2013-08,BMW,528i - F10,3
2013-09,BMW,528i - F10,15
2013-010,BMW,528i - F10,21
2013-011,BMW,528i - F10,17
2013-012,BMW,528i - F10,20
2013-01,BMW,520i,29
2013-02,BMW,520i,9
2013-03,BMW,520i,25
2013-04,BMW,520i,26
2013-05,BMW,520i,19
2013-06,BMW,520i,25
2013-07,BMW,520i,7
2013-08,BMW,520i,5
2013-09,BMW,520i,17
2013-010,BMW,520i,6
2013-011,BMW,520i,29
2013-012,BMW,520i,73
2013-01,BMW,535i - F10,-
2013-02,BMW,535i - F10,-
2013-03,BMW,535i - F10,2
2013-04,BMW,535i - F10,-
2013-05,BMW,535i - F10,1
2013-06,BMW,535i - F10,-
2013-07,BMW,535i - F10,1
2013-08,BMW,535i - F10,-
2013-09,BMW,535i - F10,1
2013-010,BMW,535i - F10,-
2013-011,BMW,535i - F10,-
2013-012,BMW,535i - F10,-
2013-01,BMW,535i - Gran Turismo,-
2013-02,BMW,535i - Gran Turismo,1
2013-03,BMW,535i - Gran Turismo,-
2013-04,BMW,535i - Gran Turismo,1
2013-05,BMW,535i - Gran Turismo,-
2013-06,BMW,535i - Gran Turismo,1
2013-07,BMW,535i - Gran Turismo,-
2013-08,BMW,535i - Gran Turismo,-
2013-09,BMW,535i - Gran Turismo,1
2013-010,BMW,535i - Gran Turismo,-
2013-011,BMW,535i - Gran Turismo,-
2013-012,BMW,535i - Gran Turismo,-
2013-01,BMW,640i Gran Coupe,-
2013-02,BMW,640i Gran Coupe,1
2013-03,BMW,640i Gran Coupe,4
2013-04,BMW,640i Gran Coupe,3
2013-05,BMW,640i Gran Coupe,3
2013-06,BMW,640i Gran Coupe,1
2013-07,BMW,640i Gran Coupe,-
2013-08,BMW,640i Gran Coupe,-
2013-09,BMW,640i Gran Coupe,2
2013-010,BMW,640i Gran Coupe,4
2013-011,BMW,640i Gran Coupe,4
2013-012,BMW,640i Gran Coupe,2
2013-01,BMW,730 Li Bussiness,1
2013-02,BMW,730 Li Bussiness,5
2013-03,BMW,730 Li Bussiness,-
2013-04,BMW,730 Li Bussiness,4
2013-05,BMW,730 Li Bussiness,3
2013-06,BMW,730 Li Bussiness,3
2013-07,BMW,730 Li Bussiness,1
2013-08,BMW,730 Li Bussiness,1
2013-09,BMW,730 Li Bussiness,-
2013-010,BMW,730 Li Bussiness,1
2013-011,BMW,730 Li Bussiness,2
2013-012,BMW,730 Li Bussiness,1
2013-01,BMW,740 Li,1
2013-02,BMW,740 Li,1
2013-03,BMW,740 Li,5
2013-04,BMW,740 Li,5
2013-05,BMW,740 Li,8
2013-06,BMW,740 Li,-
2013-07,BMW,740 Li,1
2013-08,BMW,740 Li,1
2013-09,BMW,740 Li,4
2013-010,BMW,740 Li,1
2013-011,BMW,740 Li,2
2013-012,BMW,740 Li,-
2013-01,BMW,730Ld,-
2013-02,BMW,730Ld,-
2013-03,BMW,730Ld,1
2013-04,BMW,730Ld,1
2013-05,BMW,730Ld,-
2013-06,BMW,730Ld,-
2013-07,BMW,730Ld,1
2013-08,BMW,730Ld,1
2013-09,BMW,730Ld,-
2013-010,BMW,730Ld,-
2013-011,BMW,730Ld,-
2013-012,BMW,730Ld,-
2013-01,BMW,Z4 sDrive 2.3i,-
2013-02,BMW,Z4 sDrive 2.3i,2
2013-03,BMW,Z4 sDrive 2.3i,2
2013-04,BMW,Z4 sDrive 2.3i,3
2013-05,BMW,Z4 sDrive 2.3i,1
2013-06,BMW,Z4 sDrive 2.3i,2
2013-07,BMW,Z4 sDrive 2.3i,2
2013-08,BMW,Z4 sDrive 2.3i,5
2013-09,BMW,Z4 sDrive 2.3i,-
2013-010,BMW,Z4 sDrive 2.3i,4
2013-011,BMW,Z4 sDrive 2.3i,1
2013-012,BMW,Z4 sDrive 2.3i,-
2013-01,FORD,All New Focus 2.0L S,17
2013-02,FORD,All New Focus 2.0L S,11
2013-03,FORD,All New Focus 2.0L S,21
2013-04,FORD,All New Focus 2.0L S,34
2013-05,FORD,All New Focus 2.0L S,37
2013-06,FORD,All New Focus 2.0L S,13
2013-07,FORD,All New Focus 2.0L S,27
2013-08,FORD,All New Focus 2.0L S,14
2013-09,FORD,All New Focus 2.0L S,9
2013-010,FORD,All New Focus 2.0L S,32
2013-011,FORD,All New Focus 2.0L S,27
2013-012,FORD,All New Focus 2.0L S,35
2013-01,FORD,All New Focus Trend 1.6L,1
2013-02,FORD,All New Focus Trend 1.6L,3
2013-03,FORD,All New Focus Trend 1.6L,4
2013-04,FORD,All New Focus Trend 1.6L,2
2013-05,FORD,All New Focus Trend 1.6L,2
2013-06,FORD,All New Focus Trend 1.6L,5
2013-07,FORD,All New Focus Trend 1.6L,5
2013-08,FORD,All New Focus Trend 1.6L,-
2013-09,FORD,All New Focus Trend 1.6L,-
2013-010,FORD,All New Focus Trend 1.6L,-
2013-011,FORD,All New Focus Trend 1.6L,-
2013-012,FORD,All New Focus Trend 1.6L,-
2013-01,FORD,All New Focus Titanium 2.0L,8
2013-02,FORD,All New Focus Titanium 2.0L,10
2013-03,FORD,All New Focus Titanium 2.0L,8
2013-04,FORD,All New Focus Titanium 2.0L,13
2013-05,FORD,All New Focus Titanium 2.0L,38
2013-06,FORD,All New Focus Titanium 2.0L,13
2013-07,FORD,All New Focus Titanium 2.0L,6
2013-08,FORD,All New Focus Titanium 2.0L,9
2013-09,FORD,All New Focus Titanium 2.0L,3
2013-010,FORD,All New Focus Titanium 2.0L,2
2013-011,FORD,All New Focus Titanium 2.0L,3
2013-012,FORD,All New Focus Titanium 2.0L,6
2013-01,FORD,All New Focus Trend 1.6L,3
2013-02,FORD,All New Focus Trend 1.6L,2
2013-03,FORD,All New Focus Trend 1.6L,4
2013-04,FORD,All New Focus Trend 1.6L,4
2013-05,FORD,All New Focus Trend 1.6L,-
2013-06,FORD,All New Focus Trend 1.6L,1
2013-07,FORD,All New Focus Trend 1.6L,1
2013-08,FORD,All New Focus Trend 1.6L,-
2013-09,FORD,All New Focus Trend 1.6L,2
2013-010,FORD,All New Focus Trend 1.6L,-
2013-011,FORD,All New Focus Trend 1.6L,-
2013-012,FORD,All New Focus Trend 1.6L,-
2013-01,GEELY,Emgrand (EC7),-
2013-02,GEELY,Emgrand (EC7),-
2013-03,GEELY,Emgrand (EC7),1
2013-04,GEELY,Emgrand (EC7),-
2013-05,GEELY,Emgrand (EC7),-
2013-06,GEELY,Emgrand (EC7),-
2013-07,GEELY,Emgrand (EC7),3
2013-08,GEELY,Emgrand (EC7),14
2013-09,GEELY,Emgrand (EC7),31
2013-010,GEELY,Emgrand (EC7),26
2013-011,GEELY,Emgrand (EC7),-
2013-012,GEELY,Emgrand (EC7),-
2013-01,GEELY,Emgrand (EC7),-
2013-02,GEELY,Emgrand (EC7),-
2013-03,GEELY,Emgrand (EC7),-
2013-04,GEELY,Emgrand (EC7),-
2013-05,GEELY,Emgrand (EC7),-
2013-06,GEELY,Emgrand (EC7),-
2013-07,GEELY,Emgrand (EC7),-
2013-08,GEELY,Emgrand (EC7),-
2013-09,GEELY,Emgrand (EC7),-
2013-010,GEELY,Emgrand (EC7),-
2013-011,GEELY,Emgrand (EC7),16
2013-012,GEELY,Emgrand (EC7),-
2013-01,HYUNDAI,Sonata YF 2.0,-
2013-02,HYUNDAI,Sonata YF 2.0,-
2013-03,HYUNDAI,Sonata YF 2.0,-
2013-04,HYUNDAI,Sonata YF 2.0,-
2013-05,HYUNDAI,Sonata YF 2.0,-
