BRAND,Retail,tanggal,Production
MAZDA,505,2011-01-01,
MAZDA,560,2011-02-01,
MAZDA,591,2011-03-01,
MAZDA,700,2011-04-01,
MAZDA,710,2011-05-01,
MAZDA,750,2011-06-01,
MAZDA,914,2011-07-01,
MAZDA,851,2011-08-01,
MAZDA,864,2011-09-01,
MAZDA,958,2011-10-01,
MAZDA,1071,2011-11-01,
MAZDA,582,2011-12-01,
MERCEDES BENZ,273,2011-01-01,389
MERCEDES BENZ,280,2011-02-01,376
MERCEDES BENZ,413,2011-03-01,436
MERCEDES BENZ,370,2011-04-01,293
MERCEDES BENZ,355,2011-05-01,381
MERCEDES BENZ,403,2011-06-01,206
MERCEDES BENZ,411,2011-07-01,344
MERCEDES BENZ,391,2011-08-01,198
MERCEDES BENZ,413,2011-09-01,267
MERCEDES BENZ,371,2011-10-01,228
MERCEDES BENZ,391,2011-11-01,144
MERCEDES BENZ,407,2011-12-01,136
MINI,-,2011-01-01,
MINI,-,2011-02-01,
MINI,-,2011-03-01,
MINI,-,2011-04-01,
MINI,-,2011-05-01,
MINI,-,2011-06-01,
MINI,-,2011-07-01,
MINI,-,2011-08-01,
MINI,-,2011-09-01,
MINI,-,2011-10-01,
MINI,22,2011-11-01,
MINI,15,2011-12-01,
MITSUBISHI,10694,2011-01-01,8606
MITSUBISHI,9196,2011-02-01,9054
MITSUBISHI,12278,2011-03-01,11176
MITSUBISHI,11000,2011-04-01,8657
MITSUBISHI,9598,2011-05-01,9016
MITSUBISHI,10303,2011-06-01,9161
MITSUBISHI,11370,2011-07-01,11750
MITSUBISHI,10743,2011-08-01,7266
MITSUBISHI,9689,2011-09-01,7110
MITSUBISHI,11417,2011-10-01,9690
MITSUBISHI,11448,2011-11-01,10794
MITSUBISHI,11609,2011-12-01,12262
NISSAN,4131,2011-01-01,4236
NISSAN,3951,2011-02-01,4308
NISSAN,4848,2011-03-01,4464
NISSAN,4554,2011-04-01,3330
NISSAN,3000,2011-05-01,1246
NISSAN,4015,2011-06-01,3662
NISSAN,5762,2011-07-01,5348
NISSAN,5496,2011-08-01,4971
NISSAN,4505,2011-09-01,4324
NISSAN,6000,2011-10-01,6377
NISSAN,6034,2011-11-01,6599
NISSAN,5003,2011-12-01,5998
PEUGEOT,14,2011-01-01,
PEUGEOT,19,2011-02-01,
PEUGEOT,12,2011-03-01,
PEUGEOT,15,2011-04-01,
PEUGEOT,18,2011-05-01,
PEUGEOT,11,2011-06-01,
PEUGEOT,15,2011-07-01,
PEUGEOT,15,2011-08-01,
PEUGEOT,20,2011-09-01,
PEUGEOT,14,2011-10-01,
PEUGEOT,16,2011-11-01,
PEUGEOT,31,2011-12-01,
PROTON,129,2011-01-01,
PROTON,68,2011-02-01,
PROTON,97,2011-03-01,
PROTON,100,2011-04-01,
PROTON,176,2011-05-01,
PROTON,138,2011-06-01,
PROTON,171,2011-07-01,
PROTON,140,2011-08-01,
PROTON,209,2011-09-01,
PROTON,142,2011-10-01,
PROTON,152,2011-11-01,
PROTON,297,2011-12-01,
RENAULT (PC),-,2011-01-01,
RENAULT (PC),-,2011-02-01,
RENAULT (PC),-,2011-03-01,
RENAULT (PC),-,2011-04-01,
RENAULT (PC),-,2011-05-01,
RENAULT (PC),-,2011-06-01,
RENAULT (PC),-,2011-07-01,
RENAULT (PC),-,2011-08-01,
RENAULT (PC),-,2011-09-01,
RENAULT (PC),-,2011-10-01,
RENAULT (PC),-,2011-11-01,
RENAULT (PC),-,2011-12-01,
SMART,40,2011-01-01,
SMART,40,2011-02-01,
SMART,39,2011-03-01,
SMART,27,2011-04-01,
SMART,20,2011-05-01,
SMART,17,2011-06-01,
SMART,28,2011-07-01,
SMART,16,2011-08-01,
SMART,18,2011-09-01,
SMART,11,2011-10-01,
SMART,18,2011-11-01,
SMART,14,2011-12-01,
SUBARU,3,2011-01-01,
SUBARU,8,2011-02-01,
SUBARU,15,2011-03-01,
SUBARU,26,2011-04-01,
SUBARU,27,2011-05-01,
SUBARU,32,2011-06-01,
SUBARU,30,2011-07-01,
SUBARU,24,2011-08-01,
SUBARU,24,2011-09-01,
SUBARU,17,2011-10-01,
SUBARU,24,2011-11-01,
SUBARU,22,2011-12-01,
SUZUKI,6253,2011-01-01,7577
SUZUKI,5722,2011-02-01,7474
SUZUKI,7626,2011-03-01,8403
SUZUKI,6585,2011-04-01,7515
SUZUKI,7205,2011-05-01,8110
SUZUKI,7070,2011-06-01,8256
SUZUKI,8483,2011-07-01,8844
SUZUKI,7505,2011-08-01,7907
SUZUKI,7421,2011-09-01,9629
SUZUKI,8721,2011-10-01,11379
SUZUKI,8981,2011-11-01,11161
SUZUKI,9007,2011-12-01,9575
TOYOTA,26355,2011-01-01,27973
TOYOTA,25560,2011-02-01,24160
TOYOTA,32943,2011-03-01,30678
TOYOTA,21729,2011-04-01,20723
TOYOTA,20582,2011-05-01,20206
TOYOTA,26216,2011-06-01,25618
TOYOTA,30184,2011-07-01,32019
TOYOTA,26151,2011-08-01,27590
TOYOTA,30041,2011-09-01,32631
TOYOTA,31160,2011-10-01,31791
TOYOTA,16771,2011-11-01,17576
TOYOTA,26725,2011-12-01,28682
UD TRUCKS,,2011-01-01,468
UD TRUCKS,,2011-02-01,408
UD TRUCKS,,2011-03-01,216
UD TRUCKS,,2011-04-01,174
UD TRUCKS,,2011-05-01,168
UD TRUCKS,,2011-06-01,216
UD TRUCKS,,2011-07-01,270
UD TRUCKS,,2011-08-01,198
UD TRUCKS,,2011-09-01,282
UD TRUCKS,,2011-10-01,366
UD TRUCKS,,2011-11-01,210
UD TRUCKS,,2011-12-01,144
UD. TRUCKS,237,2011-01-01,
UD. TRUCKS,230,2011-02-01,
UD. TRUCKS,225,2011-03-01,
UD. TRUCKS,180,2011-04-01,
UD. TRUCKS,260,2011-05-01,
UD. TRUCKS,290,2011-06-01,
UD. TRUCKS,291,2011-07-01,
UD. TRUCKS,200,2011-08-01,
UD. TRUCKS,280,2011-09-01,
UD. TRUCKS,341,2011-10-01,
UD. TRUCKS,330,2011-11-01,
UD. TRUCKS,241,2011-12-01,
VOLKSWAGEN,60,2011-01-01,
VOLKSWAGEN,48,2011-02-01,
VOLKSWAGEN,48,2011-03-01,
VOLKSWAGEN,53,2011-04-01,
VOLKSWAGEN,49,2011-05-01,
VOLKSWAGEN,34,2011-06-01,
VOLKSWAGEN,57,2011-07-01,
VOLKSWAGEN,59,2011-08-01,
VOLKSWAGEN,54,2011-09-01,
VOLKSWAGEN,63,2011-10-01,
VOLKSWAGEN,90,2011-11-01,
VOLKSWAGEN,81,2011-12-01,
VOLSWAGEN,,2011-01-01,52
VOLSWAGEN,,2011-02-01,45
VOLSWAGEN,,2011-03-01,46
VOLSWAGEN,,2011-04-01,40
VOLSWAGEN,,2011-05-01,33
VOLSWAGEN,,2011-06-01,25
VOLSWAGEN,,2011-07-01,53
VOLSWAGEN,,2011-08-01,52
VOLSWAGEN,,2011-09-01,40
VOLSWAGEN,,2011-10-01,39
VOLSWAGEN,,2011-11-01,42
VOLSWAGEN,,2011-12-01,27
VOLVO,1,2011-01-01,
VOLVO,2,2011-02-01,
VOLVO,-,2011-03-01,
VOLVO,-,2011-04-01,
VOLVO,2,2011-05-01,
VOLVO,-,2011-06-01,
VOLVO,-,2011-07-01,
VOLVO,-,2011-08-01,
VOLVO,-,2011-09-01,
VOLVO,4,2011-10-01,
VOLVO,4,2011-11-01,
VOLVO,1,2011-12-01,
