waktu,brand,tipe,sale
2023-012,HYUNDAI HMID,Ioniq 6,3
2023-01,MERCEDES BENZ PC,CLA 200 AMG Line (C118),4
2023-02,MERCEDES BENZ PC,CLA 200 AMG Line (C118),1
2023-03,MERCEDES BENZ PC,CLA 200 AMG Line (C118),14
2023-04,MERCEDES BENZ PC,CLA 200 AMG Line (C118),4
2023-05,MERCEDES BENZ PC,CLA 200 AMG Line (C118),-
2023-06,MERCEDES BENZ PC,CLA 200 AMG Line (C118),7
2023-07,MERCEDES BENZ PC,CLA 200 AMG Line (C118),-
2023-08,MERCEDES BENZ PC,CLA 200 AMG Line (C118),2
2023-09,MERCEDES BENZ PC,CLA 200 AMG Line (C118),-
2023-010,MERCEDES BENZ PC,CLA 200 AMG Line (C118),19
2023-011,MERCEDES BENZ PC,CLA 200 AMG Line (C118),2
2023-012,MERCEDES BENZ PC,CLA 200 AMG Line (C118),1
2023-01,MERCEDES BENZ PC,AMG CLA 45 S (C118),2
2023-02,MERCEDES BENZ PC,AMG CLA 45 S (C118),1
2023-03,MERCEDES BENZ PC,AMG CLA 45 S (C118),6
2023-04,MERCEDES BENZ PC,AMG CLA 45 S (C118),3
2023-05,MERCEDES BENZ PC,AMG CLA 45 S (C118),1
2023-06,MERCEDES BENZ PC,AMG CLA 45 S (C118),-
2023-07,MERCEDES BENZ PC,AMG CLA 45 S (C118),2
2023-08,MERCEDES BENZ PC,AMG CLA 45 S (C118),1
2023-09,MERCEDES BENZ PC,AMG CLA 45 S (C118),1
2023-010,MERCEDES BENZ PC,AMG CLA 45 S (C118),2
2023-011,MERCEDES BENZ PC,AMG CLA 45 S (C118),12
2023-012,MERCEDES BENZ PC,AMG CLA 45 S (C118),-
2023-01,MERCEDES BENZ PC,C 200 AVA Line (W206),21
2023-02,MERCEDES BENZ PC,C 200 AVA Line (W206),30
2023-03,MERCEDES BENZ PC,C 200 AVA Line (W206),65
2023-04,MERCEDES BENZ PC,C 200 AVA Line (W206),40
2023-05,MERCEDES BENZ PC,C 200 AVA Line (W206),36
2023-06,MERCEDES BENZ PC,C 200 AVA Line (W206),-
2023-07,MERCEDES BENZ PC,C 200 AVA Line (W206),12
2023-08,MERCEDES BENZ PC,C 200 AVA Line (W206),9
2023-09,MERCEDES BENZ PC,C 200 AVA Line (W206),3
2023-010,MERCEDES BENZ PC,C 200 AVA Line (W206),1
2023-011,MERCEDES BENZ PC,C 200 AVA Line (W206),-
2023-012,MERCEDES BENZ PC,C 200 AVA Line (W206),22
2023-01,MAZDA,Mazda 2 Sedan,23
2023-02,MAZDA,Mazda 2 Sedan,7
2023-03,MAZDA,Mazda 2 Sedan,16
2023-04,MAZDA,Mazda 2 Sedan,2
2023-05,MAZDA,Mazda 2 Sedan,1
2023-06,MAZDA,Mazda 2 Sedan,29
2023-07,MAZDA,Mazda 2 Sedan,12
2023-08,MAZDA,Mazda 2 Sedan,7
2023-09,MAZDA,Mazda 2 Sedan,9
2023-010,MAZDA,Mazda 2 Sedan,7
2023-011,MAZDA,Mazda 2 Sedan,5
2023-012,MAZDA,Mazda 2 Sedan,6
2023-01,MORRIS GARAGE,5 GT  Ignite 1.5L,4
2023-02,MORRIS GARAGE,5 GT  Ignite 1.5L,4
2023-03,MORRIS GARAGE,5 GT  Ignite 1.5L,17
2023-04,MORRIS GARAGE,5 GT  Ignite 1.5L,13
2023-05,MORRIS GARAGE,5 GT  Ignite 1.5L,8
2023-06,MORRIS GARAGE,5 GT  Ignite 1.5L,21
2023-07,MORRIS GARAGE,5 GT  Ignite 1.5L,22
2023-08,MORRIS GARAGE,5 GT  Ignite 1.5L,38
2023-09,MORRIS GARAGE,5 GT  Ignite 1.5L,38
2023-010,MORRIS GARAGE,5 GT  Ignite 1.5L,23
2023-011,MORRIS GARAGE,5 GT  Ignite 1.5L,23
2023-012,MORRIS GARAGE,5 GT  Ignite 1.5L,9
2023-01,MORRIS GARAGE,5 GT  Magnify 1.5L,24
2023-02,MORRIS GARAGE,5 GT  Magnify 1.5L,75
2023-03,MORRIS GARAGE,5 GT  Magnify 1.5L,13
2023-04,MORRIS GARAGE,5 GT  Magnify 1.5L,10
2023-05,MORRIS GARAGE,5 GT  Magnify 1.5L,15
2023-06,MORRIS GARAGE,5 GT  Magnify 1.5L,7
2023-07,MORRIS GARAGE,5 GT  Magnify 1.5L,16
2023-08,MORRIS GARAGE,5 GT  Magnify 1.5L,24
2023-09,MORRIS GARAGE,5 GT  Magnify 1.5L,23
2023-010,MORRIS GARAGE,5 GT  Magnify 1.5L,9
2023-011,MORRIS GARAGE,5 GT  Magnify 1.5L,25
2023-012,MORRIS GARAGE,5 GT  Magnify 1.5L,16
2023-01,TOYOTA,Vios 1.5 E,-
2023-02,TOYOTA,Vios 1.5 E,-
2023-03,TOYOTA,Vios 1.5 E,-
2023-04,TOYOTA,Vios 1.5 E,-
2023-05,TOYOTA,Vios 1.5 E,-
2023-06,TOYOTA,Vios 1.5 E,1
2023-07,TOYOTA,Vios 1.5 E,1
2023-08,TOYOTA,Vios 1.5 E,-
2023-09,TOYOTA,Vios 1.5 E,-
2023-010,TOYOTA,Vios 1.5 E,1
2023-011,TOYOTA,Vios 1.5 E,-
2023-012,TOYOTA,Vios 1.5 E,-
2023-01,TOYOTA,Vios 1.5 G,-
2023-02,TOYOTA,Vios 1.5 G,-
2023-03,TOYOTA,Vios 1.5 G,-
2023-04,TOYOTA,Vios 1.5 G,-
2023-05,TOYOTA,Vios 1.5 G,-
2023-06,TOYOTA,Vios 1.5 G,-
2023-07,TOYOTA,Vios 1.5 G,-
2023-08,TOYOTA,Vios 1.5 G,-
2023-09,TOYOTA,Vios 1.5 G,-
2023-010,TOYOTA,Vios 1.5 G,-
2023-011,TOYOTA,Vios 1.5 G,-
2023-012,TOYOTA,Vios 1.5 G,-
2023-01,TOYOTA,Vios G AT,-
2023-02,TOYOTA,Vios G AT,-
2023-03,TOYOTA,Vios G AT,-
2023-04,TOYOTA,Vios G AT,-
2023-05,TOYOTA,Vios G AT,-
2023-06,TOYOTA,Vios G AT,-
2023-07,TOYOTA,Vios G AT,-
2023-08,TOYOTA,Vios G AT,-
2023-09,TOYOTA,Vios G AT,-
2023-010,TOYOTA,Vios G AT,-
2023-011,TOYOTA,Vios G AT,-
2023-012,TOYOTA,Vios G AT,-
2023-01,AUDI,A5 2.0 TFSI A/T  SB,-
2023-02,AUDI,A5 2.0 TFSI A/T  SB,1
2023-03,AUDI,A5 2.0 TFSI A/T  SB,-
2023-04,AUDI,A5 2.0 TFSI A/T  SB,2
2023-05,AUDI,A5 2.0 TFSI A/T  SB,-
2023-06,AUDI,A5 2.0 TFSI A/T  SB,-
2023-07,AUDI,A5 2.0 TFSI A/T  SB,1
2023-08,AUDI,A5 2.0 TFSI A/T  SB,-
2023-09,AUDI,A5 2.0 TFSI A/T  SB,-
2023-010,AUDI,A5 2.0 TFSI A/T  SB,-
2023-011,AUDI,A5 2.0 TFSI A/T  SB,1
2023-012,AUDI,A5 2.0 TFSI A/T  SB,-
2023-01,AUDI,A6 2.0TFSI AT,1
2023-02,AUDI,A6 2.0TFSI AT,1
2023-03,AUDI,A6 2.0TFSI AT,1
2023-04,AUDI,A6 2.0TFSI AT,-
2023-05,AUDI,A6 2.0TFSI AT,-
2023-06,AUDI,A6 2.0TFSI AT,2
2023-07,AUDI,A6 2.0TFSI AT,1
2023-08,AUDI,A6 2.0TFSI AT,2
2023-09,AUDI,A6 2.0TFSI AT,1
2023-010,AUDI,A6 2.0TFSI AT,-
2023-011,AUDI,A6 2.0TFSI AT,-
2023-012,AUDI,A6 2.0TFSI AT,-
2023-01,AUDI,A8L 3.0 AT,-
2023-02,AUDI,A8L 3.0 AT,-
2023-03,AUDI,A8L 3.0 AT,-
2023-04,AUDI,A8L 3.0 AT,-
2023-05,AUDI,A8L 3.0 AT,-
2023-06,AUDI,A8L 3.0 AT,-
2023-07,AUDI,A8L 3.0 AT,1
2023-08,AUDI,A8L 3.0 AT,-
2023-09,AUDI,A8L 3.0 AT,-
2023-010,AUDI,A8L 3.0 AT,-
2023-011,AUDI,A8L 3.0 AT,-
2023-012,AUDI,A8L 3.0 AT,-
2023-01,BMW,218i  Gran Coupe,11
2023-02,BMW,218i  Gran Coupe,3
2023-03,BMW,218i  Gran Coupe,22
2023-04,BMW,218i  Gran Coupe,6
2023-05,BMW,218i  Gran Coupe,24
2023-06,BMW,218i  Gran Coupe,39
2023-07,BMW,218i  Gran Coupe,6
2023-08,BMW,218i  Gran Coupe,4
2023-09,BMW,218i  Gran Coupe,23
2023-010,BMW,218i  Gran Coupe,27
2023-011,BMW,218i  Gran Coupe,20
2023-012,BMW,218i  Gran Coupe,9
2023-01,BMW,320i  CKD-A7 AT,22
2023-02,BMW,320i  CKD-A7 AT,71
2023-03,BMW,320i  CKD-A7 AT,23
2023-04,BMW,320i  CKD-A7 AT,18
2023-05,BMW,320i  CKD-A7 AT,24
2023-06,BMW,320i  CKD-A7 AT,15
2023-07,BMW,320i  CKD-A7 AT,20
2023-08,BMW,320i  CKD-A7 AT,13
2023-09,BMW,320i  CKD-A7 AT,5
2023-010,BMW,320i  CKD-A7 AT,2
2023-011,BMW,320i  CKD-A7 AT,18
2023-012,BMW,320i  CKD-A7 AT,5
2023-01,BMW,330i  CKD B7 AT,13
2023-02,BMW,330i  CKD B7 AT,22
2023-03,BMW,330i  CKD B7 AT,34
2023-04,BMW,330i  CKD B7 AT,3
2023-05,BMW,330i  CKD B7 AT,13
2023-06,BMW,330i  CKD B7 AT,11
2023-07,BMW,330i  CKD B7 AT,-
2023-08,BMW,330i  CKD B7 AT,39
2023-09,BMW,330i  CKD B7 AT,32
2023-010,BMW,330i  CKD B7 AT,49
2023-011,BMW,330i  CKD B7 AT,25
2023-012,BMW,330i  CKD B7 AT,11
2023-01,BMW,M2 Coupe RHD MX AT,-
2023-02,BMW,M2 Coupe RHD MX AT,-
2023-03,BMW,M2 Coupe RHD MX AT,-
2023-04,BMW,M2 Coupe RHD MX AT,-
2023-05,BMW,M2 Coupe RHD MX AT,-
2023-06,BMW,M2 Coupe RHD MX AT,-
2023-07,BMW,M2 Coupe RHD MX AT,-
2023-08,BMW,M2 Coupe RHD MX AT,-
2023-09,BMW,M2 Coupe RHD MX AT,15
2023-010,BMW,M2 Coupe RHD MX AT,25
2023-011,BMW,M2 Coupe RHD MX AT,22
2023-012,BMW,M2 Coupe RHD MX AT,10
2023-01,BMW,M3 AT,-
2023-02,BMW,M3 AT,-
2023-03,BMW,M3 AT,7
2023-04,BMW,M3 AT,20
2023-05,BMW,M3 AT,3
2023-06,BMW,M3 AT,1
2023-07,BMW,M3 AT,5
2023-08,BMW,M3 AT,4
2023-09,BMW,M3 AT,2
2023-010,BMW,M3 AT,4
2023-011,BMW,M3 AT,1
2023-012,BMW,M3 AT,35
2023-01,BMW,M3 CS Limousine RHD AT  62AY,-
2023-02,BMW,M3 CS Limousine RHD AT  62AY,-
2023-03,BMW,M3 CS Limousine RHD AT  62AY,-
2023-04,BMW,M3 CS Limousine RHD AT  62AY,-
2023-05,BMW,M3 CS Limousine RHD AT  62AY,-
2023-06,BMW,M3 CS Limousine RHD AT  62AY,-
2023-07,BMW,M3 CS Limousine RHD AT  62AY,7
2023-08,BMW,M3 CS Limousine RHD AT  62AY,5
2023-09,BMW,M3 CS Limousine RHD AT  62AY,-
2023-010,BMW,M3 CS Limousine RHD AT  62AY,-
2023-011,BMW,M3 CS Limousine RHD AT  62AY,-
2023-012,BMW,M3 CS Limousine RHD AT  62AY,2
2023-01,BMW,M4 CSL AT,-
2023-02,BMW,M4 CSL AT,-
2023-03,BMW,M4 CSL AT,1
2023-04,BMW,M4 CSL AT,-
2023-05,BMW,M4 CSL AT,-
2023-06,BMW,M4 CSL AT,-
2023-07,BMW,M4 CSL AT,-
2023-08,BMW,M4 CSL AT,-
2023-09,BMW,M4 CSL AT,-
2023-010,BMW,M4 CSL AT,-
2023-011,BMW,M4 CSL AT,-
2023-012,BMW,M4 CSL AT,-
2023-01,BMW,M4 Coupe AT,-
2023-02,BMW,M4 Coupe AT,-
2023-03,BMW,M4 Coupe AT,11
2023-04,BMW,M4 Coupe AT,21
2023-05,BMW,M4 Coupe AT,53
2023-06,BMW,M4 Coupe AT,11
2023-07,BMW,M4 Coupe AT,21
2023-08,BMW,M4 Coupe AT,15
2023-09,BMW,M4 Coupe AT,14
2023-010,BMW,M4 Coupe AT,4
2023-011,BMW,M4 Coupe AT,5
2023-012,BMW,M4 Coupe AT,17
2023-01,BMW,M4 Competition M  xDrive C RHD AT,-
2023-02,BMW,M4 Competition M  xDrive C RHD AT,-
2023-03,BMW,M4 Competition M  xDrive C RHD AT,-
2023-04,BMW,M4 Competition M  xDrive C RHD AT,-
2023-05,BMW,M4 Competition M  xDrive C RHD AT,-
2023-06,BMW,M4 Competition M  xDrive C RHD AT,10
2023-07,BMW,M4 Competition M  xDrive C RHD AT,-
2023-08,BMW,M4 Competition M  xDrive C RHD AT,-
2023-09,BMW,M4 Competition M  xDrive C RHD AT,-
2023-010,BMW,M4 Competition M  xDrive C RHD AT,9
2023-011,BMW,M4 Competition M  xDrive C RHD AT,1
2023-012,BMW,M4 Competition M  xDrive C RHD AT,-
2023-01,BMW,430i  Coupe AT,-
2023-02,BMW,430i  Coupe AT,-
2023-03,BMW,430i  Coupe AT,8
2023-04,BMW,430i  Coupe AT,40
2023-05,BMW,430i  Coupe AT,17
2023-06,BMW,430i  Coupe AT,6
2023-07,BMW,430i  Coupe AT,24
2023-08,BMW,430i  Coupe AT,4
2023-09,BMW,430i  Coupe AT,4
2023-010,BMW,430i  Coupe AT,3
2023-011,BMW,430i  Coupe AT,-
2023-012,BMW,430i  Coupe AT,2
2023-01,BMW,530i  CKD AT,21
2023-02,BMW,530i  CKD AT,-
2023-03,BMW,530i  CKD AT,3
2023-04,BMW,530i  CKD AT,7
2023-05,BMW,530i  CKD AT,16
2023-06,BMW,530i  CKD AT,1
2023-07,BMW,530i  CKD AT,8
2023-08,BMW,530i  CKD AT,6
2023-09,BMW,530i  CKD AT,2
2023-010,BMW,530i  CKD AT,-
2023-011,BMW,530i  CKD AT,-
2023-012,BMW,530i  CKD AT,-
2023-01,BMW,530i  Touring RHD AT,-
2023-02,BMW,530i  Touring RHD AT,-
2023-03,BMW,530i  Touring RHD AT,-
2023-04,BMW,530i  Touring RHD AT,36
2023-05,BMW,530i  Touring RHD AT,11
2023-06,BMW,530i  Touring RHD AT,4
2023-07,BMW,530i  Touring RHD AT,3
2023-08,BMW,530i  Touring RHD AT,-
2023-09,BMW,530i  Touring RHD AT,-
2023-010,BMW,530i  Touring RHD AT,-
2023-011,BMW,530i  Touring RHD AT,-
2023-012,BMW,530i  Touring RHD AT,-
2023-01,BMW,520i  G30 CKD AT,27
2023-02,BMW,520i  G30 CKD AT,10
2023-03,BMW,520i  G30 CKD AT,59
2023-04,BMW,520i  G30 CKD AT,8
2023-05,BMW,520i  G30 CKD AT,15
2023-06,BMW,520i  G30 CKD AT,25
2023-07,BMW,520i  G30 CKD AT,8
2023-08,BMW,520i  G30 CKD AT,38
2023-09,BMW,520i  G30 CKD AT,21
2023-010,BMW,520i  G30 CKD AT,17
2023-011,BMW,520i  G30 CKD AT,18
2023-012,BMW,520i  G30 CKD AT,47
2023-01,BMW,730Li  G12 CKD AT,1
2023-02,BMW,730Li  G12 CKD AT,-
2023-03,BMW,730Li  G12 CKD AT,1
2023-04,BMW,730Li  G12 CKD AT,1
2023-05,BMW,730Li  G12 CKD AT,-
2023-06,BMW,730Li  G12 CKD AT,-
2023-07,BMW,730Li  G12 CKD AT,-
2023-08,BMW,730Li  G12 CKD AT,3
2023-09,BMW,730Li  G12 CKD AT,2
2023-010,BMW,730Li  G12 CKD AT,-
2023-011,BMW,730Li  G12 CKD AT,-
2023-012,BMW,730Li  G12 CKD AT,-
2023-01,BMW,735i  Limousine RHD A/T,-
2023-02,BMW,735i  Limousine RHD A/T,-
2023-03,BMW,735i  Limousine RHD A/T,-
2023-04,BMW,735i  Limousine RHD A/T,-
2023-05,BMW,735i  Limousine RHD A/T,-
2023-06,BMW,735i  Limousine RHD A/T,-
2023-07,BMW,735i  Limousine RHD A/T,-
2023-08,BMW,735i  Limousine RHD A/T,-
2023-09,BMW,735i  Limousine RHD A/T,-
2023-010,BMW,735i  Limousine RHD A/T,-
2023-011,BMW,735i  Limousine RHD A/T,-
2023-012,BMW,735i  Limousine RHD A/T,1
2023-01,BMW,735i  Limousine RHD AT,-
2023-02,BMW,735i  Limousine RHD AT,-
2023-03,BMW,735i  Limousine RHD AT,-
2023-04,BMW,735i  Limousine RHD AT,-
2023-05,BMW,735i  Limousine RHD AT,-
2023-06,BMW,735i  Limousine RHD AT,-
2023-07,BMW,735i  Limousine RHD AT,4
2023-08,BMW,735i  Limousine RHD AT,14
2023-09,BMW,735i  Limousine RHD AT,26
2023-010,BMW,735i  Limousine RHD AT,8
2023-011,BMW,735i  Limousine RHD AT,15
2023-012,BMW,735i  Limousine RHD AT,28
2023-01,BMW,740Li  G12 CKD AT,1
2023-02,BMW,740Li  G12 CKD AT,-
2023-03,BMW,740Li  G12 CKD AT,-
2023-04,BMW,740Li  G12 CKD AT,-
2023-05,BMW,740Li  G12 CKD AT,-
2023-06,BMW,740Li  G12 CKD AT,-
2023-07,BMW,740Li  G12 CKD AT,-
2023-08,BMW,740Li  G12 CKD AT,-
2023-09,BMW,740Li  G12 CKD AT,-
2023-010,BMW,740Li  G12 CKD AT,-
2023-011,BMW,740Li  G12 CKD AT,-
2023-012,BMW,740Li  G12 CKD AT,-
2023-01,BMW,Z4 M40i  AT,-
2023-02,BMW,Z4 M40i  AT,-
2023-03,BMW,Z4 M40i  AT,2
2023-04,BMW,Z4 M40i  AT,10
2023-05,BMW,Z4 M40i  AT,11
2023-06,BMW,Z4 M40i  AT,5
2023-07,BMW,Z4 M40i  AT,-
2023-08,BMW,Z4 M40i  AT,-
2023-09,BMW,Z4 M40i  AT,-
2023-010,BMW,Z4 M40i  AT,-
2023-011,BMW,Z4 M40i  AT,2
2023-012,BMW,Z4 M40i  AT,-
2023-01,BMW,840i  Coupe AT,-
2023-02,BMW,840i  Coupe AT,-
2023-03,BMW,840i  Coupe AT,1
2023-04,BMW,840i  Coupe AT,4
2023-05,BMW,840i  Coupe AT,4
2023-06,BMW,840i  Coupe AT,-
2023-07,BMW,840i  Coupe AT,7
2023-08,BMW,840i  Coupe AT,-
2023-09,BMW,840i  Coupe AT,2
2023-010,BMW,840i  Coupe AT,-
2023-011,BMW,840i  Coupe AT,-
2023-012,BMW,840i  Coupe AT,-
2023-01,BMW,840i  Gran Coupe AT,-
2023-02,BMW,840i  Gran Coupe AT,-
2023-03,BMW,840i  Gran Coupe AT,1
2023-04,BMW,840i  Gran Coupe AT,1
2023-05,BMW,840i  Gran Coupe AT,1
2023-06,BMW,840i  Gran Coupe AT,-
2023-07,BMW,840i  Gran Coupe AT,-
2023-08,BMW,840i  Gran Coupe AT,-
2023-09,BMW,840i  Gran Coupe AT,1
2023-010,BMW,840i  Gran Coupe AT,1
2023-011,BMW,840i  Gran Coupe AT,-
2023-012,BMW,840i  Gran Coupe AT,-
2023-01,HONDA,New ACCORD VTi-L,-
2023-02,HONDA,New ACCORD VTi-L,69
2023-03,HONDA,New ACCORD VTi-L,24
2023-04,HONDA,New ACCORD VTi-L,51
2023-05,HONDA,New ACCORD VTi-L,35
2023-06,HONDA,New ACCORD VTi-L,60
2023-07,HONDA,New ACCORD VTi-L,28
2023-08,HONDA,New ACCORD VTi-L,60
2023-09,HONDA,New ACCORD VTi-L,63
2023-010,HONDA,New ACCORD VTi-L,16
2023-011,HONDA,New ACCORD VTi-L,7
2023-012,HONDA,New ACCORD VTi-L,7
2023-01,LEXUS,ES 250,-
2023-02,LEXUS,ES 250,-
2023-03,LEXUS,ES 250,-
2023-04,LEXUS,ES 250,-
2023-05,LEXUS,ES 250,-
2023-06,LEXUS,ES 250,-
2023-07,LEXUS,ES 250,-
2023-08,LEXUS,ES 250,-
2023-09,LEXUS,ES 250,-
2023-010,LEXUS,ES 250,-
2023-011,LEXUS,ES 250,-
2023-012,LEXUS,ES 250,-
2023-01,LEXUS,ES 300 h,5
2023-02,LEXUS,ES 300 h,13
2023-03,LEXUS,ES 300 h,26
2023-04,LEXUS,ES 300 h,7
2023-05,LEXUS,ES 300 h,22
2023-06,LEXUS,ES 300 h,31
2023-07,LEXUS,ES 300 h,7
2023-08,LEXUS,ES 300 h,23
2023-09,LEXUS,ES 300 h,26
2023-010,LEXUS,ES 300 h,9
2023-011,LEXUS,ES 300 h,15
2023-012,LEXUS,ES 300 h,3
2023-01,LEXUS,ES 300h Ultra Luxury,-
2023-02,LEXUS,ES 300h Ultra Luxury,-
2023-03,LEXUS,ES 300h Ultra Luxury,-
2023-04,LEXUS,ES 300h Ultra Luxury,-
2023-05,LEXUS,ES 300h Ultra Luxury,-
2023-06,LEXUS,ES 300h Ultra Luxury,-
2023-07,LEXUS,ES 300h Ultra Luxury,-
2023-08,LEXUS,ES 300h Ultra Luxury,-
2023-09,LEXUS,ES 300h Ultra Luxury,-
2023-010,LEXUS,ES 300h Ultra Luxury,-
2023-011,LEXUS,ES 300h Ultra Luxury,-
2023-012,LEXUS,ES 300h Ultra Luxury,-
2023-01,MAZDA,MX-5 RF AT,4
2023-02,MAZDA,MX-5 RF AT,-
2023-03,MAZDA,MX-5 RF AT,6
2023-04,MAZDA,MX-5 RF AT,4
2023-05,MAZDA,MX-5 RF AT,-
2023-06,MAZDA,MX-5 RF AT,3
2023-07,MAZDA,MX-5 RF AT,2
2023-08,MAZDA,MX-5 RF AT,20
2023-09,MAZDA,MX-5 RF AT,13
2023-010,MAZDA,MX-5 RF AT,2
2023-011,MAZDA,MX-5 RF AT,6
2023-012,MAZDA,MX-5 RF AT,2
2023-01,MAZDA,Mazda 3 Sedan,2
2023-02,MAZDA,Mazda 3 Sedan,-
2023-03,MAZDA,Mazda 3 Sedan,1
2023-04,MAZDA,Mazda 3 Sedan,17
2023-05,MAZDA,Mazda 3 Sedan,3
2023-06,MAZDA,Mazda 3 Sedan,3
2023-07,MAZDA,Mazda 3 Sedan,10
2023-08,MAZDA,Mazda 3 Sedan,19
2023-09,MAZDA,Mazda 3 Sedan,10
2023-010,MAZDA,Mazda 3 Sedan,5
2023-011,MAZDA,Mazda 3 Sedan,5
2023-012,MAZDA,Mazda 3 Sedan,1
2023-01,MAZDA,Mazda 6 Elite Sedan,-
2023-02,MAZDA,Mazda 6 Elite Sedan,-
2023-03,MAZDA,Mazda 6 Elite Sedan,22
2023-04,MAZDA,Mazda 6 Elite Sedan,2
2023-05,MAZDA,Mazda 6 Elite Sedan,1
2023-06,MAZDA,Mazda 6 Elite Sedan,13
2023-07,MAZDA,Mazda 6 Elite Sedan,1
2023-08,MAZDA,Mazda 6 Elite Sedan,11
2023-09,MAZDA,Mazda 6 Elite Sedan,4
2023-010,MAZDA,Mazda 6 Elite Sedan,2
2023-011,MAZDA,Mazda 6 Elite Sedan,2
2023-012,MAZDA,Mazda 6 Elite Sedan,4
2023-01,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),17
2023-02,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),5
2023-03,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),3
2023-04,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),-
2023-05,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),1
2023-06,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),1
2023-07,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),-
2023-08,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),4
2023-09,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),7
2023-010,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),1
2023-011,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),2
2023-012,MERCEDES-BENZ PC,AMG A 35 4MATIC (V177),4
2023-01,MERCEDES-BENZ PC,A 200,-
2023-02,MERCEDES-BENZ PC,A 200,18
