waktu,brand,tipe,sale
2024-06,MORRIS GARAGE,5 GT  Activate 1.5L,-
2024-07,MORRIS GARAGE,5 GT  Activate 1.5L,-
2024-08,MORRIS GARAGE,5 GT  Activate 1.5L,-
2024-09,MORRIS GARAGE,5 GT  Activate 1.5L,-
2024-010,MORRIS GARAGE,5 GT  Activate 1.5L,-
2024-011,MORRIS GARAGE,5 GT  Activate 1.5L,-
2024-012,MORRIS GARAGE,5 GT  Activate 1.5L,-
2024-01,MORRIS GARAGE,5 GT  Ignite 1.5L,18
2024-02,MORRIS GARAGE,5 GT  Ignite 1.5L,18
2024-03,MORRIS GARAGE,5 GT  Ignite 1.5L,21
2024-04,MORRIS GARAGE,5 GT  Ignite 1.5L,13
2024-05,MORRIS GARAGE,5 GT  Ignite 1.5L,2
2024-06,MORRIS GARAGE,5 GT  Ignite 1.5L,4
2024-07,MORRIS GARAGE,5 GT  Ignite 1.5L,24
2024-08,MORRIS GARAGE,5 GT  Ignite 1.5L,14
2024-09,MORRIS GARAGE,5 GT  Ignite 1.5L,18
2024-010,MORRIS GARAGE,5 GT  Ignite 1.5L,5
2024-011,MORRIS GARAGE,5 GT  Ignite 1.5L,3
2024-012,MORRIS GARAGE,5 GT  Ignite 1.5L,-
2024-01,MORRIS GARAGE,5 GT  Magnify 1.5L,-
2024-02,MORRIS GARAGE,5 GT  Magnify 1.5L,12
2024-03,MORRIS GARAGE,5 GT  Magnify 1.5L,12
2024-04,MORRIS GARAGE,5 GT  Magnify 1.5L,7
2024-05,MORRIS GARAGE,5 GT  Magnify 1.5L,11
2024-06,MORRIS GARAGE,5 GT  Magnify 1.5L,15
2024-07,MORRIS GARAGE,5 GT  Magnify 1.5L,7
2024-08,MORRIS GARAGE,5 GT  Magnify 1.5L,17
2024-09,MORRIS GARAGE,5 GT  Magnify 1.5L,-
2024-010,MORRIS GARAGE,5 GT  Magnify 1.5L,-
2024-011,MORRIS GARAGE,5 GT  Magnify 1.5L,5
2024-012,MORRIS GARAGE,5 GT  Magnify 1.5L,5
2024-01,MORRIS GARAGE,Cyberster,-
2024-02,MORRIS GARAGE,Cyberster,-
2024-03,MORRIS GARAGE,Cyberster,-
2024-04,MORRIS GARAGE,Cyberster,-
2024-05,MORRIS GARAGE,Cyberster,-
2024-06,MORRIS GARAGE,Cyberster,-
2024-07,MORRIS GARAGE,Cyberster,-
2024-08,MORRIS GARAGE,Cyberster,-
2024-09,MORRIS GARAGE,Cyberster,-
2024-010,MORRIS GARAGE,Cyberster,13
2024-011,MORRIS GARAGE,Cyberster,9
2024-012,MORRIS GARAGE,Cyberster,5
2024-01,TOYOTA,VIOS 1.5 G AT  FMC,10
2024-02,TOYOTA,VIOS 1.5 G AT  FMC,6
2024-03,TOYOTA,VIOS 1.5 G AT  FMC,15
2024-04,TOYOTA,VIOS 1.5 G AT  FMC,16
2024-05,TOYOTA,VIOS 1.5 G AT  FMC,18
2024-06,TOYOTA,VIOS 1.5 G AT  FMC,20
2024-07,TOYOTA,VIOS 1.5 G AT  FMC,21
2024-08,TOYOTA,VIOS 1.5 G AT  FMC,3
2024-09,TOYOTA,VIOS 1.5 G AT  FMC,2
2024-010,TOYOTA,VIOS 1.5 G AT  FMC,5
2024-011,TOYOTA,VIOS 1.5 G AT  FMC,14
2024-012,TOYOTA,VIOS 1.5 G AT  FMC,23
2024-01,AUDI,A5 2.0 TFSI A/T  SB,-
2024-02,AUDI,A5 2.0 TFSI A/T  SB,-
2024-03,AUDI,A5 2.0 TFSI A/T  SB,1
2024-04,AUDI,A5 2.0 TFSI A/T  SB,-
2024-05,AUDI,A5 2.0 TFSI A/T  SB,1
2024-06,AUDI,A5 2.0 TFSI A/T  SB,-
2024-07,AUDI,A5 2.0 TFSI A/T  SB,-
2024-08,AUDI,A5 2.0 TFSI A/T  SB,-
2024-09,AUDI,A5 2.0 TFSI A/T  SB,-
2024-010,AUDI,A5 2.0 TFSI A/T  SB,-
2024-011,AUDI,A5 2.0 TFSI A/T  SB,-
2024-012,AUDI,A5 2.0 TFSI A/T  SB,-
2024-01,AUDI,A4 2.0 TFSI A/T,-
2024-02,AUDI,A4 2.0 TFSI A/T,-
2024-03,AUDI,A4 2.0 TFSI A/T,-
2024-04,AUDI,A4 2.0 TFSI A/T,-
2024-05,AUDI,A4 2.0 TFSI A/T,-
2024-06,AUDI,A4 2.0 TFSI A/T,-
2024-07,AUDI,A4 2.0 TFSI A/T,-
2024-08,AUDI,A4 2.0 TFSI A/T,-
2024-09,AUDI,A4 2.0 TFSI A/T,-
2024-010,AUDI,A4 2.0 TFSI A/T,-
2024-011,AUDI,A4 2.0 TFSI A/T,-
2024-012,AUDI,A4 2.0 TFSI A/T,1
2024-01,AUDI,A6 2.0TFSI AT,1
2024-02,AUDI,A6 2.0TFSI AT,-
2024-03,AUDI,A6 2.0TFSI AT,-
2024-04,AUDI,A6 2.0TFSI AT,-
2024-05,AUDI,A6 2.0TFSI AT,-
2024-06,AUDI,A6 2.0TFSI AT,-
2024-07,AUDI,A6 2.0TFSI AT,-
2024-08,AUDI,A6 2.0TFSI AT,2
2024-09,AUDI,A6 2.0TFSI AT,-
2024-010,AUDI,A6 2.0TFSI AT,-
2024-011,AUDI,A6 2.0TFSI AT,-
2024-012,AUDI,A6 2.0TFSI AT,-
2024-01,AUDI,A8L 3.0 AT,1
2024-02,AUDI,A8L 3.0 AT,1
2024-03,AUDI,A8L 3.0 AT,-
2024-04,AUDI,A8L 3.0 AT,-
2024-05,AUDI,A8L 3.0 AT,-
2024-06,AUDI,A8L 3.0 AT,-
2024-07,AUDI,A8L 3.0 AT,-
2024-08,AUDI,A8L 3.0 AT,-
2024-09,AUDI,A8L 3.0 AT,1
2024-010,AUDI,A8L 3.0 AT,-
2024-011,AUDI,A8L 3.0 AT,-
2024-012,AUDI,A8L 3.0 AT,-
2024-01,BMW,218i  Gran Coupe,9
2024-02,BMW,218i  Gran Coupe,17
2024-03,BMW,218i  Gran Coupe,12
2024-04,BMW,218i  Gran Coupe,16
2024-05,BMW,218i  Gran Coupe,30
2024-06,BMW,218i  Gran Coupe,10
2024-07,BMW,218i  Gran Coupe,11
2024-08,BMW,218i  Gran Coupe,21
2024-09,BMW,218i  Gran Coupe,17
2024-010,BMW,218i  Gran Coupe,14
2024-011,BMW,218i  Gran Coupe,70
2024-012,BMW,218i  Gran Coupe,40
2024-01,BMW,220i  Coupe AT,1
2024-02,BMW,220i  Coupe AT,1
2024-03,BMW,220i  Coupe AT,5
2024-04,BMW,220i  Coupe AT,-
2024-05,BMW,220i  Coupe AT,-
2024-06,BMW,220i  Coupe AT,-
2024-07,BMW,220i  Coupe AT,-
2024-08,BMW,220i  Coupe AT,-
2024-09,BMW,220i  Coupe AT,-
2024-010,BMW,220i  Coupe AT,-
2024-011,BMW,220i  Coupe AT,1
2024-012,BMW,220i  Coupe AT,-
2024-01,BMW,320i  CKD AT,9
2024-02,BMW,320i  CKD AT,8
2024-03,BMW,320i  CKD AT,15
2024-04,BMW,320i  CKD AT,10
2024-05,BMW,320i  CKD AT,30
2024-06,BMW,320i  CKD AT,70
2024-07,BMW,320i  CKD AT,31
2024-08,BMW,320i  CKD AT,25
2024-09,BMW,320i  CKD AT,24
2024-010,BMW,320i  CKD AT,29
2024-011,BMW,320i  CKD AT,22
2024-012,BMW,320i  CKD AT,16
2024-01,BMW,330i  CKD B7 AT,38
2024-02,BMW,330i  CKD B7 AT,21
2024-03,BMW,330i  CKD B7 AT,34
2024-04,BMW,330i  CKD B7 AT,14
2024-05,BMW,330i  CKD B7 AT,62
2024-06,BMW,330i  CKD B7 AT,43
2024-07,BMW,330i  CKD B7 AT,40
2024-08,BMW,330i  CKD B7 AT,59
2024-09,BMW,330i  CKD B7 AT,35
2024-010,BMW,330i  CKD B7 AT,50
2024-011,BMW,330i  CKD B7 AT,46
2024-012,BMW,330i  CKD B7 AT,26
2024-01,BMW,M2 Coupe RHD MX AT,4
2024-02,BMW,M2 Coupe RHD MX AT,9
2024-03,BMW,M2 Coupe RHD MX AT,-
2024-04,BMW,M2 Coupe RHD MX AT,2
2024-05,BMW,M2 Coupe RHD MX AT,10
2024-06,BMW,M2 Coupe RHD MX AT,4
2024-07,BMW,M2 Coupe RHD MX AT,6
2024-08,BMW,M2 Coupe RHD MX AT,4
2024-09,BMW,M2 Coupe RHD MX AT,3
2024-010,BMW,M2 Coupe RHD MX AT,24
2024-011,BMW,M2 Coupe RHD MX AT,11
2024-012,BMW,M2 Coupe RHD MX AT,5
2024-01,BMW,M3 AT,-
2024-02,BMW,M3 AT,-
2024-03,BMW,M3 AT,-
2024-04,BMW,M3 AT,-
2024-05,BMW,M3 AT,-
2024-06,BMW,M3 AT,-
2024-07,BMW,M3 AT,1
2024-08,BMW,M3 AT,-
2024-09,BMW,M3 AT,-
2024-010,BMW,M3 AT,-
2024-011,BMW,M3 AT,-
2024-012,BMW,M3 AT,-
2024-01,BMW,M3 Competition M  xDrive T  AT,11
2024-02,BMW,M3 Competition M  xDrive T  AT,1
2024-03,BMW,M3 Competition M  xDrive T  AT,14
2024-04,BMW,M3 Competition M  xDrive T  AT,2
2024-05,BMW,M3 Competition M  xDrive T  AT,28
2024-06,BMW,M3 Competition M  xDrive T  AT,-
2024-07,BMW,M3 Competition M  xDrive T  AT,-
2024-08,BMW,M3 Competition M  xDrive T  AT,3
2024-09,BMW,M3 Competition M  xDrive T  AT,-
2024-010,BMW,M3 Competition M  xDrive T  AT,6
2024-011,BMW,M3 Competition M  xDrive T  AT,5
2024-012,BMW,M3 Competition M  xDrive T  AT,4
2024-01,BMW,M3 CS Limousine RHD AT  62AY,-
2024-02,BMW,M3 CS Limousine RHD AT  62AY,-
2024-03,BMW,M3 CS Limousine RHD AT  62AY,1
2024-04,BMW,M3 CS Limousine RHD AT  62AY,-
2024-05,BMW,M3 CS Limousine RHD AT  62AY,-
2024-06,BMW,M3 CS Limousine RHD AT  62AY,-
2024-07,BMW,M3 CS Limousine RHD AT  62AY,-
2024-08,BMW,M3 CS Limousine RHD AT  62AY,-
2024-09,BMW,M3 CS Limousine RHD AT  62AY,-
2024-010,BMW,M3 CS Limousine RHD AT  62AY,-
2024-011,BMW,M3 CS Limousine RHD AT  62AY,-
2024-012,BMW,M3 CS Limousine RHD AT  62AY,-
2024-01,BMW,430i  Coupe AT,1
2024-02,BMW,430i  Coupe AT,1
2024-03,BMW,430i  Coupe AT,-
2024-04,BMW,430i  Coupe AT,-
2024-05,BMW,430i  Coupe AT,-
2024-06,BMW,430i  Coupe AT,-
2024-07,BMW,430i  Coupe AT,-
2024-08,BMW,430i  Coupe AT,-
2024-09,BMW,430i  Coupe AT,-
2024-010,BMW,430i  Coupe AT,-
2024-011,BMW,430i  Coupe AT,-
2024-012,BMW,430i  Coupe AT,-
2024-01,BMW,430i  Convertible AT,-
2024-02,BMW,430i  Convertible AT,-
2024-03,BMW,430i  Convertible AT,-
2024-04,BMW,430i  Convertible AT,-
2024-05,BMW,430i  Convertible AT,-
2024-06,BMW,430i  Convertible AT,-
2024-07,BMW,430i  Convertible AT,18
2024-08,BMW,430i  Convertible AT,8
2024-09,BMW,430i  Convertible AT,7
2024-010,BMW,430i  Convertible AT,6
2024-011,BMW,430i  Convertible AT,8
2024-012,BMW,430i  Convertible AT,1
2024-01,BMW,430i  AT,-
2024-02,BMW,430i  AT,-
2024-03,BMW,430i  AT,-
2024-04,BMW,430i  AT,-
2024-05,BMW,430i  AT,-
2024-06,BMW,430i  AT,-
2024-07,BMW,430i  AT,13
2024-08,BMW,430i  AT,3
2024-09,BMW,430i  AT,8
2024-010,BMW,430i  AT,4
2024-011,BMW,430i  AT,9
2024-012,BMW,430i  AT,11
2024-01,BMW,M4 Convertible Competition M  xDrive 32HK AT,-
2024-02,BMW,M4 Convertible Competition M  xDrive 32HK AT,-
2024-03,BMW,M4 Convertible Competition M  xDrive 32HK AT,-
2024-04,BMW,M4 Convertible Competition M  xDrive 32HK AT,-
2024-05,BMW,M4 Convertible Competition M  xDrive 32HK AT,-
2024-06,BMW,M4 Convertible Competition M  xDrive 32HK AT,-
2024-07,BMW,M4 Convertible Competition M  xDrive 32HK AT,-
2024-08,BMW,M4 Convertible Competition M  xDrive 32HK AT,9
2024-09,BMW,M4 Convertible Competition M  xDrive 32HK AT,21
2024-010,BMW,M4 Convertible Competition M  xDrive 32HK AT,16
2024-011,BMW,M4 Convertible Competition M  xDrive 32HK AT,12
2024-012,BMW,M4 Convertible Competition M  xDrive 32HK AT,22
2024-01,BMW,520i  G60 CKD AT,-
2024-02,BMW,520i  G60 CKD AT,-
2024-03,BMW,520i  G60 CKD AT,-
2024-04,BMW,520i  G60 CKD AT,-
2024-05,BMW,520i  G60 CKD AT,-
2024-06,BMW,520i  G60 CKD AT,-
2024-07,BMW,520i  G60 CKD AT,76
2024-08,BMW,520i  G60 CKD AT,58
2024-09,BMW,520i  G60 CKD AT,100
2024-010,BMW,520i  G60 CKD AT,61
2024-011,BMW,520i  G60 CKD AT,20
2024-012,BMW,520i  G60 CKD AT,20
2024-01,BMW,530i  CKD AT,6
2024-02,BMW,530i  CKD AT,2
2024-03,BMW,530i  CKD AT,-
2024-04,BMW,530i  CKD AT,-
2024-05,BMW,530i  CKD AT,-
2024-06,BMW,530i  CKD AT,-
2024-07,BMW,530i  CKD AT,-
2024-08,BMW,530i  CKD AT,-
2024-09,BMW,530i  CKD AT,-
2024-010,BMW,530i  CKD AT,-
2024-011,BMW,530i  CKD AT,-
2024-012,BMW,530i  CKD AT,-
2024-01,BMW,520i  G30 CKD AT,1
2024-02,BMW,520i  G30 CKD AT,-
2024-03,BMW,520i  G30 CKD AT,1
2024-04,BMW,520i  G30 CKD AT,-
2024-05,BMW,520i  G30 CKD AT,-
2024-06,BMW,520i  G30 CKD AT,-
2024-07,BMW,520i  G30 CKD AT,-
2024-08,BMW,520i  G30 CKD AT,-
2024-09,BMW,520i  G30 CKD AT,-
2024-010,BMW,520i  G30 CKD AT,-
2024-011,BMW,520i  G30 CKD AT,-
2024-012,BMW,520i  G30 CKD AT,-
2024-01,BMW,530e,-
2024-02,BMW,530e,-
2024-03,BMW,530e,-
2024-04,BMW,530e,1
2024-05,BMW,530e,-
2024-06,BMW,530e,-
2024-07,BMW,530e,-
2024-08,BMW,530e,-
2024-09,BMW,530e,-
2024-010,BMW,530e,-
2024-011,BMW,530e,1
2024-012,BMW,530e,-
2024-01,BMW,530i  Touring RHD AT,-
2024-02,BMW,530i  Touring RHD AT,-
2024-03,BMW,530i  Touring RHD AT,-
2024-04,BMW,530i  Touring RHD AT,1
2024-05,BMW,530i  Touring RHD AT,-
2024-06,BMW,530i  Touring RHD AT,-
2024-07,BMW,530i  Touring RHD AT,-
2024-08,BMW,530i  Touring RHD AT,-
2024-09,BMW,530i  Touring RHD AT,-
2024-010,BMW,530i  Touring RHD AT,-
2024-011,BMW,530i  Touring RHD AT,-
2024-012,BMW,530i  Touring RHD AT,-
2024-01,BMW,i5 eDrive40,-
2024-02,BMW,i5 eDrive40,-
2024-03,BMW,i5 eDrive40,-
2024-04,BMW,i5 eDrive40,-
2024-05,BMW,i5 eDrive40,30
2024-06,BMW,i5 eDrive40,6
2024-07,BMW,i5 eDrive40,4
2024-08,BMW,i5 eDrive40,9
2024-09,BMW,i5 eDrive40,4
2024-010,BMW,i5 eDrive40,15
2024-011,BMW,i5 eDrive40,16
2024-012,BMW,i5 eDrive40,17
2024-01,BMW,i5 M60 xDrive A/T,-
2024-02,BMW,i5 M60 xDrive A/T,-
2024-03,BMW,i5 M60 xDrive A/T,-
2024-04,BMW,i5 M60 xDrive A/T,-
2024-05,BMW,i5 M60 xDrive A/T,-
2024-06,BMW,i5 M60 xDrive A/T,5
2024-07,BMW,i5 M60 xDrive A/T,1
2024-08,BMW,i5 M60 xDrive A/T,3
2024-09,BMW,i5 M60 xDrive A/T,-
2024-010,BMW,i5 M60 xDrive A/T,-
2024-011,BMW,i5 M60 xDrive A/T,-
2024-012,BMW,i5 M60 xDrive A/T,-
2024-01,BMW,i5 eDrive40 (12HH) A/T,-
2024-02,BMW,i5 eDrive40 (12HH) A/T,-
2024-03,BMW,i5 eDrive40 (12HH) A/T,-
2024-04,BMW,i5 eDrive40 (12HH) A/T,-
2024-05,BMW,i5 eDrive40 (12HH) A/T,-
2024-06,BMW,i5 eDrive40 (12HH) A/T,-
2024-07,BMW,i5 eDrive40 (12HH) A/T,-
2024-08,BMW,i5 eDrive40 (12HH) A/T,-
2024-09,BMW,i5 eDrive40 (12HH) A/T,5
2024-010,BMW,i5 eDrive40 (12HH) A/T,-
2024-011,BMW,i5 eDrive40 (12HH) A/T,1
2024-012,BMW,i5 eDrive40 (12HH) A/T,1
2024-01,BMW,735i  Limousine RHD AT,11
2024-02,BMW,735i  Limousine RHD AT,16
2024-03,BMW,735i  Limousine RHD AT,10
2024-04,BMW,735i  Limousine RHD AT,17
2024-05,BMW,735i  Limousine RHD AT,16
2024-06,BMW,735i  Limousine RHD AT,3
2024-07,BMW,735i  Limousine RHD AT,18
2024-08,BMW,735i  Limousine RHD AT,23
2024-09,BMW,735i  Limousine RHD AT,5
2024-010,BMW,735i  Limousine RHD AT,4
2024-011,BMW,735i  Limousine RHD AT,10
2024-012,BMW,735i  Limousine RHD AT,8
2024-01,BMW,750e xDrive Sedan RHD PHEV,-
2024-02,BMW,750e xDrive Sedan RHD PHEV,-
2024-03,BMW,750e xDrive Sedan RHD PHEV,1
2024-04,BMW,750e xDrive Sedan RHD PHEV,-
2024-05,BMW,750e xDrive Sedan RHD PHEV,-
2024-06,BMW,750e xDrive Sedan RHD PHEV,-
2024-07,BMW,750e xDrive Sedan RHD PHEV,-
2024-08,BMW,750e xDrive Sedan RHD PHEV,-
2024-09,BMW,750e xDrive Sedan RHD PHEV,-
2024-010,BMW,750e xDrive Sedan RHD PHEV,-
2024-011,BMW,750e xDrive Sedan RHD PHEV,-
2024-012,BMW,750e xDrive Sedan RHD PHEV,-
2024-01,BMW,Z4 sDrive30i  AT,2
2024-02,BMW,Z4 sDrive30i  AT,-
2024-03,BMW,Z4 sDrive30i  AT,-
2024-04,BMW,Z4 sDrive30i  AT,7
2024-05,BMW,Z4 sDrive30i  AT,6
2024-06,BMW,Z4 sDrive30i  AT,2
2024-07,BMW,Z4 sDrive30i  AT,6
2024-08,BMW,Z4 sDrive30i  AT,4
2024-09,BMW,Z4 sDrive30i  AT,2
2024-010,BMW,Z4 sDrive30i  AT,2
2024-011,BMW,Z4 sDrive30i  AT,3
2024-012,BMW,Z4 sDrive30i  AT,6
2024-01,BMW,Z4 M40i  AT,2
2024-02,BMW,Z4 M40i  AT,-
2024-03,BMW,Z4 M40i  AT,11
2024-04,BMW,Z4 M40i  AT,3
2024-05,BMW,Z4 M40i  AT,3
2024-06,BMW,Z4 M40i  AT,2
2024-07,BMW,Z4 M40i  AT,9
2024-08,BMW,Z4 M40i  AT,4
2024-09,BMW,Z4 M40i  AT,2
2024-010,BMW,Z4 M40i  AT,7
2024-011,BMW,Z4 M40i  AT,5
2024-012,BMW,Z4 M40i  AT,11
2024-01,BMW,840i  Gran Coupe AT,-
2024-02,BMW,840i  Gran Coupe AT,-
2024-03,BMW,840i  Gran Coupe AT,-
2024-04,BMW,840i  Gran Coupe AT,-
2024-05,BMW,840i  Gran Coupe AT,-
2024-06,BMW,840i  Gran Coupe AT,-
2024-07,BMW,840i  Gran Coupe AT,-
2024-08,BMW,840i  Gran Coupe AT,-
2024-09,BMW,840i  Gran Coupe AT,2
2024-010,BMW,840i  Gran Coupe AT,-
2024-011,BMW,840i  Gran Coupe AT,-
2024-012,BMW,840i  Gran Coupe AT,-
2024-01,HONDA,New ACCORD HEV,31
2024-02,HONDA,New ACCORD HEV,41
2024-03,HONDA,New ACCORD HEV,27
2024-04,HONDA,New ACCORD HEV,14
2024-05,HONDA,New ACCORD HEV,22
2024-06,HONDA,New ACCORD HEV,11
2024-07,HONDA,New ACCORD HEV,-
2024-08,HONDA,New ACCORD HEV,12
2024-09,HONDA,New ACCORD HEV,14
2024-010,HONDA,New ACCORD HEV,2
2024-011,HONDA,New ACCORD HEV,24
2024-012,HONDA,New ACCORD HEV,12
2024-01,HONDA,Civic Type R,-
2024-02,HONDA,Civic Type R,10
2024-03,HONDA,Civic Type R,12
2024-04,HONDA,Civic Type R,-
2024-05,HONDA,Civic Type R,1
2024-06,HONDA,Civic Type R,3
2024-07,HONDA,Civic Type R,1
2024-08,HONDA,Civic Type R,-
2024-09,HONDA,Civic Type R,1
2024-010,HONDA,Civic Type R,-
2024-011,HONDA,Civic Type R,-
2024-012,HONDA,Civic Type R,-
2024-01,LEXUS,ES 300 h,-
2024-02,LEXUS,ES 300 h,1
2024-03,LEXUS,ES 300 h,-
2024-04,LEXUS,ES 300 h,6
2024-05,LEXUS,ES 300 h,12
2024-06,LEXUS,ES 300 h,3
2024-07,LEXUS,ES 300 h,-
2024-08,LEXUS,ES 300 h,1
