waktu,brand,tipe,sale
2016-05,AUDI,A6 2.0TFSI  AT,-
2016-06,AUDI,A6 2.0TFSI  AT,-
2016-07,AUDI,A6 2.0TFSI  AT,-
2016-08,AUDI,A6 2.0TFSI  AT,-
2016-09,AUDI,A6 2.0TFSI  AT,-
2016-010,AUDI,A6 2.0TFSI  AT,-
2016-011,AUDI,A6 2.0TFSI  AT,-
2016-012,AUDI,A6 2.0TFSI  AT,-
2016-01,AUDI,A4 2.0 TFSI,1
2016-02,AUDI,A4 2.0 TFSI,-
2016-03,AUDI,A4 2.0 TFSI,-
2016-04,AUDI,A4 2.0 TFSI,1
2016-05,AUDI,A4 2.0 TFSI,1
2016-06,AUDI,A4 2.0 TFSI,1
2016-07,AUDI,A4 2.0 TFSI,-
2016-08,AUDI,A4 2.0 TFSI,-
2016-09,AUDI,A4 2.0 TFSI,1
2016-010,AUDI,A4 2.0 TFSI,1
2016-011,AUDI,A4 2.0 TFSI,3
2016-012,AUDI,A4 2.0 TFSI,1
2016-01,AUDI,A6 2.8 FSI  AT,-
2016-02,AUDI,A6 2.8 FSI  AT,-
2016-03,AUDI,A6 2.8 FSI  AT,-
2016-04,AUDI,A6 2.8 FSI  AT,-
2016-05,AUDI,A6 2.8 FSI  AT,-
2016-06,AUDI,A6 2.8 FSI  AT,-
2016-07,AUDI,A6 2.8 FSI  AT,-
2016-08,AUDI,A6 2.8 FSI  AT,-
2016-09,AUDI,A6 2.8 FSI  AT,-
2016-010,AUDI,A6 2.8 FSI  AT,-
2016-011,AUDI,A6 2.8 FSI  AT,-
2016-012,AUDI,A6 2.8 FSI  AT,-
2016-01,AUDI,A6 3.0 Quattro AT,-
2016-02,AUDI,A6 3.0 Quattro AT,-
2016-03,AUDI,A6 3.0 Quattro AT,-
2016-04,AUDI,A6 3.0 Quattro AT,-
2016-05,AUDI,A6 3.0 Quattro AT,-
2016-06,AUDI,A6 3.0 Quattro AT,-
2016-07,AUDI,A6 3.0 Quattro AT,1
2016-08,AUDI,A6 3.0 Quattro AT,1
2016-09,AUDI,A6 3.0 Quattro AT,-
2016-010,AUDI,A6 3.0 Quattro AT,-
2016-011,AUDI,A6 3.0 Quattro AT,-
2016-012,AUDI,A6 3.0 Quattro AT,-
2016-01,AUDI,A7 3.0 AT,1
2016-02,AUDI,A7 3.0 AT,-
2016-03,AUDI,A7 3.0 AT,-
2016-04,AUDI,A7 3.0 AT,-
2016-05,AUDI,A7 3.0 AT,-
2016-06,AUDI,A7 3.0 AT,1
2016-07,AUDI,A7 3.0 AT,-
2016-08,AUDI,A7 3.0 AT,-
2016-09,AUDI,A7 3.0 AT,-
2016-010,AUDI,A7 3.0 AT,-
2016-011,AUDI,A7 3.0 AT,-
2016-012,AUDI,A7 3.0 AT,-
2016-01,AUDI,A8L 3.0 AT,-
2016-02,AUDI,A8L 3.0 AT,-
2016-03,AUDI,A8L 3.0 AT,-
2016-04,AUDI,A8L 3.0 AT,-
2016-05,AUDI,A8L 3.0 AT,-
2016-06,AUDI,A8L 3.0 AT,-
2016-07,AUDI,A8L 3.0 AT,-
2016-08,AUDI,A8L 3.0 AT,-
2016-09,AUDI,A8L 3.0 AT,6
2016-010,AUDI,A8L 3.0 AT,-
2016-011,AUDI,A8L 3.0 AT,-
2016-012,AUDI,A8L 3.0 AT,1
2016-01,AUDI,S3 2.0 TFSI  A/T,-
2016-02,AUDI,S3 2.0 TFSI  A/T,1
2016-03,AUDI,S3 2.0 TFSI  A/T,-
2016-04,AUDI,S3 2.0 TFSI  A/T,1
2016-05,AUDI,S3 2.0 TFSI  A/T,1
2016-06,AUDI,S3 2.0 TFSI  A/T,-
2016-07,AUDI,S3 2.0 TFSI  A/T,-
2016-08,AUDI,S3 2.0 TFSI  A/T,-
2016-09,AUDI,S3 2.0 TFSI  A/T,-
2016-010,AUDI,S3 2.0 TFSI  A/T,-
2016-011,AUDI,S3 2.0 TFSI  A/T,-
2016-012,AUDI,S3 2.0 TFSI  A/T,-
2016-01,AUDI,TT 2.0 TFSI  A/T,-
2016-02,AUDI,TT 2.0 TFSI  A/T,-
2016-03,AUDI,TT 2.0 TFSI  A/T,1
2016-04,AUDI,TT 2.0 TFSI  A/T,-
2016-05,AUDI,TT 2.0 TFSI  A/T,-
2016-06,AUDI,TT 2.0 TFSI  A/T,-
2016-07,AUDI,TT 2.0 TFSI  A/T,-
2016-08,AUDI,TT 2.0 TFSI  A/T,-
2016-09,AUDI,TT 2.0 TFSI  A/T,-
2016-010,AUDI,TT 2.0 TFSI  A/T,-
2016-011,AUDI,TT 2.0 TFSI  A/T,-
2016-012,AUDI,TT 2.0 TFSI  A/T,-
2016-01,AUDI,TTS 2.0,-
2016-02,AUDI,TTS 2.0,-
2016-03,AUDI,TTS 2.0,-
2016-04,AUDI,TTS 2.0,-
2016-05,AUDI,TTS 2.0,-
2016-06,AUDI,TTS 2.0,-
2016-07,AUDI,TTS 2.0,-
2016-08,AUDI,TTS 2.0,-
2016-09,AUDI,TTS 2.0,-
2016-010,AUDI,TTS 2.0,-
2016-011,AUDI,TTS 2.0,-
2016-012,AUDI,TTS 2.0,-
2016-01,BMW,M235i,-
2016-02,BMW,M235i,1
2016-03,BMW,M235i,-
2016-04,BMW,M235i,-
2016-05,BMW,M235i,-
2016-06,BMW,M235i,-
2016-07,BMW,M235i,-
2016-08,BMW,M235i,-
2016-09,BMW,M235i,-
2016-010,BMW,M235i,-
2016-011,BMW,M235i,-
2016-012,BMW,M235i,-
2016-01,BMW,320i Business,-
2016-02,BMW,320i Business,-
2016-03,BMW,320i Business,3
2016-04,BMW,320i Business,-
2016-05,BMW,320i Business,-
2016-06,BMW,320i Business,-
2016-07,BMW,320i Business,-
2016-08,BMW,320i Business,-
2016-09,BMW,320i Business,-
2016-010,BMW,320i Business,-
2016-011,BMW,320i Business,-
2016-012,BMW,320i Business,-
2016-01,BMW,320i LCI,20
2016-02,BMW,320i LCI,78
2016-03,BMW,320i LCI,25
2016-04,BMW,320i LCI,26
2016-05,BMW,320i LCI,20
2016-06,BMW,320i LCI,71
2016-07,BMW,320i LCI,51
2016-08,BMW,320i LCI,93
2016-09,BMW,320i LCI,119
2016-010,BMW,320i LCI,98
2016-011,BMW,320i LCI,25
2016-012,BMW,320i LCI,20
2016-01,BMW,320d,-
2016-02,BMW,320d,9
2016-03,BMW,320d,1
2016-04,BMW,320d,-
2016-05,BMW,320d,-
2016-06,BMW,320d,-
2016-07,BMW,320d,-
2016-08,BMW,320d,-
2016-09,BMW,320d,-
2016-010,BMW,320d,-
2016-011,BMW,320d,-
2016-012,BMW,320d,-
2016-01,BMW,320d LCI,7
2016-02,BMW,320d LCI,-
2016-03,BMW,320d LCI,10
2016-04,BMW,320d LCI,-
2016-05,BMW,320d LCI,-
2016-06,BMW,320d LCI,-
2016-07,BMW,320d LCI,-
2016-08,BMW,320d LCI,2
2016-09,BMW,320d LCI,-
2016-010,BMW,320d LCI,-
2016-011,BMW,320d LCI,-
2016-012,BMW,320d LCI,37
2016-01,BMW,330i,44
2016-02,BMW,330i,4
2016-03,BMW,330i,2
2016-04,BMW,330i,-
2016-05,BMW,330i,2
2016-06,BMW,330i,2
2016-07,BMW,330i,2
2016-08,BMW,330i,13
2016-09,BMW,330i,9
2016-010,BMW,330i,7
2016-011,BMW,330i,5
2016-012,BMW,330i,17
2016-01,BMW,340i,-
2016-02,BMW,340i,-
2016-03,BMW,340i,-
2016-04,BMW,340i,1
2016-05,BMW,340i,1
2016-06,BMW,340i,-
2016-07,BMW,340i,-
2016-08,BMW,340i,1
2016-09,BMW,340i,-
2016-010,BMW,340i,-
2016-011,BMW,340i,-
2016-012,BMW,340i,-
2016-01,BMW,418d coupe,-
2016-02,BMW,418d coupe,-
2016-03,BMW,418d coupe,-
2016-04,BMW,418d coupe,-
2016-05,BMW,418d coupe,-
2016-06,BMW,418d coupe,-
2016-07,BMW,418d coupe,-
2016-08,BMW,418d coupe,-
2016-09,BMW,418d coupe,-
2016-010,BMW,418d coupe,-
2016-011,BMW,418d coupe,-
2016-012,BMW,418d coupe,-
2016-01,BMW,428i Conv ertible,-
2016-02,BMW,428i Conv ertible,-
2016-03,BMW,428i Conv ertible,1
2016-04,BMW,428i Conv ertible,-
2016-05,BMW,428i Conv ertible,-
2016-06,BMW,428i Conv ertible,-
2016-07,BMW,428i Conv ertible,-
2016-08,BMW,428i Conv ertible,-
2016-09,BMW,428i Conv ertible,-
2016-010,BMW,428i Conv ertible,-
2016-011,BMW,428i Conv ertible,-
2016-012,BMW,428i Conv ertible,-
2016-01,BMW,428i Grancoupe,-
2016-02,BMW,428i Grancoupe,-
2016-03,BMW,428i Grancoupe,-
2016-04,BMW,428i Grancoupe,-
2016-05,BMW,428i Grancoupe,-
2016-06,BMW,428i Grancoupe,-
2016-07,BMW,428i Grancoupe,-
2016-08,BMW,428i Grancoupe,-
2016-09,BMW,428i Grancoupe,-
2016-010,BMW,428i Grancoupe,-
2016-011,BMW,428i Grancoupe,-
2016-012,BMW,428i Grancoupe,-
2016-01,BMW,435i Coupe,-
2016-02,BMW,435i Coupe,-
2016-03,BMW,435i Coupe,1
2016-04,BMW,435i Coupe,-
2016-05,BMW,435i Coupe,-
2016-06,BMW,435i Coupe,-
2016-07,BMW,435i Coupe,-
2016-08,BMW,435i Coupe,1
2016-09,BMW,435i Coupe,-
2016-010,BMW,435i Coupe,-
2016-011,BMW,435i Coupe,-
2016-012,BMW,435i Coupe,-
2016-01,BMW,430i Conv ertible,-
2016-02,BMW,430i Conv ertible,-
2016-03,BMW,430i Conv ertible,-
2016-04,BMW,430i Conv ertible,-
2016-05,BMW,430i Conv ertible,-
2016-06,BMW,430i Conv ertible,-
2016-07,BMW,430i Conv ertible,-
2016-08,BMW,430i Conv ertible,2
2016-09,BMW,430i Conv ertible,-
2016-010,BMW,430i Conv ertible,1
2016-011,BMW,430i Conv ertible,-
2016-012,BMW,430i Conv ertible,-
2016-01,BMW,440i Coupe Msport,-
2016-02,BMW,440i Coupe Msport,-
2016-03,BMW,440i Coupe Msport,-
2016-04,BMW,440i Coupe Msport,-
2016-05,BMW,440i Coupe Msport,-
2016-06,BMW,440i Coupe Msport,-
2016-07,BMW,440i Coupe Msport,-
2016-08,BMW,440i Coupe Msport,4
2016-09,BMW,440i Coupe Msport,1
2016-010,BMW,440i Coupe Msport,-
2016-011,BMW,440i Coupe Msport,-
2016-012,BMW,440i Coupe Msport,1
2016-01,BMW,520 D,1
2016-02,BMW,520 D,3
2016-03,BMW,520 D,13
2016-04,BMW,520 D,64
2016-05,BMW,520 D,10
2016-06,BMW,520 D,-
2016-07,BMW,520 D,3
2016-08,BMW,520 D,2
2016-09,BMW,520 D,12
2016-010,BMW,520 D,1
2016-011,BMW,520 D,-
2016-012,BMW,520 D,1
2016-01,BMW,528i - F10,-
2016-02,BMW,528i - F10,2
2016-03,BMW,528i - F10,3
2016-04,BMW,528i - F10,3
2016-05,BMW,528i - F10,1
2016-06,BMW,528i - F10,1
2016-07,BMW,528i - F10,5
2016-08,BMW,528i - F10,4
2016-09,BMW,528i - F10,-
2016-010,BMW,528i - F10,-
2016-011,BMW,528i - F10,3
2016-012,BMW,528i - F10,7
2016-01,BMW,520i,-
2016-02,BMW,520i,1
2016-03,BMW,520i,9
2016-04,BMW,520i,7
2016-05,BMW,520i,5
2016-06,BMW,520i,-
2016-07,BMW,520i,7
2016-08,BMW,520i,35
2016-09,BMW,520i,8
2016-010,BMW,520i,8
2016-011,BMW,520i,5
2016-012,BMW,520i,101
2016-01,BMW,535i - F10,-
2016-02,BMW,535i - F10,1
2016-03,BMW,535i - F10,-
2016-04,BMW,535i - F10,-
2016-05,BMW,535i - F10,-
2016-06,BMW,535i - F10,1
2016-07,BMW,535i - F10,-
2016-08,BMW,535i - F10,-
2016-09,BMW,535i - F10,-
2016-010,BMW,535i - F10,6
2016-011,BMW,535i - F10,-
2016-012,BMW,535i - F10,-
2016-01,BMW,535i - Gran Turismo,-
2016-02,BMW,535i - Gran Turismo,-
2016-03,BMW,535i - Gran Turismo,-
2016-04,BMW,535i - Gran Turismo,-
2016-05,BMW,535i - Gran Turismo,-
2016-06,BMW,535i - Gran Turismo,-
2016-07,BMW,535i - Gran Turismo,-
2016-08,BMW,535i - Gran Turismo,-
2016-09,BMW,535i - Gran Turismo,-
2016-010,BMW,535i - Gran Turismo,-
2016-011,BMW,535i - Gran Turismo,-
2016-012,BMW,535i - Gran Turismo,-
2016-01,BMW,640i Gran Coupe,-
2016-02,BMW,640i Gran Coupe,1
2016-03,BMW,640i Gran Coupe,-
2016-04,BMW,640i Gran Coupe,-
2016-05,BMW,640i Gran Coupe,-
2016-06,BMW,640i Gran Coupe,-
2016-07,BMW,640i Gran Coupe,-
2016-08,BMW,640i Gran Coupe,1
2016-09,BMW,640i Gran Coupe,-
2016-010,BMW,640i Gran Coupe,-
2016-011,BMW,640i Gran Coupe,-
2016-012,BMW,640i Gran Coupe,-
2016-01,BMW,730 Li Bussiness,-
2016-02,BMW,730 Li Bussiness,-
2016-03,BMW,730 Li Bussiness,2
2016-04,BMW,730 Li Bussiness,-
2016-05,BMW,730 Li Bussiness,3
2016-06,BMW,730 Li Bussiness,2
2016-07,BMW,730 Li Bussiness,1
2016-08,BMW,730 Li Bussiness,-
2016-09,BMW,730 Li Bussiness,-
2016-010,BMW,730 Li Bussiness,-
2016-011,BMW,730 Li Bussiness,2
2016-012,BMW,730 Li Bussiness,1
2016-01,BMW,740 Li,2
2016-02,BMW,740 Li,1
2016-03,BMW,740 Li,1
2016-04,BMW,740 Li,-
2016-05,BMW,740 Li,-
2016-06,BMW,740 Li,-
2016-07,BMW,740 Li,2
2016-08,BMW,740 Li,-
2016-09,BMW,740 Li,-
2016-010,BMW,740 Li,-
2016-011,BMW,740 Li,-
2016-012,BMW,740 Li,-
2016-01,BMW,740Li New,-
2016-02,BMW,740Li New,1
2016-03,BMW,740Li New,-
2016-04,BMW,740Li New,20
2016-05,BMW,740Li New,6
2016-06,BMW,740Li New,3
2016-07,BMW,740Li New,-
2016-08,BMW,740Li New,2
2016-09,BMW,740Li New,1
2016-010,BMW,740Li New,5
2016-011,BMW,740Li New,14
2016-012,BMW,740Li New,12
2016-01,BMW,Z4 sDriv e 2.3i,-
2016-02,BMW,Z4 sDriv e 2.3i,-
2016-03,BMW,Z4 sDriv e 2.3i,-
2016-04,BMW,Z4 sDriv e 2.3i,1
2016-05,BMW,Z4 sDriv e 2.3i,-
2016-06,BMW,Z4 sDriv e 2.3i,-
2016-07,BMW,Z4 sDriv e 2.3i,1
2016-08,BMW,Z4 sDriv e 2.3i,-
2016-09,BMW,Z4 sDriv e 2.3i,-
2016-010,BMW,Z4 sDriv e 2.3i,-
2016-011,BMW,Z4 sDriv e 2.3i,1
2016-012,BMW,Z4 sDriv e 2.3i,-
