waktu,brand,tipe,sale
2014-01,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-02,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-03,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-04,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-05,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-06,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-07,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-08,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-09,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-010,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-011,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-012,MERCEDES BENZ,SL 350  AMG  (R231),-
2014-01,MERCEDES BENZ,SLS AMG  (R197),-
2014-02,MERCEDES BENZ,SLS AMG  (R197),-
2014-03,MERCEDES BENZ,SLS AMG  (R197),-
2014-04,MERCEDES BENZ,SLS AMG  (R197),-
2014-05,MERCEDES BENZ,SLS AMG  (R197),-
2014-06,MERCEDES BENZ,SLS AMG  (R197),-
2014-07,MERCEDES BENZ,SLS AMG  (R197),-
2014-08,MERCEDES BENZ,SLS AMG  (R197),1
2014-09,MERCEDES BENZ,SLS AMG  (R197),-
2014-010,MERCEDES BENZ,SLS AMG  (R197),-
2014-011,MERCEDES BENZ,SLS AMG  (R197),-
2014-012,MERCEDES BENZ,SLS AMG  (R197),-
2014-01,MERCEDES BENZ,SLS AMG  (R197),1
2014-02,MERCEDES BENZ,SLS AMG  (R197),-
2014-03,MERCEDES BENZ,SLS AMG  (R197),-
2014-04,MERCEDES BENZ,SLS AMG  (R197),-
2014-05,MERCEDES BENZ,SLS AMG  (R197),3
2014-06,MERCEDES BENZ,SLS AMG  (R197),1
2014-07,MERCEDES BENZ,SLS AMG  (R197),-
2014-08,MERCEDES BENZ,SLS AMG  (R197),-
2014-09,MERCEDES BENZ,SLS AMG  (R197),2
2014-010,MERCEDES BENZ,SLS AMG  (R197),-
2014-011,MERCEDES BENZ,SLS AMG  (R197),-
2014-012,MERCEDES BENZ,SLS AMG  (R197),1
2014-01,TOYOTA,FJ Cruiser,-
2014-02,TOYOTA,FJ Cruiser,-
2014-03,TOYOTA,FJ Cruiser,1
2014-04,TOYOTA,FJ Cruiser,-
2014-05,TOYOTA,FJ Cruiser,-
2014-06,TOYOTA,FJ Cruiser,-
2014-07,TOYOTA,FJ Cruiser,-
2014-08,TOYOTA,FJ Cruiser,-
2014-09,TOYOTA,FJ Cruiser,1
2014-010,TOYOTA,FJ Cruiser,-
2014-011,TOYOTA,FJ Cruiser,-
2014-012,TOYOTA,FJ Cruiser,-
2014-01,BRAND,TYPE MODEL,JAN
2014-02,BRAND,TYPE MODEL,FEB
2014-03,BRAND,TYPE MODEL,MAR
2014-04,BRAND,TYPE MODEL,APR
2014-05,BRAND,TYPE MODEL,MAY
2014-06,BRAND,TYPE MODEL,JUN
2014-07,BRAND,TYPE MODEL,JUL
2014-08,BRAND,TYPE MODEL,AUG
2014-09,BRAND,TYPE MODEL,SEP
2014-010,BRAND,TYPE MODEL,OCT
2014-011,BRAND,TYPE MODEL,NOV
2014-012,BRAND,TYPE MODEL,DEC
2014-01,CHEVROLET,Spark,-
2014-02,CHEVROLET,Spark,-
2014-03,CHEVROLET,Spark,-
2014-04,CHEVROLET,Spark,-
2014-05,CHEVROLET,Spark,-
2014-06,CHEVROLET,Spark,-
2014-07,CHEVROLET,Spark,-
2014-08,CHEVROLET,Spark,-
2014-09,CHEVROLET,Spark,-
2014-010,CHEVROLET,Spark,-
2014-011,CHEVROLET,Spark,-
2014-012,CHEVROLET,Spark,-
2014-01,CHEVROLET,Aveo LS,-
2014-02,CHEVROLET,Aveo LS,-
2014-03,CHEVROLET,Aveo LS,-
2014-04,CHEVROLET,Aveo LS,-
2014-05,CHEVROLET,Aveo LS,-
2014-06,CHEVROLET,Aveo LS,2
2014-07,CHEVROLET,Aveo LS,-
2014-08,CHEVROLET,Aveo LS,2
2014-09,CHEVROLET,Aveo LS,-
2014-010,CHEVROLET,Aveo LS,-
2014-011,CHEVROLET,Aveo LS,-
2014-012,CHEVROLET,Aveo LS,-
2014-01,CHEVROLET,Aveo LT,6
2014-02,CHEVROLET,Aveo LT,16
2014-03,CHEVROLET,Aveo LT,22
2014-04,CHEVROLET,Aveo LT,13
2014-05,CHEVROLET,Aveo LT,15
2014-06,CHEVROLET,Aveo LT,19
2014-07,CHEVROLET,Aveo LT,5
2014-08,CHEVROLET,Aveo LT,21
2014-09,CHEVROLET,Aveo LT,17
2014-010,CHEVROLET,Aveo LT,31
2014-011,CHEVROLET,Aveo LT,37
2014-012,CHEVROLET,Aveo LT,3
2014-01,CHEVROLET,Aveo LT AT,70
2014-02,CHEVROLET,Aveo LT AT,59
2014-03,CHEVROLET,Aveo LT AT,54
2014-04,CHEVROLET,Aveo LT AT,35
2014-05,CHEVROLET,Aveo LT AT,18
2014-06,CHEVROLET,Aveo LT AT,31
2014-07,CHEVROLET,Aveo LT AT,27
2014-08,CHEVROLET,Aveo LT AT,68
2014-09,CHEVROLET,Aveo LT AT,66
2014-010,CHEVROLET,Aveo LT AT,115
2014-011,CHEVROLET,Aveo LT AT,108
2014-012,CHEVROLET,Aveo LT AT,42
2014-01,CHEVROLET,Spin 1.2 LS MT,60
2014-02,CHEVROLET,Spin 1.2 LS MT,70
2014-03,CHEVROLET,Spin 1.2 LS MT,43
2014-04,CHEVROLET,Spin 1.2 LS MT,45
2014-05,CHEVROLET,Spin 1.2 LS MT,28
2014-06,CHEVROLET,Spin 1.2 LS MT,116
2014-07,CHEVROLET,Spin 1.2 LS MT,120
2014-08,CHEVROLET,Spin 1.2 LS MT,57
2014-09,CHEVROLET,Spin 1.2 LS MT,3
2014-010,CHEVROLET,Spin 1.2 LS MT,-
2014-011,CHEVROLET,Spin 1.2 LS MT,-
2014-012,CHEVROLET,Spin 1.2 LS MT,-
2014-01,CHEVROLET,Spin 1.2 LT MT,101
2014-02,CHEVROLET,Spin 1.2 LT MT,103
2014-03,CHEVROLET,Spin 1.2 LT MT,79
2014-04,CHEVROLET,Spin 1.2 LT MT,33
2014-05,CHEVROLET,Spin 1.2 LT MT,17
2014-06,CHEVROLET,Spin 1.2 LT MT,37
2014-07,CHEVROLET,Spin 1.2 LT MT,43
2014-08,CHEVROLET,Spin 1.2 LT MT,114
2014-09,CHEVROLET,Spin 1.2 LT MT,257
2014-010,CHEVROLET,Spin 1.2 LT MT,175
2014-011,CHEVROLET,Spin 1.2 LT MT,44
2014-012,CHEVROLET,Spin 1.2 LT MT,8
2014-01,CHEVROLET,Spin 1.5 LS MT,-
2014-02,CHEVROLET,Spin 1.5 LS MT,-
2014-03,CHEVROLET,Spin 1.5 LS MT,-
2014-04,CHEVROLET,Spin 1.5 LS MT,-
2014-05,CHEVROLET,Spin 1.5 LS MT,-
2014-06,CHEVROLET,Spin 1.5 LS MT,-
2014-07,CHEVROLET,Spin 1.5 LS MT,8
2014-08,CHEVROLET,Spin 1.5 LS MT,7
2014-09,CHEVROLET,Spin 1.5 LS MT,4
2014-010,CHEVROLET,Spin 1.5 LS MT,7
2014-011,CHEVROLET,Spin 1.5 LS MT,27
2014-012,CHEVROLET,Spin 1.5 LS MT,55
2014-01,CHEVROLET,Spin 1.5 LT MT,14
2014-02,CHEVROLET,Spin 1.5 LT MT,2
2014-03,CHEVROLET,Spin 1.5 LT MT,-
2014-04,CHEVROLET,Spin 1.5 LT MT,7
2014-05,CHEVROLET,Spin 1.5 LT MT,21
2014-06,CHEVROLET,Spin 1.5 LT MT,6
2014-07,CHEVROLET,Spin 1.5 LT MT,3
2014-08,CHEVROLET,Spin 1.5 LT MT,2
2014-09,CHEVROLET,Spin 1.5 LT MT,19
2014-010,CHEVROLET,Spin 1.5 LT MT,73
2014-011,CHEVROLET,Spin 1.5 LT MT,30
2014-012,CHEVROLET,Spin 1.5 LT MT,1
2014-01,CHEVROLET,Spin 1.5 LTZ MT,341
2014-02,CHEVROLET,Spin 1.5 LTZ MT,289
2014-03,CHEVROLET,Spin 1.5 LTZ MT,177
2014-04,CHEVROLET,Spin 1.5 LTZ MT,206
2014-05,CHEVROLET,Spin 1.5 LTZ MT,66
2014-06,CHEVROLET,Spin 1.5 LTZ MT,56
2014-07,CHEVROLET,Spin 1.5 LTZ MT,48
2014-08,CHEVROLET,Spin 1.5 LTZ MT,58
2014-09,CHEVROLET,Spin 1.5 LTZ MT,76
2014-010,CHEVROLET,Spin 1.5 LTZ MT,61
2014-011,CHEVROLET,Spin 1.5 LTZ MT,41
2014-012,CHEVROLET,Spin 1.5 LTZ MT,14
2014-01,CHEVROLET,Spin 1.5 LTZ AT,420
2014-02,CHEVROLET,Spin 1.5 LTZ AT,363
2014-03,CHEVROLET,Spin 1.5 LTZ AT,473
2014-04,CHEVROLET,Spin 1.5 LTZ AT,186
2014-05,CHEVROLET,Spin 1.5 LTZ AT,111
2014-06,CHEVROLET,Spin 1.5 LTZ AT,108
2014-07,CHEVROLET,Spin 1.5 LTZ AT,103
2014-08,CHEVROLET,Spin 1.5 LTZ AT,42
2014-09,CHEVROLET,Spin 1.5 LTZ AT,63
2014-010,CHEVROLET,Spin 1.5 LTZ AT,57
2014-011,CHEVROLET,Spin 1.5 LTZ AT,64
2014-012,CHEVROLET,Spin 1.5 LTZ AT,121
2014-01,CHEVROLET,Spin 1.3 LS,-
2014-02,CHEVROLET,Spin 1.3 LS,-
2014-03,CHEVROLET,Spin 1.3 LS,-
2014-04,CHEVROLET,Spin 1.3 LS,-
2014-05,CHEVROLET,Spin 1.3 LS,26
2014-06,CHEVROLET,Spin 1.3 LS,-
2014-07,CHEVROLET,Spin 1.3 LS,5
2014-08,CHEVROLET,Spin 1.3 LS,3
2014-09,CHEVROLET,Spin 1.3 LS,1
2014-010,CHEVROLET,Spin 1.3 LS,1
2014-011,CHEVROLET,Spin 1.3 LS,8
2014-012,CHEVROLET,Spin 1.3 LS,98
2014-01,CHEVROLET,Spin 1.3 LT,48
2014-02,CHEVROLET,Spin 1.3 LT,44
2014-03,CHEVROLET,Spin 1.3 LT,55
2014-04,CHEVROLET,Spin 1.3 LT,19
2014-05,CHEVROLET,Spin 1.3 LT,30
2014-06,CHEVROLET,Spin 1.3 LT,26
2014-07,CHEVROLET,Spin 1.3 LT,7
2014-08,CHEVROLET,Spin 1.3 LT,8
2014-09,CHEVROLET,Spin 1.3 LT,14
2014-010,CHEVROLET,Spin 1.3 LT,99
2014-011,CHEVROLET,Spin 1.3 LT,3
2014-012,CHEVROLET,Spin 1.3 LT,19
2014-01,CHEVROLET,Spin 1.3 LTZ,176
2014-02,CHEVROLET,Spin 1.3 LTZ,152
2014-03,CHEVROLET,Spin 1.3 LTZ,125
2014-04,CHEVROLET,Spin 1.3 LTZ,61
2014-05,CHEVROLET,Spin 1.3 LTZ,66
2014-06,CHEVROLET,Spin 1.3 LTZ,62
2014-07,CHEVROLET,Spin 1.3 LTZ,43
2014-08,CHEVROLET,Spin 1.3 LTZ,31
2014-09,CHEVROLET,Spin 1.3 LTZ,31
2014-010,CHEVROLET,Spin 1.3 LTZ,39
2014-011,CHEVROLET,Spin 1.3 LTZ,67
2014-012,CHEVROLET,Spin 1.3 LTZ,38
2014-01,CHEVROLET,Spin Activ 1.5 AT,-
2014-02,CHEVROLET,Spin Activ 1.5 AT,-
2014-03,CHEVROLET,Spin Activ 1.5 AT,-
2014-04,CHEVROLET,Spin Activ 1.5 AT,-
2014-05,CHEVROLET,Spin Activ 1.5 AT,44
2014-06,CHEVROLET,Spin Activ 1.5 AT,101
2014-07,CHEVROLET,Spin Activ 1.5 AT,91
2014-08,CHEVROLET,Spin Activ 1.5 AT,100
2014-09,CHEVROLET,Spin Activ 1.5 AT,118
2014-010,CHEVROLET,Spin Activ 1.5 AT,105
2014-011,CHEVROLET,Spin Activ 1.5 AT,107
2014-012,CHEVROLET,Spin Activ 1.5 AT,21
2014-01,DAIHATSU,All New Xenia 1.0 D,192
2014-02,DAIHATSU,All New Xenia 1.0 D,369
2014-03,DAIHATSU,All New Xenia 1.0 D,494
2014-04,DAIHATSU,All New Xenia 1.0 D,392
2014-05,DAIHATSU,All New Xenia 1.0 D,226
2014-06,DAIHATSU,All New Xenia 1.0 D,340
2014-07,DAIHATSU,All New Xenia 1.0 D,416
2014-08,DAIHATSU,All New Xenia 1.0 D,562
2014-09,DAIHATSU,All New Xenia 1.0 D,502
2014-010,DAIHATSU,All New Xenia 1.0 D,554
2014-011,DAIHATSU,All New Xenia 1.0 D,572
2014-012,DAIHATSU,All New Xenia 1.0 D,406
2014-01,DAIHATSU,All New Xenia 1.0 M,-
2014-02,DAIHATSU,All New Xenia 1.0 M,-
2014-03,DAIHATSU,All New Xenia 1.0 M,-
2014-04,DAIHATSU,All New Xenia 1.0 M,-
2014-05,DAIHATSU,All New Xenia 1.0 M,-
2014-06,DAIHATSU,All New Xenia 1.0 M,-
2014-07,DAIHATSU,All New Xenia 1.0 M,-
2014-08,DAIHATSU,All New Xenia 1.0 M,-
2014-09,DAIHATSU,All New Xenia 1.0 M,-
2014-010,DAIHATSU,All New Xenia 1.0 M,-
2014-011,DAIHATSU,All New Xenia 1.0 M,-
2014-012,DAIHATSU,All New Xenia 1.0 M,-
2014-01,DAIHATSU,All New Xenia 1.0 D,1
2014-02,DAIHATSU,All New Xenia 1.0 D,85
2014-03,DAIHATSU,All New Xenia 1.0 D,417
2014-04,DAIHATSU,All New Xenia 1.0 D,507
2014-05,DAIHATSU,All New Xenia 1.0 D,361
2014-06,DAIHATSU,All New Xenia 1.0 D,371
2014-07,DAIHATSU,All New Xenia 1.0 D,273
2014-08,DAIHATSU,All New Xenia 1.0 D,391
2014-09,DAIHATSU,All New Xenia 1.0 D,378
2014-010,DAIHATSU,All New Xenia 1.0 D,545
2014-011,DAIHATSU,All New Xenia 1.0 D,426
2014-012,DAIHATSU,All New Xenia 1.0 D,303
2014-01,DAIHATSU,All New Xenia 1.3 X,-
2014-02,DAIHATSU,All New Xenia 1.3 X,-
2014-03,DAIHATSU,All New Xenia 1.3 X,-
2014-04,DAIHATSU,All New Xenia 1.3 X,-
2014-05,DAIHATSU,All New Xenia 1.3 X,-
2014-06,DAIHATSU,All New Xenia 1.3 X,-
2014-07,DAIHATSU,All New Xenia 1.3 X,-
2014-08,DAIHATSU,All New Xenia 1.3 X,-
2014-09,DAIHATSU,All New Xenia 1.3 X,-
2014-010,DAIHATSU,All New Xenia 1.3 X,-
2014-011,DAIHATSU,All New Xenia 1.3 X,-
2014-012,DAIHATSU,All New Xenia 1.3 X,-
2014-01,DAIHATSU,All New Xenia 1.3 X,1919
2014-02,DAIHATSU,All New Xenia 1.3 X,2575
2014-03,DAIHATSU,All New Xenia 1.3 X,970
2014-04,DAIHATSU,All New Xenia 1.3 X,1145
2014-05,DAIHATSU,All New Xenia 1.3 X,323
2014-06,DAIHATSU,All New Xenia 1.3 X,1439
2014-07,DAIHATSU,All New Xenia 1.3 X,2093
2014-08,DAIHATSU,All New Xenia 1.3 X,1252
2014-09,DAIHATSU,All New Xenia 1.3 X,1792
2014-010,DAIHATSU,All New Xenia 1.3 X,1741
2014-011,DAIHATSU,All New Xenia 1.3 X,1289
2014-012,DAIHATSU,All New Xenia 1.3 X,500
2014-01,DAIHATSU,All New Xenia 1.3 R,-
2014-02,DAIHATSU,All New Xenia 1.3 R,-
2014-03,DAIHATSU,All New Xenia 1.3 R,-
2014-04,DAIHATSU,All New Xenia 1.3 R,-
2014-05,DAIHATSU,All New Xenia 1.3 R,-
2014-06,DAIHATSU,All New Xenia 1.3 R,-
2014-07,DAIHATSU,All New Xenia 1.3 R,-
2014-08,DAIHATSU,All New Xenia 1.3 R,-
2014-09,DAIHATSU,All New Xenia 1.3 R,-
2014-010,DAIHATSU,All New Xenia 1.3 R,-
2014-011,DAIHATSU,All New Xenia 1.3 R,-
2014-012,DAIHATSU,All New Xenia 1.3 R,-
2014-01,DAIHATSU,All New Xenia 1.3 X,2284
2014-02,DAIHATSU,All New Xenia 1.3 X,1847
2014-03,DAIHATSU,All New Xenia 1.3 X,1531
2014-04,DAIHATSU,All New Xenia 1.3 X,1366
2014-05,DAIHATSU,All New Xenia 1.3 X,1466
2014-06,DAIHATSU,All New Xenia 1.3 X,1659
2014-07,DAIHATSU,All New Xenia 1.3 X,2447
2014-08,DAIHATSU,All New Xenia 1.3 X,1628
2014-09,DAIHATSU,All New Xenia 1.3 X,1886
2014-010,DAIHATSU,All New Xenia 1.3 X,900
2014-011,DAIHATSU,All New Xenia 1.3 X,930
2014-012,DAIHATSU,All New Xenia 1.3 X,839
2014-01,DAIHATSU,All New Xenia 1.3 R AT,-
2014-02,DAIHATSU,All New Xenia 1.3 R AT,-
2014-03,DAIHATSU,All New Xenia 1.3 R AT,-
2014-04,DAIHATSU,All New Xenia 1.3 R AT,-
2014-05,DAIHATSU,All New Xenia 1.3 R AT,-
2014-06,DAIHATSU,All New Xenia 1.3 R AT,-
2014-07,DAIHATSU,All New Xenia 1.3 R AT,-
2014-08,DAIHATSU,All New Xenia 1.3 R AT,-
2014-09,DAIHATSU,All New Xenia 1.3 R AT,-
2014-010,DAIHATSU,All New Xenia 1.3 R AT,-
2014-011,DAIHATSU,All New Xenia 1.3 R AT,-
2014-012,DAIHATSU,All New Xenia 1.3 R AT,-
2014-01,DAIHATSU,All New Xenia 1.3 X,240
2014-02,DAIHATSU,All New Xenia 1.3 X,261
2014-03,DAIHATSU,All New Xenia 1.3 X,228
2014-04,DAIHATSU,All New Xenia 1.3 X,133
2014-05,DAIHATSU,All New Xenia 1.3 X,90
2014-06,DAIHATSU,All New Xenia 1.3 X,236
2014-07,DAIHATSU,All New Xenia 1.3 X,109
2014-08,DAIHATSU,All New Xenia 1.3 X,98
2014-09,DAIHATSU,All New Xenia 1.3 X,59
2014-010,DAIHATSU,All New Xenia 1.3 X,79
2014-011,DAIHATSU,All New Xenia 1.3 X,159
2014-012,DAIHATSU,All New Xenia 1.3 X,114
2014-01,DAIHATSU,All New Sirion 1.3,185
2014-02,DAIHATSU,All New Sirion 1.3,458
2014-03,DAIHATSU,All New Sirion 1.3,427
2014-04,DAIHATSU,All New Sirion 1.3,300
2014-05,DAIHATSU,All New Sirion 1.3,100
2014-06,DAIHATSU,All New Sirion 1.3,130
2014-07,DAIHATSU,All New Sirion 1.3,160
2014-08,DAIHATSU,All New Sirion 1.3,70
2014-09,DAIHATSU,All New Sirion 1.3,100
2014-010,DAIHATSU,All New Sirion 1.3,114
2014-011,DAIHATSU,All New Sirion 1.3,95
2014-012,DAIHATSU,All New Sirion 1.3,-
2014-01,DAIHATSU,All New Sirion 1.3 AT,115
2014-02,DAIHATSU,All New Sirion 1.3 AT,302
2014-03,DAIHATSU,All New Sirion 1.3 AT,223
2014-04,DAIHATSU,All New Sirion 1.3 AT,100
2014-05,DAIHATSU,All New Sirion 1.3 AT,50
2014-06,DAIHATSU,All New Sirion 1.3 AT,70
2014-07,DAIHATSU,All New Sirion 1.3 AT,90
2014-08,DAIHATSU,All New Sirion 1.3 AT,30
2014-09,DAIHATSU,All New Sirion 1.3 AT,30
2014-010,DAIHATSU,All New Sirion 1.3 AT,116
2014-011,DAIHATSU,All New Sirion 1.3 AT,122
2014-012,DAIHATSU,All New Sirion 1.3 AT,-
2014-01,DAIHATSU,Gran Max Angkot,-
2014-02,DAIHATSU,Gran Max Angkot,-
2014-03,DAIHATSU,Gran Max Angkot,-
2014-04,DAIHATSU,Gran Max Angkot,-
2014-05,DAIHATSU,Gran Max Angkot,-
2014-06,DAIHATSU,Gran Max Angkot,-
2014-07,DAIHATSU,Gran Max Angkot,-
2014-08,DAIHATSU,Gran Max Angkot,-
2014-09,DAIHATSU,Gran Max Angkot,-
2014-010,DAIHATSU,Gran Max Angkot,-
2014-011,DAIHATSU,Gran Max Angkot,-
2014-012,DAIHATSU,Gran Max Angkot,-
2014-01,DAIHATSU,Gran Max BV,424
2014-02,DAIHATSU,Gran Max BV,433
2014-03,DAIHATSU,Gran Max BV,556
2014-04,DAIHATSU,Gran Max BV,470
2014-05,DAIHATSU,Gran Max BV,538
2014-06,DAIHATSU,Gran Max BV,765
2014-07,DAIHATSU,Gran Max BV,468
2014-08,DAIHATSU,Gran Max BV,488
2014-09,DAIHATSU,Gran Max BV,514
2014-010,DAIHATSU,Gran Max BV,572
2014-011,DAIHATSU,Gran Max BV,532
2014-012,DAIHATSU,Gran Max BV,533
2014-01,DAIHATSU,Gran Max HI FF,96
2014-02,DAIHATSU,Gran Max HI FF,98
2014-03,DAIHATSU,Gran Max HI FF,106
2014-04,DAIHATSU,Gran Max HI FF,89
2014-05,DAIHATSU,Gran Max HI FF,92
2014-06,DAIHATSU,Gran Max HI FF,136
2014-07,DAIHATSU,Gran Max HI FF,59
2014-08,DAIHATSU,Gran Max HI FF,92
2014-09,DAIHATSU,Gran Max HI FF,95
2014-010,DAIHATSU,Gran Max HI FF,118
2014-011,DAIHATSU,Gran Max HI FF,111
2014-012,DAIHATSU,Gran Max HI FF,94
2014-01,DAIHATSU,Gran Max HI,491
2014-02,DAIHATSU,Gran Max HI,389
2014-03,DAIHATSU,Gran Max HI,293
2014-04,DAIHATSU,Gran Max HI,362
2014-05,DAIHATSU,Gran Max HI,383
2014-06,DAIHATSU,Gran Max HI,621
2014-07,DAIHATSU,Gran Max HI,455
2014-08,DAIHATSU,Gran Max HI,457
2014-09,DAIHATSU,Gran Max HI,537
2014-010,DAIHATSU,Gran Max HI,290
2014-011,DAIHATSU,Gran Max HI,421
2014-012,DAIHATSU,Gran Max HI,309
2014-01,DAIHATSU,Gran Max HI,145
2014-02,DAIHATSU,Gran Max HI,144
2014-03,DAIHATSU,Gran Max HI,111
2014-04,DAIHATSU,Gran Max HI,136
2014-05,DAIHATSU,Gran Max HI,142
2014-06,DAIHATSU,Gran Max HI,170
2014-07,DAIHATSU,Gran Max HI,150
2014-08,DAIHATSU,Gran Max HI,119
2014-09,DAIHATSU,Gran Max HI,169
2014-010,DAIHATSU,Gran Max HI,151
2014-011,DAIHATSU,Gran Max HI,98
2014-012,DAIHATSU,Gran Max HI,103
2014-01,DAIHATSU,Luxio 1.5 D (Old),-
2014-02,DAIHATSU,Luxio 1.5 D (Old),-
2014-03,DAIHATSU,Luxio 1.5 D (Old),-
2014-04,DAIHATSU,Luxio 1.5 D (Old),-
2014-05,DAIHATSU,Luxio 1.5 D (Old),-
2014-06,DAIHATSU,Luxio 1.5 D (Old),-
2014-07,DAIHATSU,Luxio 1.5 D (Old),-
2014-08,DAIHATSU,Luxio 1.5 D (Old),-
2014-09,DAIHATSU,Luxio 1.5 D (Old),-
2014-010,DAIHATSU,Luxio 1.5 D (Old),-
2014-011,DAIHATSU,Luxio 1.5 D (Old),-
2014-012,DAIHATSU,Luxio 1.5 D (Old),-
2014-01,DAIHATSU,Luxio 1.5 D (New),-
2014-02,DAIHATSU,Luxio 1.5 D (New),69
2014-03,DAIHATSU,Luxio 1.5 D (New),177
2014-04,DAIHATSU,Luxio 1.5 D (New),104
2014-05,DAIHATSU,Luxio 1.5 D (New),86
2014-06,DAIHATSU,Luxio 1.5 D (New),97
2014-07,DAIHATSU,Luxio 1.5 D (New),135
2014-08,DAIHATSU,Luxio 1.5 D (New),114
2014-09,DAIHATSU,Luxio 1.5 D (New),126
2014-010,DAIHATSU,Luxio 1.5 D (New),127
2014-011,DAIHATSU,Luxio 1.5 D (New),139
2014-012,DAIHATSU,Luxio 1.5 D (New),122
2014-01,DAIHATSU,Luxio 1.5 M,70
2014-02,DAIHATSU,Luxio 1.5 M,-
2014-03,DAIHATSU,Luxio 1.5 M,-
2014-04,DAIHATSU,Luxio 1.5 M,-
2014-05,DAIHATSU,Luxio 1.5 M,-
2014-06,DAIHATSU,Luxio 1.5 M,-
2014-07,DAIHATSU,Luxio 1.5 M,-
2014-08,DAIHATSU,Luxio 1.5 M,-
2014-09,DAIHATSU,Luxio 1.5 M,-
2014-010,DAIHATSU,Luxio 1.5 M,-
2014-011,DAIHATSU,Luxio 1.5 M,-
2014-012,DAIHATSU,Luxio 1.5 M,-
2014-01,DAIHATSU,Luxio 1.5 X MT (Old),113
2014-02,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-03,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-04,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-05,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-06,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-07,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-08,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-09,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-010,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-011,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-012,DAIHATSU,Luxio 1.5 X MT (Old),-
2014-01,DAIHATSU,Luxio 1.5 X MT (New),-
2014-02,DAIHATSU,Luxio 1.5 X MT (New),176
2014-03,DAIHATSU,Luxio 1.5 X MT (New),428
2014-04,DAIHATSU,Luxio 1.5 X MT (New),293
2014-05,DAIHATSU,Luxio 1.5 X MT (New),84
2014-06,DAIHATSU,Luxio 1.5 X MT (New),201
2014-07,DAIHATSU,Luxio 1.5 X MT (New),230
2014-08,DAIHATSU,Luxio 1.5 X MT (New),200
2014-09,DAIHATSU,Luxio 1.5 X MT (New),253
2014-010,DAIHATSU,Luxio 1.5 X MT (New),249
2014-011,DAIHATSU,Luxio 1.5 X MT (New),239
2014-012,DAIHATSU,Luxio 1.5 X MT (New),162
2014-01,DAIHATSU,Luxio 1.5 X AT (Old),20
2014-02,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-03,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-04,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-05,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-06,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-07,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-08,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-09,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-010,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-011,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-012,DAIHATSU,Luxio 1.5 X AT (Old),-
2014-01,DAIHATSU,Luxio 1.5 X AT (New),-
2014-02,DAIHATSU,Luxio 1.5 X AT (New),38
2014-03,DAIHATSU,Luxio 1.5 X AT (New),77
2014-04,DAIHATSU,Luxio 1.5 X AT (New),35
2014-05,DAIHATSU,Luxio 1.5 X AT (New),2
2014-06,DAIHATSU,Luxio 1.5 X AT (New),22
2014-07,DAIHATSU,Luxio 1.5 X AT (New),15
2014-08,DAIHATSU,Luxio 1.5 X AT (New),17
2014-09,DAIHATSU,Luxio 1.5 X AT (New),14
2014-010,DAIHATSU,Luxio 1.5 X AT (New),19
2014-011,DAIHATSU,Luxio 1.5 X AT (New),21
2014-012,DAIHATSU,Luxio 1.5 X AT (New),30
2014-01,DAIHATSU,Terios TS MT,-
2014-02,DAIHATSU,Terios TS MT,-
2014-03,DAIHATSU,Terios TS MT,-
2014-04,DAIHATSU,Terios TS MT,-
2014-05,DAIHATSU,Terios TS MT,-
2014-06,DAIHATSU,Terios TS MT,-
2014-07,DAIHATSU,Terios TS MT,-
2014-08,DAIHATSU,Terios TS MT,-
2014-09,DAIHATSU,Terios TS MT,-
2014-010,DAIHATSU,Terios TS MT,-
2014-011,DAIHATSU,Terios TS MT,-
2014-012,DAIHATSU,Terios TS MT,-
2014-01,DAIHATSU,New Terios TS MT,479
2014-02,DAIHATSU,New Terios TS MT,502
