BRAND,Retail,tanggal,Production
HYUNDAI,125,2016-11-01,
HYUNDAI,112,2016-12-01,
HYUNDAI (PC),,2016-01-01,43
HYUNDAI (PC),,2016-02-01,24
HYUNDAI (PC),,2016-03-01,14
HYUNDAI (PC),,2016-04-01,95
HYUNDAI (PC),,2016-05-01,47
HYUNDAI (PC),,2016-06-01,32
HYUNDAI (PC),,2016-07-01,49
HYUNDAI (PC),,2016-08-01,39
HYUNDAI (PC),,2016-09-01,92
HYUNDAI (PC),,2016-10-01,39
HYUNDAI (PC),,2016-11-01,32
HYUNDAI (PC),,2016-12-01,4
INFINITI,1,2016-01-01,
INFINITI,-,2016-02-01,
INFINITI,-,2016-03-01,
INFINITI,-,2016-04-01,
INFINITI,-,2016-05-01,
INFINITI,-,2016-06-01,
INFINITI,-,2016-07-01,
INFINITI,-,2016-08-01,
INFINITI,-,2016-09-01,
INFINITI,-,2016-10-01,
INFINITI,-,2016-11-01,
INFINITI,-,2016-12-01,
ISUZU,1492,2016-01-01,960
ISUZU,1022,2016-02-01,1126
ISUZU,1471,2016-03-01,1353
ISUZU,1617,2016-04-01,1296
ISUZU,1311,2016-05-01,1169
ISUZU,1184,2016-06-01,1207
ISUZU,724,2016-07-01,718
ISUZU,1266,2016-08-01,1200
ISUZU,1677,2016-09-01,1271
ISUZU,1317,2016-10-01,1214
ISUZU,1435,2016-11-01,1336
ISUZU,1799,2016-12-01,1212
JAGUAR,-,2016-01-01,
JAGUAR,-,2016-02-01,
JAGUAR,-,2016-03-01,
JAGUAR,1,2016-04-01,
JAGUAR,1,2016-05-01,
JAGUAR,1,2016-06-01,
JAGUAR,1,2016-07-01,
JAGUAR,1,2016-08-01,
JAGUAR,3,2016-09-01,
JAGUAR,-,2016-10-01,
JAGUAR,-,2016-11-01,
JAGUAR,-,2016-12-01,
JEEP,27,2016-01-01,
JEEP,29,2016-02-01,
JEEP,17,2016-03-01,
JEEP,22,2016-04-01,
JEEP,22,2016-05-01,
JEEP,-,2016-06-01,
JEEP,-,2016-07-01,
JEEP,-,2016-08-01,
JEEP,-,2016-09-01,
JEEP,-,2016-10-01,
JEEP,-,2016-11-01,
JEEP,-,2016-12-01,
K I A,161,2016-01-01,
K I A,104,2016-02-01,
K I A,123,2016-03-01,
K I A,113,2016-04-01,
K I A,106,2016-05-01,
K I A,125,2016-06-01,
K I A,103,2016-07-01,
K I A,101,2016-08-01,
K I A,110,2016-09-01,
K I A,103,2016-10-01,
K I A,93,2016-11-01,
K I A,98,2016-12-01,
LAND ROVER,3,2016-01-01,
LAND ROVER,6,2016-02-01,
LAND ROVER,5,2016-03-01,
LAND ROVER,4,2016-04-01,
LAND ROVER,1,2016-05-01,
LAND ROVER,5,2016-06-01,
LAND ROVER,1,2016-07-01,
LAND ROVER,2,2016-08-01,
LAND ROVER,7,2016-09-01,
LAND ROVER,-,2016-10-01,
LAND ROVER,-,2016-11-01,
LAND ROVER,-,2016-12-01,
LEXUS,33,2016-01-01,
LEXUS,75,2016-02-01,
LEXUS,73,2016-03-01,
LEXUS,92,2016-04-01,
LEXUS,88,2016-05-01,
LEXUS,131,2016-06-01,
LEXUS,87,2016-07-01,
LEXUS,157,2016-08-01,
LEXUS,111,2016-09-01,
LEXUS,80,2016-10-01,
LEXUS,73,2016-11-01,
LEXUS,38,2016-12-01,
MAN TRUCK,9,2016-01-01,
MAN TRUCK,1,2016-02-01,
MAN TRUCK,6,2016-03-01,
MAN TRUCK,7,2016-04-01,
MAN TRUCK,-,2016-05-01,
MAN TRUCK,-,2016-06-01,
MAN TRUCK,2,2016-07-01,
MAN TRUCK,3,2016-08-01,
MAN TRUCK,7,2016-09-01,
MAN TRUCK,5,2016-10-01,
MAN TRUCK,4,2016-11-01,
MAN TRUCK,2,2016-12-01,
MAZDA,760,2016-01-01,
MAZDA,732,2016-02-01,
MAZDA,459,2016-03-01,
MAZDA,478,2016-04-01,
MAZDA,465,2016-05-01,
MAZDA,458,2016-06-01,
MAZDA,329,2016-07-01,
MAZDA,881,2016-08-01,
MAZDA,291,2016-09-01,
MAZDA,277,2016-10-01,
MAZDA,275,2016-11-01,
MAZDA,273,2016-12-01,
MERCEDES BENZ,231,2016-01-01,204
MERCEDES BENZ,294,2016-02-01,218
MERCEDES BENZ,432,2016-03-01,218
MERCEDES BENZ,307,2016-04-01,206
MERCEDES BENZ,312,2016-05-01,68
MERCEDES BENZ,280,2016-06-01,68
MERCEDES BENZ,233,2016-07-01,130
MERCEDES BENZ,352,2016-08-01,200
MERCEDES BENZ,444,2016-09-01,241
MERCEDES BENZ,305,2016-10-01,195
MERCEDES BENZ,423,2016-11-01,171
MERCEDES BENZ,388,2016-12-01,58
MINI,25,2016-01-01,
MINI,23,2016-02-01,
MINI,30,2016-03-01,
MINI,31,2016-04-01,
MINI,23,2016-05-01,
MINI,24,2016-06-01,
MINI,15,2016-07-01,
MINI,55,2016-08-01,
MINI,50,2016-09-01,
MINI,25,2016-10-01,
MINI,34,2016-11-01,
MINI,35,2016-12-01,
MITSUBISHI FUSO,2506,2016-01-01,3411
MITSUBISHI FUSO,2715,2016-02-01,2964
MITSUBISHI FUSO,2976,2016-03-01,3099
MITSUBISHI FUSO,2492,2016-04-01,3184
MITSUBISHI FUSO,2316,2016-05-01,3029
MITSUBISHI FUSO,2526,2016-06-01,2464
MITSUBISHI FUSO,1809,2016-07-01,1560
MITSUBISHI FUSO,2667,2016-08-01,2268
MITSUBISHI FUSO,3120,2016-09-01,2244
MITSUBISHI FUSO,3252,2016-10-01,2052
MITSUBISHI FUSO,3285,2016-11-01,2377
MITSUBISHI FUSO,3397,2016-12-01,2052
MITSUBISHI MOTORS,5850,2016-01-01,4399
MITSUBISHI MOTORS,4994,2016-02-01,3669
MITSUBISHI MOTORS,7659,2016-03-01,3672
MITSUBISHI MOTORS,7118,2016-04-01,3545
MITSUBISHI MOTORS,4572,2016-05-01,3356
MITSUBISHI MOTORS,5805,2016-06-01,3832
MITSUBISHI MOTORS,3869,2016-07-01,2572
MITSUBISHI MOTORS,5548,2016-08-01,2576
MITSUBISHI MOTORS,5883,2016-09-01,2544
MITSUBISHI MOTORS,5217,2016-10-01,2608
MITSUBISHI MOTORS,5231,2016-11-01,2598
MITSUBISHI MOTORS,5431,2016-12-01,1303
NISSAN,1935,2016-01-01,1352
NISSAN,1495,2016-02-01,1340
NISSAN,1374,2016-03-01,1608
NISSAN,1435,2016-04-01,741
NISSAN,1285,2016-05-01,904
NISSAN,1304,2016-06-01,915
NISSAN,908,2016-07-01,529
NISSAN,1394,2016-08-01,839
NISSAN,1243,2016-09-01,881
NISSAN,1228,2016-10-01,674
NISSAN,1201,2016-11-01,-
NISSAN,1283,2016-12-01,420
PEUGEOT,2,2016-01-01,
PEUGEOT,4,2016-02-01,
PEUGEOT,4,2016-03-01,
PEUGEOT,5,2016-04-01,
PEUGEOT,2,2016-05-01,
PEUGEOT,3,2016-06-01,
PEUGEOT,3,2016-07-01,
PEUGEOT,2,2016-08-01,
PEUGEOT,4,2016-09-01,
PEUGEOT,6,2016-10-01,
PEUGEOT,2,2016-11-01,
PEUGEOT,6,2016-12-01,
PROTON,19,2016-01-01,
PROTON,22,2016-02-01,
PROTON,41,2016-03-01,
PROTON,14,2016-04-01,
PROTON,29,2016-05-01,
PROTON,5,2016-06-01,
PROTON,12,2016-07-01,
PROTON,34,2016-08-01,
PROTON,34,2016-09-01,
PROTON,22,2016-10-01,
PROTON,31,2016-11-01,
PROTON,24,2016-12-01,
RENAULT,,2016-01-01,-
RENAULT,,2016-02-01,-
RENAULT,,2016-03-01,49
RENAULT,,2016-04-01,-
RENAULT,,2016-05-01,7
RENAULT,,2016-06-01,-
RENAULT,,2016-07-01,-
RENAULT,,2016-08-01,20
RENAULT,,2016-09-01,-
RENAULT,,2016-10-01,-
RENAULT,,2016-11-01,18
RENAULT,,2016-12-01,5
RENAULT (PC),3,2016-01-01,
RENAULT (PC),9,2016-02-01,
RENAULT (PC),24,2016-03-01,
RENAULT (PC),17,2016-04-01,
RENAULT (PC),5,2016-05-01,
RENAULT (PC),11,2016-06-01,
RENAULT (PC),2,2016-07-01,
RENAULT (PC),9,2016-08-01,
RENAULT (PC),13,2016-09-01,
RENAULT (PC),10,2016-10-01,
RENAULT (PC),18,2016-11-01,
RENAULT (PC),13,2016-12-01,
SCANIA,4,2016-01-01,-
SCANIA,7,2016-02-01,-
SCANIA,84,2016-03-01,-
SCANIA,59,2016-04-01,-
SCANIA,41,2016-05-01,-
SCANIA,21,2016-06-01,-
SCANIA,17,2016-07-01,-
SCANIA,31,2016-08-01,-
SCANIA,34,2016-09-01,-
SCANIA,33,2016-10-01,-
SCANIA,26,2016-11-01,-
SCANIA,79,2016-12-01,-
SMART,-,2016-01-01,
SMART,-,2016-02-01,
SMART,-,2016-03-01,
SMART,-,2016-04-01,
SMART,1,2016-05-01,
SMART,-,2016-06-01,
SMART,-,2016-07-01,
SMART,-,2016-08-01,
SMART,-,2016-09-01,
SMART,-,2016-10-01,
SMART,-,2016-11-01,
SMART,-,2016-12-01,
SUBARU,-,2016-01-01,
SUBARU,-,2016-02-01,
SUBARU,-,2016-03-01,
SUBARU,-,2016-04-01,
SUBARU,-,2016-05-01,
SUBARU,-,2016-06-01,
SUBARU,-,2016-07-01,
SUBARU,-,2016-08-01,
SUBARU,-,2016-09-01,
SUBARU,-,2016-10-01,
SUBARU,-,2016-11-01,
SUBARU,-,2016-12-01,
SUZUKI,11124,2016-01-01,10573
SUZUKI,8182,2016-02-01,9037
SUZUKI,8846,2016-03-01,10646
SUZUKI,7042,2016-04-01,11396
SUZUKI,7561,2016-05-01,10760
SUZUKI,8341,2016-06-01,10273
SUZUKI,5233,2016-07-01,6547
SUZUKI,6914,2016-08-01,9477
SUZUKI,7144,2016-09-01,9118
SUZUKI,7645,2016-10-01,9047
SUZUKI,8516,2016-11-01,8436
SUZUKI,11324,2016-12-01,7933
TATA,109,2016-01-01,
TATA,115,2016-02-01,
TATA,90,2016-03-01,
TATA,133,2016-04-01,
TATA,100,2016-05-01,
TATA,81,2016-06-01,
TATA,60,2016-07-01,
TATA,102,2016-08-01,
TATA,83,2016-09-01,
TATA,73,2016-10-01,
TATA,83,2016-11-01,
TATA,80,2016-12-01,
TOYOTA,25381,2016-01-01,33913
TOYOTA,30440,2016-02-01,34898
TOYOTA,29803,2016-03-01,43668
TOYOTA,31626,2016-04-01,46967
TOYOTA,33624,2016-05-01,47629
TOYOTA,36564,2016-06-01,46163
TOYOTA,21563,2016-07-01,34698
TOYOTA,36041,2016-08-01,51497
TOYOTA,35137,2016-09-01,50930
TOYOTA,34499,2016-10-01,49887
TOYOTA,36755,2016-11-01,54098
TOYOTA,36771,2016-12-01,43067
UD TRUCKS,147,2016-01-01,-
UD TRUCKS,137,2016-02-01,8
UD TRUCKS,160,2016-03-01,-
UD TRUCKS,157,2016-04-01,-
UD TRUCKS,133,2016-05-01,-
UD TRUCKS,133,2016-06-01,-
UD TRUCKS,113,2016-07-01,-
UD TRUCKS,113,2016-08-01,9
UD TRUCKS,112,2016-09-01,101
UD TRUCKS,149,2016-10-01,140
UD TRUCKS,142,2016-11-01,145
UD TRUCKS,135,2016-12-01,146
VOLKSWAGEN,58,2016-01-01,28
VOLKSWAGEN,36,2016-02-01,25
VOLKSWAGEN,40,2016-03-01,25
VOLKSWAGEN,73,2016-04-01,20
VOLKSWAGEN,66,2016-05-01,12
VOLKSWAGEN,43,2016-06-01,14
VOLKSWAGEN,29,2016-07-01,1
VOLKSWAGEN,75,2016-08-01,4
VOLKSWAGEN,54,2016-09-01,5
VOLKSWAGEN,57,2016-10-01,3
VOLKSWAGEN,36,2016-11-01,1
VOLKSWAGEN,30,2016-12-01,-
WULING,-,2016-01-01,-
WULING,-,2016-02-01,-
WULING,-,2016-03-01,-
WULING,-,2016-04-01,-
WULING,-,2016-05-01,-
WULING,-,2016-06-01,-
WULING,-,2016-07-01,-
WULING,-,2016-08-01,-
WULING,-,2016-09-01,-
WULING,-,2016-10-01,-
WULING,-,2016-11-01,-
WULING,-,2016-12-01,-
