BRAND,Retail,tanggal,Production
K I A,40,2020-05-01,
K I A,27,2020-06-01,
K I A,44,2020-07-01,
K I A,60,2020-08-01,
K I A,45,2020-09-01,
K I A,39,2020-10-01,
K I A,88,2020-11-01,
K I A,111,2020-12-01,
LEXUS,29,2020-01-01,
LEXUS,104,2020-02-01,
LEXUS,137,2020-03-01,
LEXUS,42,2020-04-01,
LEXUS,37,2020-05-01,
LEXUS,73,2020-06-01,
LEXUS,94,2020-07-01,
LEXUS,92,2020-08-01,
LEXUS,89,2020-09-01,
LEXUS,81,2020-10-01,
LEXUS,124,2020-11-01,
LEXUS,86,2020-12-01,
MAN TRUCK,1,2020-01-01,
MAN TRUCK,1,2020-02-01,
MAN TRUCK,2,2020-03-01,
MAN TRUCK,-,2020-04-01,
MAN TRUCK,5,2020-05-01,
MAN TRUCK,1,2020-06-01,
MAN TRUCK,-,2020-07-01,
MAN TRUCK,-,2020-08-01,
MAN TRUCK,-,2020-09-01,
MAN TRUCK,-,2020-10-01,
MAN TRUCK,-,2020-11-01,
MAN TRUCK,-,2020-12-01,
MAZDA,254,2020-01-01,
MAZDA,402,2020-02-01,
MAZDA,224,2020-03-01,
MAZDA,53,2020-04-01,
MAZDA,51,2020-05-01,
MAZDA,102,2020-06-01,
MAZDA,170,2020-07-01,
MAZDA,205,2020-08-01,
MAZDA,192,2020-09-01,
MAZDA,184,2020-10-01,
MAZDA,420,2020-11-01,
MAZDA,354,2020-12-01,
MERCEDES-BENZ CV,110,2020-01-01,151
MERCEDES-BENZ CV,166,2020-02-01,72
MERCEDES-BENZ CV,90,2020-03-01,69
MERCEDES-BENZ CV,60,2020-04-01,6
MERCEDES-BENZ CV,38,2020-05-01,11
MERCEDES-BENZ CV,25,2020-06-01,25
MERCEDES-BENZ CV,76,2020-07-01,36
MERCEDES-BENZ CV,85,2020-08-01,32
MERCEDES-BENZ CV,137,2020-09-01,36
MERCEDES-BENZ CV,98,2020-10-01,19
MERCEDES-BENZ CV,114,2020-11-01,-
MERCEDES-BENZ CV,194,2020-12-01,-
MERCEDES-BENZ PC,122,2020-01-01,144
MERCEDES-BENZ PC,219,2020-02-01,81
MERCEDES-BENZ PC,202,2020-03-01,112
MERCEDES-BENZ PC,73,2020-04-01,-
MERCEDES-BENZ PC,84,2020-05-01,-
MERCEDES-BENZ PC,138,2020-06-01,150
MERCEDES-BENZ PC,148,2020-07-01,167
MERCEDES-BENZ PC,160,2020-08-01,146
MERCEDES-BENZ PC,196,2020-09-01,134
MERCEDES-BENZ PC,167,2020-10-01,41
MERCEDES-BENZ PC,277,2020-11-01,46
MERCEDES-BENZ PC,441,2020-12-01,26
MINI,40,2020-01-01,1
MINI,55,2020-02-01,20
MINI,50,2020-03-01,70
MINI,20,2020-04-01,-
MINI,20,2020-05-01,-
MINI,30,2020-06-01,6
MINI,50,2020-07-01,43
MINI,60,2020-08-01,22
MINI,50,2020-09-01,6
MINI,45,2020-10-01,11
MINI,31,2020-11-01,13
MINI,32,2020-12-01,1
MITSUBISHI FUSO,2949,2020-01-01,5037
MITSUBISHI FUSO,3086,2020-02-01,2676
MITSUBISHI FUSO,2473,2020-03-01,3408
MITSUBISHI FUSO,1119,2020-04-01,18
MITSUBISHI FUSO,844,2020-05-01,-
MITSUBISHI FUSO,1591,2020-06-01,302
MITSUBISHI FUSO,1583,2020-07-01,763
MITSUBISHI FUSO,1486,2020-08-01,1570
MITSUBISHI FUSO,1886,2020-09-01,1678
MITSUBISHI FUSO,1990,2020-10-01,1676
MITSUBISHI FUSO,2095,2020-11-01,2184
MITSUBISHI FUSO,2898,2020-12-01,1896
MITSUBISHI MOTORS,8460,2020-01-01,15853
MITSUBISHI MOTORS,8163,2020-02-01,13110
MITSUBISHI MOTORS,5450,2020-03-01,14065
MITSUBISHI MOTORS,2703,2020-04-01,2845
MITSUBISHI MOTORS,313,2020-05-01,-
MITSUBISHI MOTORS,1689,2020-06-01,-
MITSUBISHI MOTORS,3114,2020-07-01,2303
MITSUBISHI MOTORS,3525,2020-08-01,2947
MITSUBISHI MOTORS,4322,2020-09-01,5922
MITSUBISHI MOTORS,4901,2020-10-01,9225
MITSUBISHI MOTORS,5359,2020-11-01,9120
MITSUBISHI MOTORS,6769,2020-12-01,7068
MORRIS GARAGE,-,2020-01-01,
MORRIS GARAGE,-,2020-02-01,
MORRIS GARAGE,-,2020-03-01,
MORRIS GARAGE,-,2020-04-01,
MORRIS GARAGE,-,2020-05-01,
MORRIS GARAGE,-,2020-06-01,
MORRIS GARAGE,-,2020-07-01,
MORRIS GARAGE,-,2020-08-01,
MORRIS GARAGE,-,2020-09-01,
MORRIS GARAGE,-,2020-10-01,
MORRIS GARAGE,-,2020-11-01,
MORRIS GARAGE,313,2020-12-01,
NISSAN,785,2020-01-01,-
NISSAN,861,2020-02-01,-
NISSAN,602,2020-03-01,-
NISSAN,165,2020-04-01,-
NISSAN,109,2020-05-01,-
NISSAN,276,2020-06-01,-
NISSAN,481,2020-07-01,-
NISSAN,996,2020-08-01,-
NISSAN,693,2020-09-01,-
NISSAN,625,2020-10-01,-
NISSAN,755,2020-11-01,-
NISSAN,1060,2020-12-01,-
PEUGEOT,17,2020-01-01,
PEUGEOT,31,2020-02-01,
PEUGEOT,35,2020-03-01,
PEUGEOT,22,2020-04-01,
PEUGEOT,7,2020-05-01,
PEUGEOT,17,2020-06-01,
PEUGEOT,18,2020-07-01,
PEUGEOT,16,2020-08-01,
PEUGEOT,9,2020-09-01,
PEUGEOT,9,2020-10-01,
PEUGEOT,15,2020-11-01,
PEUGEOT,16,2020-12-01,
RENAULT,15,2020-01-01,
RENAULT,14,2020-02-01,
RENAULT,17,2020-03-01,
RENAULT,2,2020-04-01,
RENAULT,24,2020-05-01,
RENAULT,15,2020-06-01,
RENAULT,24,2020-07-01,
RENAULT,39,2020-08-01,
RENAULT,20,2020-09-01,
RENAULT,82,2020-10-01,
RENAULT,32,2020-11-01,
RENAULT,46,2020-12-01,
RENAULT AUTO EURO,-,2020-01-01,
RENAULT AUTO EURO,-,2020-02-01,
RENAULT AUTO EURO,-,2020-03-01,
RENAULT AUTO EURO,-,2020-04-01,
RENAULT AUTO EURO,-,2020-05-01,
RENAULT AUTO EURO,-,2020-06-01,
RENAULT AUTO EURO,-,2020-07-01,
RENAULT AUTO EURO,-,2020-08-01,
RENAULT AUTO EURO,-,2020-09-01,
RENAULT AUTO EURO,-,2020-10-01,
RENAULT AUTO EURO,-,2020-11-01,
RENAULT AUTO EURO,-,2020-12-01,
SCANIA,11,2020-01-01,
SCANIA,44,2020-02-01,
SCANIA,9,2020-03-01,
SCANIA,12,2020-04-01,
SCANIA,8,2020-05-01,
SCANIA,16,2020-06-01,
SCANIA,13,2020-07-01,
SCANIA,14,2020-08-01,
SCANIA,2,2020-09-01,
SCANIA,38,2020-10-01,
SCANIA,32,2020-11-01,
SCANIA,18,2020-12-01,
SUZUKI,10120,2020-01-01,14361
SUZUKI,8144,2020-02-01,13634
SUZUKI,7161,2020-03-01,12644
SUZUKI,2700,2020-04-01,2946
SUZUKI,2205,2020-05-01,561
SUZUKI,4206,2020-06-01,3284
SUZUKI,5432,2020-07-01,6514
SUZUKI,5259,2020-08-01,1273
SUZUKI,5710,2020-09-01,8666
SUZUKI,5715,2020-10-01,8150
SUZUKI,7232,2020-11-01,10656
SUZUKI,8505,2020-12-01,9105
TATA,37,2020-01-01,
TATA,104,2020-02-01,
TATA,19,2020-03-01,
TATA,6,2020-04-01,
TATA,14,2020-05-01,
TATA,16,2020-06-01,
TATA,10,2020-07-01,
TATA,10,2020-08-01,
TATA,21,2020-09-01,
TATA,13,2020-10-01,
TATA,15,2020-11-01,
TATA,38,2020-12-01,
TOYOTA,24928,2020-01-01,41261
TOYOTA,23884,2020-02-01,38730
TOYOTA,17787,2020-03-01,43222
TOYOTA,8443,2020-04-01,8590
TOYOTA,6727,2020-05-01,1357
TOYOTA,11196,2020-06-01,12116
TOYOTA,11531,2020-07-01,11089
TOYOTA,11057,2020-08-01,13166
TOYOTA,12523,2020-09-01,25465
TOYOTA,13466,2020-10-01,28840
TOYOTA,17908,2020-11-01,31959
TOYOTA,23215,2020-12-01,32575
UD TRUCK,,2020-01-01,31
UD TRUCK,,2020-02-01,60
UD TRUCK,,2020-03-01,63
UD TRUCK,,2020-04-01,22
UD TRUCK,,2020-05-01,-
UD TRUCK,,2020-06-01,36
UD TRUCK,,2020-07-01,66
UD TRUCK,,2020-08-01,57
UD TRUCK,,2020-09-01,34
UD TRUCK,,2020-10-01,66
UD TRUCK,,2020-11-01,49
UD TRUCK,,2020-12-01,-
UD TRUCKS,153,2020-01-01,
UD TRUCKS,139,2020-02-01,
UD TRUCKS,77,2020-03-01,
UD TRUCKS,30,2020-04-01,
UD TRUCKS,34,2020-05-01,
UD TRUCKS,37,2020-06-01,
UD TRUCKS,48,2020-07-01,
UD TRUCKS,61,2020-08-01,
UD TRUCKS,59,2020-09-01,
UD TRUCKS,81,2020-10-01,
UD TRUCKS,79,2020-11-01,
UD TRUCKS,74,2020-12-01,
VOLKSWAGEN,123,2020-01-01,
VOLKSWAGEN,114,2020-02-01,
VOLKSWAGEN,48,2020-03-01,
VOLKSWAGEN,9,2020-04-01,
VOLKSWAGEN,3,2020-05-01,
VOLKSWAGEN,16,2020-06-01,
VOLKSWAGEN,59,2020-07-01,
VOLKSWAGEN,18,2020-08-01,
VOLKSWAGEN,13,2020-09-01,
VOLKSWAGEN,18,2020-10-01,
VOLKSWAGEN,25,2020-11-01,
VOLKSWAGEN,29,2020-12-01,
WULING,1381,2020-01-01,1583
WULING,1670,2020-02-01,1282
WULING,838,2020-03-01,2049
WULING,263,2020-04-01,374
WULING,296,2020-05-01,-
WULING,301,2020-06-01,-
WULING,438,2020-07-01,386
WULING,565,2020-08-01,152
WULING,670,2020-09-01,-
WULING,644,2020-10-01,230
WULING,911,2020-11-01,843
WULING,1546,2020-12-01,454
