BRAND,Retail,tanggal,Production
FAW,36,2017-09-01,
FAW,11,2017-10-01,
FAW,25,2017-11-01,
FAW,36,2017-12-01,
FIAT,-,2017-01-01,
FIAT,-,2017-02-01,
FIAT,-,2017-03-01,
FIAT,-,2017-04-01,
FIAT,-,2017-05-01,
FIAT,-,2017-06-01,
FIAT,-,2017-07-01,
FIAT,-,2017-08-01,
FIAT,-,2017-09-01,
FIAT,-,2017-10-01,
FIAT,-,2017-11-01,
FIAT,-,2017-12-01,
FORD,-,2017-01-01,
FORD,-,2017-02-01,
FORD,-,2017-03-01,
FORD,-,2017-04-01,
FORD,-,2017-05-01,
FORD,-,2017-06-01,
FORD,-,2017-07-01,
FORD,-,2017-08-01,
FORD,-,2017-09-01,
FORD,-,2017-10-01,
FORD,-,2017-11-01,
FORD,-,2017-12-01,
HINO,2132,2017-01-01,2298
HINO,2223,2017-02-01,2081
HINO,2402,2017-03-01,2989
HINO,2414,2017-04-01,2709
HINO,2280,2017-05-01,2814
HINO,1688,2017-06-01,1824
HINO,2357,2017-07-01,2770
HINO,2727,2017-08-01,2844
HINO,2527,2017-09-01,2369
HINO,3027,2017-10-01,3224
HINO,3032,2017-11-01,3121
HINO,3198,2017-12-01,2622
HONDA,10627,2017-01-01,16229
HONDA,13084,2017-02-01,15712
HONDA,19500,2017-03-01,17766
HONDA,12062,2017-04-01,15560
HONDA,16407,2017-05-01,17364
HONDA,14819,2017-06-01,7955
HONDA,14365,2017-07-01,12420
HONDA,15027,2017-08-01,18335
HONDA,14696,2017-09-01,14266
HONDA,13520,2017-10-01,16282
HONDA,16341,2017-11-01,16432
HONDA,20523,2017-12-01,13176
HYUNDAI,94,2017-01-01,
HYUNDAI,77,2017-02-01,
HYUNDAI,103,2017-03-01,
HYUNDAI,54,2017-04-01,
HYUNDAI,111,2017-05-01,
HYUNDAI,87,2017-06-01,
HYUNDAI,151,2017-07-01,
HYUNDAI,91,2017-08-01,
HYUNDAI,149,2017-09-01,
HYUNDAI,138,2017-10-01,
HYUNDAI,128,2017-11-01,
HYUNDAI,125,2017-12-01,
HYUNDAI (PC),,2017-01-01,265
HYUNDAI (PC),,2017-02-01,275
HYUNDAI (PC),,2017-03-01,389
HYUNDAI (PC),,2017-04-01,321
HYUNDAI (PC),,2017-05-01,469
HYUNDAI (PC),,2017-06-01,181
HYUNDAI (PC),,2017-07-01,436
HYUNDAI (PC),,2017-08-01,319
HYUNDAI (PC),,2017-09-01,194
HYUNDAI (PC),,2017-10-01,74
HYUNDAI (PC),,2017-11-01,344
HYUNDAI (PC),,2017-12-01,72
INFINITI,-,2017-01-01,
INFINITI,-,2017-02-01,
INFINITI,-,2017-03-01,
INFINITI,-,2017-04-01,
INFINITI,-,2017-05-01,
INFINITI,-,2017-06-01,
INFINITI,-,2017-07-01,
INFINITI,-,2017-08-01,
INFINITI,-,2017-09-01,
INFINITI,-,2017-10-01,
INFINITI,-,2017-11-01,
INFINITI,-,2017-12-01,
ISUZU,1288,2017-01-01,984
ISUZU,1324,2017-02-01,1333
ISUZU,1373,2017-03-01,1491
ISUZU,1281,2017-04-01,1596
ISUZU,1857,2017-05-01,1531
ISUZU,1472,2017-06-01,1058
ISUZU,1438,2017-07-01,1267
ISUZU,1774,2017-08-01,1458
ISUZU,2185,2017-09-01,1421
ISUZU,2075,2017-10-01,1849
ISUZU,1909,2017-11-01,1789
ISUZU,2526,2017-12-01,1880
JAGUAR,-,2017-01-01,
JAGUAR,-,2017-02-01,
JAGUAR,-,2017-03-01,
JAGUAR,-,2017-04-01,
JAGUAR,-,2017-05-01,
JAGUAR,-,2017-06-01,
JAGUAR,-,2017-07-01,
JAGUAR,-,2017-08-01,
JAGUAR,-,2017-09-01,
JAGUAR,-,2017-10-01,
JAGUAR,-,2017-11-01,
JAGUAR,-,2017-12-01,
JEEP,-,2017-01-01,
JEEP,-,2017-02-01,
JEEP,-,2017-03-01,
JEEP,-,2017-04-01,
JEEP,-,2017-05-01,
JEEP,-,2017-06-01,
JEEP,-,2017-07-01,
JEEP,-,2017-08-01,
JEEP,-,2017-09-01,
JEEP,-,2017-10-01,
JEEP,-,2017-11-01,
JEEP,-,2017-12-01,
LAND ROVER,-,2017-01-01,
LAND ROVER,-,2017-02-01,
LAND ROVER,-,2017-03-01,
LAND ROVER,-,2017-04-01,
LAND ROVER,-,2017-05-01,
LAND ROVER,-,2017-06-01,
LAND ROVER,-,2017-07-01,
LAND ROVER,-,2017-08-01,
LAND ROVER,-,2017-09-01,
LAND ROVER,-,2017-10-01,
LAND ROVER,-,2017-11-01,
LAND ROVER,-,2017-12-01,
LEXUS,7,2017-01-01,
LEXUS,135,2017-02-01,
LEXUS,145,2017-03-01,
LEXUS,148,2017-04-01,
LEXUS,122,2017-05-01,
LEXUS,84,2017-06-01,
LEXUS,127,2017-07-01,
LEXUS,123,2017-08-01,
LEXUS,111,2017-09-01,
LEXUS,147,2017-10-01,
LEXUS,72,2017-11-01,
LEXUS,34,2017-12-01,
MAN TRUCK,5,2017-01-01,
MAN TRUCK,10,2017-02-01,
MAN TRUCK,15,2017-03-01,
MAN TRUCK,2,2017-04-01,
MAN TRUCK,2,2017-05-01,
MAN TRUCK,-,2017-06-01,
MAN TRUCK,-,2017-07-01,
MAN TRUCK,5,2017-08-01,
MAN TRUCK,5,2017-09-01,
MAN TRUCK,4,2017-10-01,
MAN TRUCK,12,2017-11-01,
MAN TRUCK,15,2017-12-01,
MAZDA,159,2017-01-01,
MAZDA,119,2017-02-01,
MAZDA,166,2017-03-01,
MAZDA,196,2017-04-01,
MAZDA,316,2017-05-01,
MAZDA,207,2017-06-01,
MAZDA,424,2017-07-01,
MAZDA,619,2017-08-01,
MAZDA,291,2017-09-01,
MAZDA,407,2017-10-01,
MAZDA,503,2017-11-01,
MAZDA,426,2017-12-01,
MINI,37,2017-01-01,
MINI,31,2017-02-01,
MINI,36,2017-03-01,
MINI,37,2017-04-01,
MINI,58,2017-05-01,
MINI,37,2017-06-01,
MINI,30,2017-07-01,
MINI,77,2017-08-01,
MINI,76,2017-09-01,
MINI,25,2017-10-01,
MINI,43,2017-11-01,
MINI,66,2017-12-01,
MITSUBISHI FUSO,3009,2017-01-01,2285
MITSUBISHI FUSO,3184,2017-02-01,3360
MITSUBISHI FUSO,3875,2017-03-01,3600
MITSUBISHI FUSO,2973,2017-04-01,3709
MITSUBISHI FUSO,3079,2017-05-01,3348
MITSUBISHI FUSO,3174,2017-06-01,2564
MITSUBISHI FUSO,2610,2017-07-01,3238
MITSUBISHI FUSO,3868,2017-08-01,3252
MITSUBISHI FUSO,4027,2017-09-01,3636
MITSUBISHI FUSO,3698,2017-10-01,4092
MITSUBISHI FUSO,4561,2017-11-01,4584
MITSUBISHI FUSO,4261,2017-12-01,2736
MITSUBISHI MOTORS,5508,2017-01-01,3813
MITSUBISHI MOTORS,5299,2017-02-01,3452
MITSUBISHI MOTORS,5934,2017-03-01,3394
MITSUBISHI MOTORS,3933,2017-04-01,2784
MITSUBISHI MOTORS,7011,2017-05-01,3776
MITSUBISHI MOTORS,5067,2017-06-01,2999
MITSUBISHI MOTORS,5868,2017-07-01,3913
MITSUBISHI MOTORS,6008,2017-08-01,5656
MITSUBISHI MOTORS,8123,2017-09-01,6782
MITSUBISHI MOTORS,6831,2017-10-01,7742
MITSUBISHI MOTORS,9563,2017-11-01,9910
MITSUBISHI MOTORS,10524,2017-12-01,7500
NISSAN,1150,2017-01-01,1264
NISSAN,1449,2017-02-01,1413
NISSAN,1867,2017-03-01,1537
NISSAN,1436,2017-04-01,941
NISSAN,1595,2017-05-01,928
NISSAN,1281,2017-06-01,744
NISSAN,1339,2017-07-01,1287
NISSAN,1503,2017-08-01,1292
NISSAN,1033,2017-09-01,913
NISSAN,801,2017-10-01,697
NISSAN,1080,2017-11-01,425
NISSAN,1079,2017-12-01,116
PEUGEOT,2,2017-01-01,
PEUGEOT,3,2017-02-01,
PEUGEOT,2,2017-03-01,
PEUGEOT,9,2017-04-01,
PEUGEOT,4,2017-05-01,
PEUGEOT,2,2017-06-01,
PEUGEOT,1,2017-07-01,
PEUGEOT,3,2017-08-01,
PEUGEOT,2,2017-09-01,
PEUGEOT,2,2017-10-01,
PEUGEOT,-,2017-11-01,
PEUGEOT,3,2017-12-01,
PROTON,29,2017-01-01,
PROTON,33,2017-02-01,
PROTON,41,2017-03-01,
PROTON,38,2017-04-01,
PROTON,32,2017-05-01,
PROTON,13,2017-06-01,
PROTON,24,2017-07-01,
PROTON,13,2017-08-01,
PROTON,12,2017-09-01,
PROTON,15,2017-10-01,
PROTON,21,2017-11-01,
PROTON,8,2017-12-01,
RENAULT,,2017-01-01,5
RENAULT,,2017-02-01,11
RENAULT,,2017-03-01,49
RENAULT,,2017-04-01,2
RENAULT,,2017-05-01,4
RENAULT,,2017-06-01,18
RENAULT,,2017-07-01,10
RENAULT,,2017-08-01,34
RENAULT,,2017-09-01,25
RENAULT,,2017-10-01,17
RENAULT,,2017-11-01,2
RENAULT,,2017-12-01,10
RENAULT (PC),32,2017-01-01,
RENAULT (PC),32,2017-02-01,
RENAULT (PC),35,2017-03-01,
RENAULT (PC),11,2017-04-01,
RENAULT (PC),82,2017-05-01,
RENAULT (PC),6,2017-06-01,
RENAULT (PC),59,2017-07-01,
RENAULT (PC),41,2017-08-01,
RENAULT (PC),56,2017-09-01,
RENAULT (PC),36,2017-10-01,
RENAULT (PC),26,2017-11-01,
RENAULT (PC),63,2017-12-01,
SCANIA,68,2017-01-01,-
SCANIA,90,2017-02-01,-
SCANIA,98,2017-03-01,-
SCANIA,74,2017-04-01,-
SCANIA,149,2017-05-01,-
SCANIA,79,2017-06-01,-
SCANIA,68,2017-07-01,-
SCANIA,73,2017-08-01,-
SCANIA,63,2017-09-01,-
SCANIA,151,2017-10-01,-
SCANIA,52,2017-11-01,-
SCANIA,151,2017-12-01,-
SOKON,-,2017-01-01,-
SOKON,-,2017-02-01,-
SOKON,-,2017-03-01,-
SOKON,-,2017-04-01,18
SOKON,-,2017-05-01,-
SOKON,-,2017-06-01,-
SOKON,-,2017-07-01,-
SOKON,-,2017-08-01,18
SOKON,11,2017-09-01,20
SOKON,10,2017-10-01,15
SOKON,11,2017-11-01,41
SOKON,19,2017-12-01,48
SUZUKI,7002,2017-01-01,7818
SUZUKI,7011,2017-02-01,10525
SUZUKI,8280,2017-03-01,10774
SUZUKI,7506,2017-04-01,9816
SUZUKI,9752,2017-05-01,10128
SUZUKI,8501,2017-06-01,7147
SUZUKI,9747,2017-07-01,7997
SUZUKI,10008,2017-08-01,8860
SUZUKI,9028,2017-09-01,9200
SUZUKI,9018,2017-10-01,11559
SUZUKI,10032,2017-11-01,12030
SUZUKI,11300,2017-12-01,10539
TATA,90,2017-01-01,
TATA,99,2017-02-01,
TATA,102,2017-03-01,
TATA,101,2017-04-01,
TATA,81,2017-05-01,
TATA,34,2017-06-01,
TATA,55,2017-07-01,
TATA,77,2017-08-01,
TATA,102,2017-09-01,
TATA,79,2017-10-01,
TATA,138,2017-11-01,
TATA,97,2017-12-01,
TOYOTA,31226,2017-01-01,46840
TOYOTA,29281,2017-02-01,50241
TOYOTA,33212,2017-03-01,53507
TOYOTA,30407,2017-04-01,49009
TOYOTA,33809,2017-05-01,49360
TOYOTA,27789,2017-06-01,35109
TOYOTA,29868,2017-07-01,46568
TOYOTA,29949,2017-08-01,50068
TOYOTA,26621,2017-09-01,42825
TOYOTA,29321,2017-10-01,48919
TOYOTA,33644,2017-11-01,46376
TOYOTA,34888,2017-12-01,33665
UD TRUCKS,211,2017-01-01,132
UD TRUCKS,189,2017-02-01,58
UD TRUCKS,194,2017-03-01,141
UD TRUCKS,245,2017-04-01,90
UD TRUCKS,219,2017-05-01,153
UD TRUCKS,206,2017-06-01,66
UD TRUCKS,206,2017-07-01,119
UD TRUCKS,272,2017-08-01,146
UD TRUCKS,263,2017-09-01,119
UD TRUCKS,282,2017-10-01,159
UD TRUCKS,242,2017-11-01,194
UD TRUCKS,215,2017-12-01,133
VOLKSWAGEN,27,2017-01-01,-
VOLKSWAGEN,5,2017-02-01,-
VOLKSWAGEN,74,2017-03-01,-
VOLKSWAGEN,49,2017-04-01,-
VOLKSWAGEN,50,2017-05-01,-
VOLKSWAGEN,26,2017-06-01,-
VOLKSWAGEN,34,2017-07-01,-
VOLKSWAGEN,69,2017-08-01,-
VOLKSWAGEN,26,2017-09-01,-
VOLKSWAGEN,101,2017-10-01,-
VOLKSWAGEN,46,2017-11-01,-
VOLKSWAGEN,30,2017-12-01,-
WULING,-,2017-01-01,-
WULING,-,2017-02-01,-
WULING,-,2017-03-01,-
WULING,-,2017-04-01,-
WULING,-,2017-05-01,-
WULING,-,2017-06-01,-
WULING,-,2017-07-01,317
WULING,43,2017-08-01,1454
WULING,597,2017-09-01,1569
WULING,1010,2017-10-01,1191
WULING,660,2017-11-01,995
WULING,958,2017-12-01,623
