BRAND,Retail,tanggal,Production
LEXUS,65,2019-12-01,
MAN TRUCK,8,2019-01-01,
MAN TRUCK,3,2019-02-01,
MAN TRUCK,3,2019-03-01,
MAN TRUCK,3,2019-04-01,
MAN TRUCK,-,2019-05-01,
MAN TRUCK,1,2019-06-01,
MAN TRUCK,2,2019-07-01,
MAN TRUCK,1,2019-08-01,
MAN TRUCK,5,2019-09-01,
MAN TRUCK,4,2019-10-01,
MAN TRUCK,2,2019-11-01,
MAN TRUCK,-,2019-12-01,
MAZDA,411,2019-01-01,
MAZDA,440,2019-02-01,
MAZDA,475,2019-03-01,
MAZDA,363,2019-04-01,
MAZDA,430,2019-05-01,
MAZDA,270,2019-06-01,
MAZDA,500,2019-07-01,
MAZDA,500,2019-08-01,
MAZDA,400,2019-09-01,
MAZDA,375,2019-10-01,
MAZDA,402,2019-11-01,
MAZDA,368,2019-12-01,
MERCEDES BENZ CV,180,2019-01-01,
MERCEDES BENZ CV,138,2019-02-01,
MERCEDES BENZ CV,188,2019-03-01,
MERCEDES BENZ CV,161,2019-04-01,
MERCEDES BENZ CV,240,2019-05-01,
MERCEDES BENZ CV,73,2019-06-01,
MERCEDES BENZ CV,192,2019-07-01,
MERCEDES BENZ CV,94,2019-08-01,
MERCEDES BENZ CV,239,2019-09-01,
MERCEDES BENZ CV,194,2019-10-01,
MERCEDES BENZ CV,159,2019-11-01,
MERCEDES BENZ CV,284,2019-12-01,
MERCEDES BENZ PC,-,2019-01-01,
MERCEDES BENZ PC,-,2019-02-01,
MERCEDES BENZ PC,-,2019-03-01,
MERCEDES BENZ PC,-,2019-04-01,
MERCEDES BENZ PC,-,2019-05-01,
MERCEDES BENZ PC,-,2019-06-01,
MERCEDES BENZ PC,-,2019-07-01,
MERCEDES BENZ PC,-,2019-08-01,
MERCEDES BENZ PC,-,2019-09-01,
MERCEDES BENZ PC,-,2019-10-01,
MERCEDES BENZ PC,309,2019-11-01,
MERCEDES BENZ PC,292,2019-12-01,
MERCEDES-BENZ PC,,2019-01-01,-
MERCEDES-BENZ PC,,2019-02-01,-
MERCEDES-BENZ PC,,2019-03-01,-
MERCEDES-BENZ PC,,2019-04-01,-
MERCEDES-BENZ PC,,2019-05-01,-
MERCEDES-BENZ PC,,2019-06-01,-
MERCEDES-BENZ PC,,2019-07-01,-
MERCEDES-BENZ PC,,2019-08-01,-
MERCEDES-BENZ PC,,2019-09-01,-
MERCEDES-BENZ PC,,2019-10-01,-
MERCEDES-BENZ PC,,2019-11-01,200
MERCEDES-BENZ PC,,2019-12-01,218
MINI,35,2019-01-01,2
MINI,40,2019-02-01,40
MINI,50,2019-03-01,29
MINI,50,2019-04-01,1
MINI,50,2019-05-01,24
MINI,50,2019-06-01,39
MINI,70,2019-07-01,32
MINI,75,2019-08-01,21
MINI,80,2019-09-01,26
MINI,65,2019-10-01,1
MINI,85,2019-11-01,25
MINI,50,2019-12-01,23
MITSUBISHI FUSO,4305,2019-01-01,5013
MITSUBISHI FUSO,3138,2019-02-01,4596
MITSUBISHI FUSO,2873,2019-03-01,4344
MITSUBISHI FUSO,3116,2019-04-01,3359
MITSUBISHI FUSO,2409,2019-05-01,2659
MITSUBISHI FUSO,2623,2019-06-01,2463
MITSUBISHI FUSO,3512,2019-07-01,3767
MITSUBISHI FUSO,3587,2019-08-01,3613
MITSUBISHI FUSO,3909,2019-09-01,3399
MITSUBISHI FUSO,4329,2019-10-01,3372
MITSUBISHI FUSO,4174,2019-11-01,3444
MITSUBISHI FUSO,3760,2019-12-01,3936
MITSUBISHI MOTORS,11238,2019-01-01,19054
MITSUBISHI MOTORS,11176,2019-02-01,15758
MITSUBISHI MOTORS,11686,2019-03-01,16645
MITSUBISHI MOTORS,10558,2019-04-01,15637
MITSUBISHI MOTORS,10217,2019-05-01,15375
MITSUBISHI MOTORS,8240,2019-06-01,11431
MITSUBISHI MOTORS,10640,2019-07-01,19784
MITSUBISHI MOTORS,10143,2019-08-01,18581
MITSUBISHI MOTORS,8034,2019-09-01,18348
MITSUBISHI MOTORS,9034,2019-10-01,17475
MITSUBISHI MOTORS,9688,2019-11-01,15651
MITSUBISHI MOTORS,8282,2019-12-01,10215
NISSAN,648,2019-01-01,180
NISSAN,669,2019-02-01,-
NISSAN,1372,2019-03-01,-
NISSAN,964,2019-04-01,-
NISSAN,1437,2019-05-01,-
NISSAN,903,2019-06-01,-
NISSAN,1240,2019-07-01,-
NISSAN,1459,2019-08-01,-
NISSAN,915,2019-09-01,-
NISSAN,1070,2019-10-01,-
NISSAN,1070,2019-11-01,-
NISSAN,823,2019-12-01,-
PEUGEOT,-,2019-01-01,
PEUGEOT,9,2019-02-01,
PEUGEOT,14,2019-03-01,
PEUGEOT,9,2019-04-01,
PEUGEOT,7,2019-05-01,
PEUGEOT,6,2019-06-01,
PEUGEOT,7,2019-07-01,
PEUGEOT,10,2019-08-01,
PEUGEOT,16,2019-09-01,
PEUGEOT,15,2019-10-01,
PEUGEOT,18,2019-11-01,
PEUGEOT,18,2019-12-01,
PROTON,8,2019-01-01,
PROTON,3,2019-02-01,
PROTON,6,2019-03-01,
PROTON,3,2019-04-01,
PROTON,3,2019-05-01,
PROTON,-,2019-06-01,
PROTON,-,2019-07-01,
PROTON,-,2019-08-01,
PROTON,-,2019-09-01,
PROTON,-,2019-10-01,
PROTON,-,2019-11-01,
PROTON,-,2019-12-01,
RENAULT,,2019-01-01,-
RENAULT,,2019-02-01,-
RENAULT,,2019-03-01,-
RENAULT,,2019-04-01,-
RENAULT,,2019-05-01,7
RENAULT,,2019-06-01,-
RENAULT,,2019-07-01,-
RENAULT,,2019-08-01,-
RENAULT,,2019-09-01,-
RENAULT,,2019-10-01,-
RENAULT,,2019-11-01,-
RENAULT,,2019-12-01,-
RENAULT AUTO EURO,12,2019-01-01,
RENAULT AUTO EURO,11,2019-02-01,
RENAULT AUTO EURO,18,2019-03-01,
RENAULT AUTO EURO,8,2019-04-01,
RENAULT AUTO EURO,12,2019-05-01,
RENAULT AUTO EURO,5,2019-06-01,
RENAULT AUTO EURO,4,2019-07-01,
RENAULT AUTO EURO,5,2019-08-01,
RENAULT AUTO EURO,-,2019-09-01,
RENAULT AUTO EURO,-,2019-10-01,
RENAULT AUTO EURO,-,2019-11-01,
RENAULT AUTO EURO,-,2019-12-01,
RENAULT MAXINDO,-,2019-01-01,
RENAULT MAXINDO,-,2019-02-01,
RENAULT MAXINDO,-,2019-03-01,
RENAULT MAXINDO,-,2019-04-01,
RENAULT MAXINDO,34,2019-05-01,
RENAULT MAXINDO,28,2019-06-01,
RENAULT MAXINDO,26,2019-07-01,
RENAULT MAXINDO,37,2019-08-01,
RENAULT MAXINDO,19,2019-09-01,
RENAULT MAXINDO,37,2019-10-01,
RENAULT MAXINDO,40,2019-11-01,
RENAULT MAXINDO,29,2019-12-01,
SCANIA,41,2019-01-01,-
SCANIA,55,2019-02-01,-
SCANIA,52,2019-03-01,-
SCANIA,43,2019-04-01,-
SCANIA,49,2019-05-01,-
SCANIA,44,2019-06-01,-
SCANIA,46,2019-07-01,-
SCANIA,28,2019-08-01,-
SCANIA,19,2019-09-01,-
SCANIA,26,2019-10-01,-
SCANIA,11,2019-11-01,-
SCANIA,4,2019-12-01,-
SUZUKI,9244,2019-01-01,7399
SUZUKI,7002,2019-02-01,5210
SUZUKI,7321,2019-03-01,13114
SUZUKI,8145,2019-04-01,9002
SUZUKI,9633,2019-05-01,8723
SUZUKI,6730,2019-06-01,6414
SUZUKI,9307,2019-07-01,12722
SUZUKI,9114,2019-08-01,12159
SUZUKI,8326,2019-09-01,12651
SUZUKI,8501,2019-10-01,12626
SUZUKI,9141,2019-11-01,12200
SUZUKI,10401,2019-12-01,12438
TATA,137,2019-01-01,
TATA,53,2019-02-01,
TATA,81,2019-03-01,
TATA,41,2019-04-01,
TATA,50,2019-05-01,
TATA,30,2019-06-01,
TATA,60,2019-07-01,
TATA,89,2019-08-01,
TATA,59,2019-09-01,
TATA,110,2019-10-01,
TATA,48,2019-11-01,
TATA,61,2019-12-01,
TOYOTA,25248,2019-01-01,40834
TOYOTA,23226,2019-02-01,35370
TOYOTA,27608,2019-03-01,41806
TOYOTA,26611,2019-04-01,44078
TOYOTA,31871,2019-05-01,45406
TOYOTA,22123,2019-06-01,30351
TOYOTA,28179,2019-07-01,49919
TOYOTA,28022,2019-08-01,50024
TOYOTA,26529,2019-09-01,48273
TOYOTA,28495,2019-10-01,48412
TOYOTA,29672,2019-11-01,42761
TOYOTA,33420,2019-12-01,39360
UD TRUCK,,2019-01-01,214
UD TRUCK,,2019-02-01,160
UD TRUCK,,2019-03-01,163
UD TRUCK,,2019-04-01,137
UD TRUCK,,2019-05-01,116
UD TRUCK,,2019-06-01,76
UD TRUCK,,2019-07-01,141
UD TRUCK,,2019-08-01,89
UD TRUCK,,2019-09-01,89
UD TRUCK,,2019-10-01,83
UD TRUCK,,2019-11-01,139
UD TRUCK,,2019-12-01,104
UD TRUCKS,213,2019-01-01,
UD TRUCKS,229,2019-02-01,
UD TRUCKS,209,2019-03-01,
UD TRUCKS,178,2019-04-01,
UD TRUCKS,128,2019-05-01,
UD TRUCKS,159,2019-06-01,
UD TRUCKS,126,2019-07-01,
UD TRUCKS,198,2019-08-01,
UD TRUCKS,137,2019-09-01,
UD TRUCKS,125,2019-10-01,
UD TRUCKS,183,2019-11-01,
UD TRUCKS,181,2019-12-01,
VOLKSWAGEN,15,2019-01-01,-
VOLKSWAGEN,31,2019-02-01,-
VOLKSWAGEN,27,2019-03-01,-
VOLKSWAGEN,4,2019-04-01,-
VOLKSWAGEN,17,2019-05-01,-
VOLKSWAGEN,23,2019-06-01,-
VOLKSWAGEN,38,2019-07-01,-
VOLKSWAGEN,55,2019-08-01,-
VOLKSWAGEN,24,2019-09-01,-
VOLKSWAGEN,29,2019-10-01,-
VOLKSWAGEN,70,2019-11-01,-
VOLKSWAGEN,17,2019-12-01,-
WULING,1172,2019-01-01,1368
WULING,1298,2019-02-01,1207
WULING,1474,2019-03-01,1142
WULING,1479,2019-04-01,2099
WULING,2036,2019-05-01,1870
WULING,1366,2019-06-01,1258
WULING,2066,2019-07-01,2092
WULING,1973,2019-08-01,2335
WULING,1842,2019-09-01,2949
WULING,1662,2019-10-01,2629
WULING,1876,2019-11-01,3039
WULING,2868,2019-12-01,2992
